ID	Database	Citation
1199706	Pubmed	"Persianinov LS. The use of electro-analgesia in obstetrics and gynecology. A survey by invitation. Acta Obstet Gynecol Scand. 1975;54(4):373–84. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/1199706"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/1199706"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/1199706"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
2147360	Pubmed	"Ray R, Thomas S, Miller DM. Mithramycin selectively inhibits the transcriptional activity of a transfected human c-myc gene. Am J Med Sci. 1990 Oct;300(4):203–8. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/2147360"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/2147360"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/2147360"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
2828745	Pubmed	"Ellis D, Sothi TD, Avner ED. Glucocorticoids modulate renal glucocorticoid receptors and Na-K ATPase activity. Kidney Int. 1987 Oct;32(4):464–71. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/2828745"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/2828745"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/2828745"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
7859292	Pubmed	"Terasaki M, Reese TS. Interactions among endoplasmic reticulum, microtubules, and retrograde movements of the cell surface. Cell Motil Cytoskeleton. 1994;29(4):291–300. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/7859292"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/7859292"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/7859292"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
7966593	Pubmed	"Muñoz E, Courtois G, Veschambre P, Jalinot P, Israël A. Tax induces nuclear translocation of NF-kappa B through dissociation of cytoplasmic complexes containing p105 or p100 but does not induce degradation of I kappa B alpha/MAD3. J Virol. 1994 Dec;68(12):8035–44. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/7966593"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/7966593"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/7966593"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
8182145	Pubmed	"Franklin RA, Tordai A, Patel H, Gardner AM, Johnson GL, Gelfand EW. Ligation of the T cell receptor complex results in activation of the Ras/Raf-1/MEK/MAPK cascade in human T lymphocytes. J Clin Invest. 1994 May;93(5):2134–40. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/8182145"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/8182145"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/8182145"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
8758926	Pubmed	"Hall LL, Th’ng JP, Guo XW, Teplitz RL, Bradbury EM. A brief staurosporine treatment of mitotic cells triggers premature exit from mitosis and polyploid cell formation. Cancer Res. 1996 Aug 1;56(15):3551–9. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/8758926"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/8758926"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/8758926"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
9688941	Pubmed	"Sweezey NB, Ghibu F, Gagnon S, Schotman E, Hamid Q. Glucocorticoid receptor mRNA and protein in fetal rat lung in vivo: modulation by glucocorticoid and androgen. Am J Physiol. 1998 Jul;275(1):L103-9. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9688941"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9688941"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/9688941"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10022864	Pubmed	"Fritz G, Kaina B. Activation of c-Jun N-terminal kinase 1 by UV irradiation is inhibited by wortmannin without affecting c-iun expression. Mol Cell Biol. 1999 Mar;19(3):1768–74. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10022864"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10022864"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10022864"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10363963	Pubmed	"Taplin ME, Bubley GJ, Ko YJ, Small EJ, Upton M, Rajeshkumar B, et al. Selection for androgen receptor mutations in prostate cancers treated with androgen antagonist. Cancer Res. 1999 Jun 1;59(11):2511–5. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10363963"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10363963"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10363963"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10880455	Pubmed	"Wang W, Seki M, Narita Y, Sonoda E, Takeda S, Yamada K, et al. Possible association of BLM in decreasing DNA double strand breaks during DNA replication. EMBO J. 2000 Jul 3;19(13):3428–35. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10880455"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10880455"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10880455"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11003670	Pubmed	"Knudsen KE, Booth D, Naderi S, Sever-Chroneos Z, Fribourg AF, Hunton IC, et al. RB-dependent S-phase response to DNA damage. Mol Cell Biol. 2000 Oct;20(20):7751–63. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11003670"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11003670"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11003670"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11356332	Pubmed	"Paul R, Dalibart R, Lemoine S, Lestienne P. Expression of E. coli RecA targeted to mitochondria of human cells. Mutat Res. 2001 Jun 5;486(1):11–9. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11356332"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11356332"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11356332"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12221076	Pubmed	"Zhang H, Shi X, Zhang Q-J, Hampong M, Paddon H, Wahyuningsih D, et al. Nocodazole-induced p53-dependent c-Jun N-terminal kinase activation reduces apoptosis in human colon carcinoma HCT116 cells. J Biol Chem. 2002 Nov 15;277(46):43648–58. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12221076"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12221076"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12221076"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15701627	Pubmed	"Horton JK, Stefanick DF, Naron JM, Kedar PS, Wilson SH. Poly(ADP-ribose) polymerase activity prevents signaling pathways for cell cycle arrest after DNA methylating agent exposure. J Biol Chem. 2005 Apr 22;280(16):15773–85. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15701627"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15701627"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15701627"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16087680	Pubmed	"Su M, Bansal AK, Mantovani R, Sodek J. Recruitment of nuclear factor Y to the inverted CCAAT element (ICE) by c-Jun and E1A stimulates basal transcription of the bone sialoprotein gene in osteosarcoma cells. J Biol Chem. 2005 Nov 18;280(46):38365–75. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16087680"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16087680"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16087680"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16438734	Pubmed	"Li YJ, Azuma A, Usuki J, Abe S, Matsuda K, Sunazuka T, et al. EM703 improves bleomycin-induced pulmonary fibrosis in mice by the inhibition of TGF-beta signaling in lung fibroblasts. Respir Res. 2006 Jan 27;7(1):16. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16438734"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16438734"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16438734"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16597033	Pubmed	"Gu R, Zhou C, Ma Q. Effect of dihydrotestosterone on the transcriptions and expressions of Smad3 and Smad4 in LNCaP cell line. Zhonghua Nan Ke Xue. 2006 Mar;12(3):211–4. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16597033"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16597033"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16597033"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16601937	Pubmed	"Paci C, Gobbato R, Carboni T, Sanguigni S, Santone A, Curatola L. P300 auditory event-related potentials and neuropsychological study during donepezil treatment in vascular dementia. Neurol Sci. 2006 Feb;26(6):435–7. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16601937"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16601937"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16601937"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17072344	Pubmed	"Si M-L, Zhu S, Wu H, Lu Z, Wu F, Mo Y-Y. miR-21-mediated tumor growth. Oncogene. 2007 Apr 26;26(19):2799–803. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17072344"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17072344"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/17072344"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17623674	Pubmed	"Zhang M, Lee C-H, Luo DD, Krupa A, Fraser D, Phillips A. Polarity of response to transforming growth factor-beta1 in proximal tubular epithelial cells is regulated by beta-catenin. J Biol Chem. 2007 Sep 28;282(39):28639–47. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17623674"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17623674"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/17623674"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17991735	Pubmed	"Frankel LB, Christoffersen NR, Jacobsen A, Lindow M, Krogh A, Lund AH. Programmed cell death 4 (PDCD4) is an important functional target of the microRNA miR-21 in breast cancer cells. J Biol Chem. 2008 Jan 11;283(2):1026–33. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17991735"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17991735"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/17991735"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
19528081	Pubmed	"Bhat-Nakshatri P, Wang G, Collins NR, Thomson MJ, Geistlinger TR, Carroll JS, et al. Estradiol-regulated microRNAs control estradiol response in breast cancer cells. Nucleic Acids Res. 2009 Aug;37(14):4850–61. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/19528081"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/19528081"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/19528081"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
21047769	Pubmed	"Yu Y, Wang Y, Ren X, Tsuyada A, Li A, Liu LJ, et al. Context-dependent bidirectional regulation of the MutS homolog 2 by transforming growth factor β contributes to chemoresistance in breast cancer cells. Mol Cancer Res. 2010 Dec;8(12):1633–42. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21047769"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21047769"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21047769"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
