Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
IL6	GeneProduct	ensembl:ENSG00000136244	""	ensembl:ENSG00000136244	ncbigene:3569	hgnc.symbol:IL6	uniprot:A0A8Q3SJL1;uniprot:B5MCZ3;uniprot:C9J5B0;uniprot:B5MC21;uniprot:B4DNV3;uniprot:P05231;uniprot:B5MC14;uniprot:Q75MH2								
NFKBIA	GeneProduct	ensembl:ENSG00000100906	""	ensembl:ENSG00000100906	ncbigene:4792	hgnc.symbol:NFKBIA	uniprot:G3V3I4;uniprot:P25963;uniprot:A0A8V8TLE7;uniprot:G3V286;uniprot:G3V2A2;uniprot:A0A8V8TLC3;uniprot:G3V3K1								
IL1A	GeneProduct	ensembl:ENSG00000115008	""	ensembl:ENSG00000115008	ncbigene:3552	hgnc.symbol:IL1A	uniprot:P01583								
STAT3	GeneProduct	ensembl:ENSG00000168610	""	ensembl:ENSG00000168610	ncbigene:6774	hgnc.symbol:STAT3	uniprot:G8JLH9;uniprot:A0A7I2V4F6;uniprot:A0A7I2V4C8;uniprot:A0A7I2V3V0;uniprot:P40763;uniprot:A0A7I2V2T1;uniprot:A0A7I2V395;uniprot:A0A7I2V552;uniprot:A0A7I2V444;uniprot:A0A7I2V4R2;uniprot:A0A7I2YQR5;uniprot:A0A7I2V4R3;uniprot:A0A7I2YQI1;uniprot:A0A7I2YQD2;uniprot:A0A7I2V2G1;uniprot:A0A7I2V5N9								
MTOR	GeneProduct	ensembl:ENSG00000198793	""	ensembl:ENSG00000198793	ncbigene:2475	hgnc.symbol:MTOR	uniprot:A0A8V8TR74;uniprot:A0A8V8TQ52;uniprot:A0A8V8TQP2;uniprot:A0A8V8TRG9;uniprot:A0A8V8TQN3;uniprot:A0A8V8TQM6;uniprot:P42345								
MAP1LC3A	GeneProduct	ensembl:ENSG00000101460	""	ensembl:ENSG00000101460	ncbigene:84557	hgnc.symbol:MAP1LC3A	uniprot:Q9H492								
IGF1R	GeneProduct	ensembl:ENSG00000140443	""	ensembl:ENSG00000140443	ncbigene:3480	hgnc.symbol:IGF1R	uniprot:C9J5X1;uniprot:H3BSZ8;uniprot:H0YNR0;uniprot:H0YMJ5;uniprot:P08069								
IGF1	GeneProduct	ensembl:ENSG00000017427	""	ensembl:ENSG00000017427	ncbigene:3479	hgnc.symbol:IGF1	uniprot:P05019;uniprot:Q5U743								
RPTOR	GeneProduct	ensembl:ENSG00000141564	""	ensembl:ENSG00000141564	ncbigene:57521	hgnc.symbol:RPTOR	uniprot:I3L436;uniprot:A0A8V8TMD9;uniprot:Q8N122;uniprot:I3L2I3								
AKT1	GeneProduct	ensembl:ENSG00000142208	""	ensembl:ENSG00000142208	ncbigene:207	hgnc.symbol:AKT1	uniprot:G3V3X1;uniprot:P31749;uniprot:G3V2I6;uniprot:A0A804HJM6;uniprot:B0LPE5;uniprot:A0A087WY56								
SMAD2	GeneProduct	ensembl:ENSG00000175387	""	ensembl:ENSG00000175387	ncbigene:4087	hgnc.symbol:SMAD2	uniprot:Q53XR6;uniprot:B7Z5N5;uniprot:Q15796;uniprot:K7ERC7;uniprot:K7EJX0;uniprot:K7EL92;uniprot:K7ESI8								
TNFRSF1A	GeneProduct	ensembl:ENSG00000067182	""	ensembl:ENSG00000067182	ncbigene:7132	hgnc.symbol:TNFRSF1A	uniprot:F5H8A6;uniprot:F5H7N1;uniprot:F5H061;uniprot:P19438;uniprot:F5H6Z2;uniprot:F5H4T5;uniprot:A0A8V8TLL5;uniprot:F5GWJ4;uniprot:F5H6V7								
JAK1	GeneProduct	ensembl:ENSG00000162434	""	ensembl:ENSG00000162434	ncbigene:3716	hgnc.symbol:JAK1	uniprot:A0A8V8TN56;uniprot:A0A8V8TN11;uniprot:A0A5F9ZH07;uniprot:A0A5F9ZHK2;uniprot:A0A5F9ZI39;uniprot:A0A5F9ZHI1;uniprot:P23458;uniprot:A0A8V8TMY8;uniprot:A0A5F9ZHN8;uniprot:A0A0A0N0M2;uniprot:A0A5F9ZI01;uniprot:A0A8V8TPQ9;uniprot:A0A5F9ZH73;uniprot:A0A8V8TPG3;uniprot:A0A5F9ZHW0								
FOXO3	GeneProduct	ensembl:ENSG00000118689	""	ensembl:ENSG00000118689	ncbigene:2309	hgnc.symbol:FOXO3	uniprot:O43524;uniprot:A0A856PRE8								
REL	GeneProduct	ensembl:ENSG00000162924	""	ensembl:ENSG00000162924	ncbigene:5966	hgnc.symbol:REL	uniprot:A0A8V8TMU9;uniprot:Q04864;uniprot:A0A8V8TMW2;uniprot:A0A8V8TPL7								
NFKB1	GeneProduct	ensembl:ENSG00000109320	""	ensembl:ENSG00000109320	ncbigene:4790	hgnc.symbol:NFKB1	uniprot:A0A494C157;uniprot:A0A494C1E9;uniprot:P19838;uniprot:D6RC45;uniprot:A0A8V8TLB2;uniprot:D6RH30								
NFKB2	GeneProduct	ensembl:ENSG00000077150	""	ensembl:ENSG00000077150	ncbigene:4791	hgnc.symbol:NFKB2	uniprot:Q00653								
IL1R1	GeneProduct	ensembl:ENSG00000115594	""	ensembl:ENSG00000115594	ncbigene:3554	hgnc.symbol:IL1R1	uniprot:B8ZZW4;uniprot:C9J3W8;uniprot:C9J686;uniprot:C9JQ36;uniprot:B8ZZ73;uniprot:C9JW84;uniprot:B9A040;uniprot:P14778;uniprot:H7BZM5;uniprot:F8WF92;uniprot:C9JWB2								
PI3K	GeneProduct	pfam:PF00454	""												
RELA	GeneProduct	ensembl:ENSG00000173039	""	ensembl:ENSG00000173039	ncbigene:5970	hgnc.symbol:RELA	uniprot:E9PNV4;uniprot:E9PRX2;uniprot:E9PJR1;uniprot:E9PJZ9;uniprot:E9PKV4;uniprot:A0A087X0W8;uniprot:E9PM47;uniprot:Q04206;uniprot:E9PI38;uniprot:E9PQS6;uniprot:E9PKH5;uniprot:E9PNK5;uniprot:Q2TAM5;uniprot:E9PMD5;uniprot:H0YCB4;uniprot:E9PSE4								
ACVR2A	GeneProduct	ensembl:ENSG00000121989	""	ensembl:ENSG00000121989	ncbigene:92	hgnc.symbol:ACVR2A	uniprot:P27037								
IL1B	GeneProduct	ensembl:ENSG00000125538	""	ensembl:ENSG00000125538	ncbigene:3553	hgnc.symbol:IL1B	uniprot:C9JSC2;uniprot:C9JWV2;uniprot:C9JVK0;uniprot:P01584								
SMAD3	GeneProduct	ensembl:ENSG00000166949	""	ensembl:ENSG00000166949	ncbigene:4088	hgnc.symbol:SMAD3	uniprot:H0YMP2;uniprot:A0A024R5Z3;uniprot:H3BQ00;uniprot:H3BVD1;uniprot:P84022;uniprot:H0YL71;uniprot:H0YNV1;uniprot:H0YKE2;uniprot:H3BP09;uniprot:H0YMY0								
MLST8	GeneProduct	ensembl:ENSG00000167965	""	ensembl:ENSG00000167965	ncbigene:64223	hgnc.symbol:MLST8	uniprot:A0A0A0MR05;uniprot:H3BR25;uniprot:H3BR38;uniprot:Q9BVC4;uniprot:H3BN58;uniprot:H3BPU5;uniprot:I3L2E7;uniprot:H3BPT1;uniprot:H3BSZ4;uniprot:H3BQ74;uniprot:H3BM50								
PDK1	GeneProduct	ensembl:ENSG00000152256	""	ensembl:ENSG00000152256	ncbigene:5163	hgnc.symbol:PDK1	uniprot:Q15118;uniprot:C9JKT3;uniprot:F8WC75;uniprot:F8WEJ6;uniprot:C9IYB4								
TNFRSF12A	GeneProduct	ensembl:ENSG00000006327	""	ensembl:ENSG00000006327	ncbigene:51330	hgnc.symbol:TNFRSF12A	uniprot:I3L3P4;uniprot:Q9NP84;uniprot:I3L0S4;uniprot:I3L1J9;uniprot:I3L539								
IKBKG	GeneProduct	ensembl:ENSG00000269335	""	ensembl:ENSG00000269335	ncbigene:8517	hgnc.symbol:IKBKG	uniprot:A0A8I5KYQ7;uniprot:C9JCG6;uniprot:D3DWY0;uniprot:C9J2V2;uniprot:A0A8I5KRU9;uniprot:Q9Y6K9;uniprot:A0A8I5KQX5;uniprot:A0A087X1K7;uniprot:A0A8I5KQX1;uniprot:A0A087WWQ9;uniprot:A0A087X0G7;uniprot:A0A087X1B1;uniprot:C9JN51;uniprot:C9JH59;uniprot:A0A087WUW6								
