ID	Database	Citation
1978318	Pubmed	"Diastrophic dysplasia gene maps to the distal long arm of chromosome 5. Hästbacka J, Kaitila I, Sistonen P, de la Chapelle A. Proc Natl Acad Sci U S A. 1990 Oct;87(20):8056–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/1978318"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/1978318"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/1978318"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11514575	Pubmed	"Molecular cloning and expression of a human chondroitin synthase. Kitagawa H, Uyama T, Sugahara K. J Biol Chem. 2001 Oct 19;276(42):38721–6.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11514575"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11514575"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11514575"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11788602	Pubmed	"Molecular cloning and expression of human chondroitin N-acetylgalactosaminyltransferase: the key enzyme for chain initiation and elongation of chondroitin/dermatan sulfate on the protein linkage region tetrasaccharide shared by heparin/heparan sulfate. Uyama T, Kitagawa H, Tamura Ji J ichi, Sugahara K. J Biol Chem. 2002 Mar 15;277(11):8841–6.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11788602"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11788602"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11788602"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12446672	Pubmed	"Differential roles of two N-acetylgalactosaminyltransferases, CSGalNAcT-1, and a novel enzyme, CSGalNAcT-2. Initiation and elongation in synthesis of chondroitin sulfate. Sato T, Gotoh M, Kiyohara K, Akashima T, Iwasaki H, Kameyama A, et al. J Biol Chem. 2003 Jan 31;278(5):3063–71.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12446672"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12446672"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12446672"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12716889	Pubmed	"Molecular cloning and identification of 3’-phosphoadenosine 5’-phosphosulfate transporter. Kamiyama S, Suda T, Ueda R, Suzuki M, Okubo R, Kikuchi N, et al. J Biol Chem. 2003 Jul 11;278(28):25958–63.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12716889"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12716889"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12716889"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12716890	Pubmed	"Molecular cloning of a chondroitin polymerizing factor that cooperates with chondroitin synthase for chondroitin polymerization. Kitagawa H, Izumikawa T, Uyama T, Sugahara K. J Biol Chem. 2003 Jun 27;278(26):23666–71.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12716890"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12716890"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12716890"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16492677	Pubmed	"Molecular cloning and characterization of a novel 3’-phosphoadenosine 5’-phosphosulfate transporter, PAPST2. Kamiyama S, Sasaki N, Goda E, Ui-Tei K, Saigo K, Narimatsu H, et al. J Biol Chem. 2006 Apr 21;281(16):10945–53.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16492677"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16492677"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16492677"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17253960	Pubmed	"Involvement of chondroitin sulfate synthase-3 (chondroitin synthase-2) in chondroitin polymerization through its interaction with chondroitin synthase-1 or chondroitin-polymerizing factor. Izumikawa T, Uyama T, Okuura Y, Sugahara K, Kitagawa H. Biochem J. 2007 May 1;403(3):545–52.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17253960"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17253960"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/17253960"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
18316376	Pubmed	"Identification of chondroitin sulfate glucuronyltransferase as chondroitin synthase-3 involved in chondroitin polymerization: chondroitin polymerization is achieved by multiple enzyme complexes consisting of chondroitin synthase family members. Izumikawa T, Koike T, Shiozawa S, Sugahara K, Tamura J ichi, Kitagawa H. J Biol Chem. 2008 Apr 25;283(17):11396–406.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/18316376"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/18316376"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/18316376"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
18695242	Pubmed	"A role for a lithium-inhibited Golgi nucleotidase in skeletal development and sulfation. Frederick JP, Tafari AT, Wu SM, Megosh LC, Chiou ST, Irving RP, et al. Proc Natl Acad Sci U S A. 2008 Aug 19;105(33):11605–12.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/18695242"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/18695242"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/18695242"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
25105124	Pubmed	"Metabolism of cartilage proteoglycans in health and disease. Vynios DH. Biomed Res Int. 2014;2014:452315.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/25105124"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/25105124"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/25105124"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
25126564	Pubmed	"Human genetic disorders and knockout mice deficient in glycosaminoglycan. Mizumoto S, Yamada S, Sugahara K. Biomed Res Int. 2014;2014:495764.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/25126564"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/25126564"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/25126564"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
26308067	Pubmed	"Determinants of Glycosaminoglycan (GAG) Structure. Prydz K. Biomolecules. 2015 Aug 21;5(3):2003–22.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/26308067"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/26308067"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/26308067"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
26327396	Pubmed	"Glycosaminoglycans: Sorting determinants in intracellular protein traffic. Mihov D, Spiess M. Int J Biochem Cell Biol. 2015 Nov;68:87–91.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/26327396"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/26327396"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/26327396"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
