Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
ATP	Metabolite	chebi:15422	""					wikidata:Q80863	chebi:15422	inchikey:ZKHQWZAMYRWXGA-KQYNXXCUSA-N	pubchem.compound:5957	chemspider:5742	hmdb:HMDB0000538	kegg.compound:C00002	
Fatty acids (FA)	Metabolite	wikidata:Q61476	""					wikidata:Q61476	chebi:35366					kegg.compound:C00162	lipidmaps:LMFA01010000
BHB	Metabolite	chebi:37054	"BHB aka β-hydroxybutyrate"					wikidata:Q27117026	chebi:37054	inchikey:WHBMMWSBFZVSSR-UHFFFAOYSA-M	pubchem.compound:3541112	chemspider:2779512			
acetone	Metabolite	chebi:15347	""					wikidata:Q49546	chebi:15347	inchikey:CSCPPACGZOOCGX-UHFFFAOYSA-N	pubchem.compound:180	chemspider:175	hmdb:HMDB0001659	kegg.compound:C00207	lipidmaps:LMFA12000057
ACA	Metabolite	chebi:15344	""					wikidata:Q409692	chebi:15344	inchikey:WDJHALXBUFZDSR-UHFFFAOYSA-N	pubchem.compound:96	chemspider:94	hmdb:HMDB0000060	kegg.compound:C00164	lipidmaps:LMFA01060003
ACA	Metabolite	chebi:15344	"ACA aka Acetoacetate"					wikidata:Q409692	chebi:15344	inchikey:WDJHALXBUFZDSR-UHFFFAOYSA-N	pubchem.compound:96	chemspider:94	hmdb:HMDB0000060	kegg.compound:C00164	lipidmaps:LMFA01060003
Acetyl-CoA	Metabolite	chebi:15351	""					wikidata:Q715317	chebi:15351	inchikey:ZSLZBFCDCINBPY-ZSJPKINUSA-N	pubchem.compound:444493	chemspider:392413	hmdb:HMDB0001206	kegg.compound:C00024	lipidmaps:LMFA07050281
glucose	Metabolite	chebi:17234	""					wikidata:Q37525	chebi:17234					kegg.compound:C00293	
Acetoacetyl-CoA	Metabolite	chebi:15345	""					wikidata:Q2639429	chebi:15345	inchikey:OJFDKHTZOUZBOS-CITAKDKDSA-N	pubchem.compound:92153	chemspider:83198	hmdb:HMDB0001484	kegg.compound:C00332	lipidmaps:LMFA07050030
pyruvate	Metabolite	chebi:15361	""					wikidata:Q27089397	chebi:15361	inchikey:LCTONWCANYUPML-UHFFFAOYSA-M	pubchem.compound:107735	chemspider:96901		kegg.compound:C00022	
