ID	Database	Citation
8957003	Pubmed	"The protein that binds the 3’ end of histone mRNA: a novel RNA-binding protein required for histone pre-mRNA processing. Wang ZF, Whitfield ML, Ingledue TC 3rd, Dominski Z, Marzluff WF. Genes Dev. 1996 Dec 1;10(23):3028–40.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/8957003"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/8957003"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/8957003"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
9049306	Pubmed	"The gene for histone RNA hairpin binding protein is located on human chromosome 4 and encodes a novel type of RNA binding protein. Martin F, Schaller A, Eglite S, Schümperli D, Müller B. EMBO J. 1997 Feb 17;16(4):769–78.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9049306"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9049306"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/9049306"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10199401	Pubmed	"NELF, a multisubunit complex containing RD, cooperates with DSIF to repress RNA polymerase II elongation. Yamaguchi Y, Takagi T, Wada T, Yano K, Furuya A, Sugimoto S, et al. Cell. 1999 Apr 2;97(1):41–51.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10199401"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10199401"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10199401"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12563561	Pubmed	"Mapping the Wolf-Hirschhorn syndrome phenotype outside the currently accepted WHS critical region and defining a new critical region, WHSCR-2. Zollino M, Lecce R, Fischetto R, Murdolo M, Faravelli F, Selicorni A, et al. Am J Hum Genet. 2003 Mar;72(3):590–7.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12563561"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12563561"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12563561"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12588979	Pubmed	"Phosphorylation of stem-loop binding protein (SLBP) on two threonines triggers degradation of SLBP, the sole cell cycle-regulated factor required for regulation of histone mRNA processing, at the end of S phase. Zheng L, Dominski Z, Yang XC, Elms P, Raska CS, Borchers CH, et al. Mol Cell Biol. 2003 Mar;23(5):1590–601.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12588979"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12588979"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12588979"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12612062	Pubmed	"Human transcription elongation factor NELF: identification of novel subunits and reconstitution of the functionally active complex. Narita T, Yamaguchi Y, Yano K, Sugimoto S, Chanarat S, Wada T, et al. Mol Cell Biol. 2003 Mar;23(6):1863–73.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12612062"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12612062"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12612062"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
18628306	Pubmed	"Characterization of the mitochondrial protein LETM1, which maintains the mitochondrial tubular shapes and interacts with the AAA-ATPase BCS1L. Tamai S, Iida H, Yokota S, Sayano T, Kiguchiya S, Ishihara N, et al. J Cell Sci. 2008 Aug 1;121(Pt 15):2588–600.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/18628306"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/18628306"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/18628306"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
19524112	Pubmed	"Evidence for mitochondrial and cytoplasmic N-acetylaspartate synthesis in SH-SY5Y neuroblastoma cells. Arun P, Moffett JR, Namboodiri AMA. Neurochem Int. 2009 Sep;55(4):219–25.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/19524112"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/19524112"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/19524112"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
19797662	Pubmed	"Genome-wide RNAi screen identifies Letm1 as a mitochondrial Ca2+/H+ antiporter. Jiang D, Zhao L, Clapham DE. Science. 2009 Oct 2;326(5949):144–7.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/19797662"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/19797662"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/19797662"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
19807691	Pubmed	"Molecular identification of aspartate N-acetyltransferase and its mutation in hypoacetylaspartia. Wiame E, Tyteca D, Pierrot N, Collard F, Amyere M, Noel G, et al. Biochem J. 2009 Dec 14;425(1):127–36.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/19807691"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/19807691"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/19807691"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
