ID	Database	Citation
9780323595681	ISBN	"Koeppen BM, Stanton BA. Renal Physiology [Internet]. Elsevier; 2018. 248 p. Available from: https://books.google.com/books/about/Renal_Physiology.html?hl=&id=yDFStgEACAAJ <a href=""https://openlibrary.org/search?isbn=9780323595681"" target=""_blank"" class=""external"" rel=""nofollow"">OpenLibrary</a> <a href=""https://www.worldcat.org/search?qt=wikipathways&q=isbn%3A9780323595681"" target=""_blank"" class=""external"" rel=""nofollow"">Worldcat</a>"
9843703	Pubmed	"K-Cl cotransporter expression in the human kidney. Liapis H, Nag M, Kaji DM. Am J Physiol. 1998 Dec;275(6):C1432-7.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9843703"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9843703"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/9843703"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15322102	Pubmed	"Expression of slc5a8 in kidney and its role in Na(+)-coupled transport of lactate. Gopal E, Fei YJ, Sugawara M, Miyauchi S, Zhuang L, Martin P, et al. J Biol Chem. 2004 Oct 22;279(43):44522–32.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15322102"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15322102"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15322102"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15383652	Pubmed	"Renal vacuolar H+-ATPase. Wagner CA, Finberg KE, Breton S, Marshansky V, Brown D, Geibel JP. Physiol Rev. 2004 Oct;84(4):1263–314.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15383652"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15383652"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15383652"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16883319	Pubmed	"Essential roles of CFEX-mediated Cl(-)-oxalate exchange in proximal tubule NaCl transport and prevention of urolithiasis. Aronson PS. Kidney Int. 2006 Oct;70(7):1207–13.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16883319"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16883319"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16883319"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17164835	Pubmed	"The role of carbonic anhydrases in renal physiology. Purkerson JM, Schwartz GJ. Kidney Int. 2007 Jan;71(2):103–15.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17164835"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17164835"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/17164835"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
19184091	Pubmed	"Kidney amino acid transport. Verrey F, Singer D, Ramadan T, Vuille-dit-Bille RN, Mariotta L, Camargo SMR. Pflugers Arch. 2009 May;458(1):53–60.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/19184091"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/19184091"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/19184091"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
21170887	Pubmed	"Acid-base transport by the renal proximal tubule. Skelton LA, Boron WF, Zhou Y. J Nephrol. 2010;23 Suppl 16(0 16):S4-18.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21170887"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21170887"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21170887"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23908456	Pubmed	"Proximal tubule function and response to acidosis. Curthoys NP, Moe OW. Clin J Am Soc Nephrol. 2014 Sep 5;9(9):1627–38.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23908456"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23908456"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23908456"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
24311738	Pubmed	"The Na+/I- symporter (NIS): mechanism and medical impact. Portulano C, Paroder-Belenitsky M, Carrasco N. Endocr Rev. 2014 Feb;35(1):106–49.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/24311738"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/24311738"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/24311738"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
