ID	Database	Citation
9707565	Pubmed	"Acetylation and modulation of erythroid Krüppel-like factor (EKLF) activity by interaction with histone acetyltransferases. Zhang W, Bieker JJ. Proc Natl Acad Sci U S A. 1998 Aug 18;95(17):9855–60.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9707565"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9707565"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/9707565"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10490106	Pubmed	"Regulation of hormone-induced histone hyperacetylation and gene activation via acetylation of an acetylase. Chen H, Lin RJ, Xie W, Wilpitz D, Evans RM. Cell. 1999 Sep 3;98(5):675–86.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10490106"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10490106"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10490106"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11154691	Pubmed	"Stimulation of NF-E2 DNA binding by CREB-binding protein (CBP)-mediated acetylation. Hung HL, Kim AY, Hong W, Rakowski C, Blobel GA. J Biol Chem. 2001 Apr 6;276(14):10715–21.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11154691"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11154691"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11154691"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12738767	Pubmed	"Interferon regulatory factor-2 regulates cell growth through its acetylation. Masumi A, Yamakawa Y, Fukazawa H, Ozato K, Komuro K. J Biol Chem. 2003 Jul 11;278(28):25401–7.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12738767"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12738767"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12738767"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12929931	Pubmed	"P300/CBP acts as a coactivator to cartilage homeoprotein-1 (Cart1), paired-like homeoprotein, through acetylation of the conserved lysine residue adjacent to the homeodomain. Iioka T, Furukawa K, Yamaguchi A, Shindo H, Yamashita S, Tsukazaki T. J Bone Miner Res. 2003 Aug;18(8):1419–29.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12929931"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12929931"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12929931"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
14645221	Pubmed	"Histone acetyltransferase-dependent chromatin remodeling and the vascular clock. Curtis AM, Seo S beom, Westgate EJ, Rudic RD, Smyth EM, Chakravarti D, et al. J Biol Chem. 2004 Feb 20;279(8):7091–7.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/14645221"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/14645221"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/14645221"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
24207024	Pubmed	"Repression of RNA polymerase I upon stress is caused by inhibition of RNA-dependent deacetylation of PAF53 by SIRT7. Chen S, Seiler J, Santiago-Reichelt M, Felbel K, Grummt I, Voit R. Mol Cell. 2013 Nov 7;52(3):303–13.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/24207024"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/24207024"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/24207024"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
24616510	Pubmed	"Binding of the histone chaperone ASF1 to the CBP bromodomain promotes histone acetylation. Das C, Roy S, Namjoshi S, Malarkey CS, Jones DNM, Kutateladze TG, et al. Proc Natl Acad Sci U S A. 2014 Mar 25;111(12):E1072-81.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/24616510"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/24616510"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/24616510"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
24939902	Pubmed	"CBP and p300 acetylate PCNA to link its degradation with nucleotide excision repair synthesis. Cazzalini O, Sommatis S, Tillhon M, Dutto I, Bachi A, Rapp A, et al. Nucleic Acids Res. 2014 Jul;42(13):8433–48.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/24939902"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/24939902"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/24939902"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
28790157	Pubmed	"SIRT7 and the DEAD-box helicase DDX21 cooperate to resolve genomic R loops and safeguard genome stability. Song C, Hotz-Wagenblatt A, Voit R, Grummt I. Genes Dev. 2017 Jul 1;31(13):1370–81.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/28790157"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/28790157"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/28790157"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
