Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
coproporphyrinogen III	Metabolite	cas:2624-63-7	""					wikidata:Q2468481	chebi:15439	inchikey:NIUVHXTXUXOFEB-UHFFFAOYSA-N	pubchem.compound:321	chemspider:315	hmdb:HMDB0001261	kegg.compound:C03263	
protoheme	Metabolite	cas:14875-96-8	""					wikidata:Q620084	chebi:26355;chebi:17627	inchikey:KABFMIBPWCXCRK-RGGAHWMASA-L	pubchem.compound:444098	chemspider:16739950	hmdb:HMDB0003178	kegg.compound:C00032	
Protoporphyrinogen IX	Metabolite	chebi:15435	""					wikidata:Q925685	chebi:15435	inchikey:UHSGPDMIQQYNAX-UHFFFAOYSA-N	pubchem.compound:121893	chemspider:108741	hmdb:HMDB0001097	kegg.compound:C01079	
protoporphyrin IX	Metabolite	cas:553-12-8	""					wikidata:Q619815	chebi:15430	inchikey:KSFOVUSSGSKXFI-UJJXFSCMSA-N;inchikey:ZCFFYALKHPIRKJ-UHFFFAOYSA-N	pubchem.compound:4971	chemspider:3022121;chemspider:4800;chemspider:10469486;chemspider:23975886;chemspider:21430808	hmdb:HMDB0000241	kegg.compound:C02191	
H⁺	Metabolite	chebi:15378	""					wikidata:Q506710	chebi:15378	inchikey:GPRLSGONYQIRFK-UHFFFAOYSA-N	pubchem.compound:1038	chemspider:1010	hmdb:HMDB0059597	kegg.compound:C00080	
porphobilinogen	Metabolite	cas:487-90-1	""					wikidata:Q421178	chebi:17381	inchikey:QSHWIQZFGQKFMA-UHFFFAOYSA-N	pubchem.compound:1021	chemspider:995	hmdb:HMDB0000245	kegg.compound:C00931	
succinyl-CoA	Metabolite	chebi:15380	""					wikidata:Q419560	chebi:15380	inchikey:VNOYUJKHFWYWIR-ITIYDSSPSA-N	pubchem.compound:92133	chemspider:83179	hmdb:HMDB0001022	kegg.compound:C00091	lipidmaps:LMFA07050370
Porphobilinogen	Metabolite	chebi:17381	""					wikidata:Q421178	chebi:17381	inchikey:QSHWIQZFGQKFMA-UHFFFAOYSA-N	pubchem.compound:1021	chemspider:995	hmdb:HMDB0000245	kegg.compound:C00931	
O₂	Metabolite	chebi:29371	""					wikidata:Q27110032	chebi:29371	inchikey:NIWXMCONPJOXBL-UHFFFAOYSA-N		chemspider:4574104			
glycine	Metabolite	chebi:57305	""					wikidata:Q106345678;wikidata:Q620730	chebi:15428;chebi:57305	inchikey:DHMQDGOQFOQNFH-UHFFFAOYSA-N	pubchem.compound:750;pubchem.compound:5257127	chemspider:730	hmdb:HMDB0000123	kegg.compound:C00037	
uroporphyrinogen III	Metabolite	cas:1976-85-8	""					wikidata:Q897727	chebi:15437	inchikey:HUHWZXWWOFSFKF-UHFFFAOYSA-N	pubchem.compound:1179	chemspider:1146	hmdb:HMDB0001086	kegg.compound:C01051	
Water	Metabolite	hmdb:HMDB02111	""					wikidata:Q283	chebi:15377	inchikey:XLYOFNOQVPJJNP-UHFFFAOYSA-N	pubchem.compound:22247451;pubchem.compound:962	chemspider:937	hmdb:HMDB0002111	kegg.compound:C00001	
CoA	Metabolite	chebi:15346	""					wikidata:Q407635	chebi:15346	inchikey:RGJOEKWQDUBAIZ-IBOSZNHHSA-N	pubchem.compound:87642	chemspider:79067	hmdb:HMDB0001423	kegg.compound:C00010	
hydroxymethylbilane	Metabolite	cas:73023-76-4	""					wikidata:Q58389590		inchikey:YUPMIXKSCOHVFU-UHFFFAOYSA-N	pubchem.compound:14702985			kegg.compound:C01024	
NH3	Metabolite	chebi:16134	""					wikidata:Q4087	chebi:16134	inchikey:RUVUHIUYGJBLGI-AXAJWWPKSA-N;inchikey:QGZKDVFQNNGYKY-UHFFFAOYSA-N	pubchem.compound:222	chemspider:217	hmdb:HMDB0033934;hmdb:HMDB0000051	kegg.compound:C00014	
Iron(2+)	Metabolite	chebi:29033	""					wikidata:Q428946	chebi:29033	inchikey:CWYNVVGOOAEACU-UHFFFAOYSA-N	pubchem.compound:27284	chemspider:25394	hmdb:HMDB0000692	kegg.compound:C14818	
H₂O₂	Metabolite	chebi:16240	""					wikidata:Q171877	chebi:16240	inchikey:MHAJPDPJQMAIIY-UHFFFAOYSA-N	pubchem.compound:784;pubchem.compound:22326046	chemspider:763	hmdb:HMDB0003125	kegg.compound:C00027	
CO₂	Metabolite	chebi:16526	""					wikidata:Q1997	chebi:16526	inchikey:CURLTUGMZLYLDI-UHFFFAOYSA-N	pubchem.compound:280	chemspider:274	hmdb:HMDB0001967	kegg.compound:C00011	
HEM13	GeneProduct	ensembl:YDR044W	""	ensembl:YDR044W	ncbigene:851614		uniprot:P11353								
HEM12	GeneProduct	ensembl:YDR047W	""	ensembl:YDR047W	ncbigene:851617		uniprot:P32347								
HEM1	GeneProduct	ensembl:YDR232W	""	ensembl:YDR232W	ncbigene:851818		uniprot:P09950								
HEM4	GeneProduct	ensembl:YOR278W	""	ensembl:YOR278W	ncbigene:854452		uniprot:P06174								
HEM2	GeneProduct	ensembl:YGL040C	""	ensembl:YGL040C	ncbigene:852842		uniprot:P05373								
HEM3	GeneProduct	ensembl:YDL205C	""	ensembl:YDL205C	ncbigene:851322		uniprot:P28789								
HEM14	GeneProduct	ensembl:YER014W	""	ensembl:YER014W	ncbigene:856733		uniprot:P40012								
HEM15	GeneProduct	ensembl:YOR176W	""	ensembl:YOR176W	ncbigene:854347		uniprot:P16622								
