Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
cAMP	Metabolite	hmdb:HMDB00058						wikidata:Q210041	chebi:17489;chebi:17489	inchikey:IVOMOUWHDPKRLL-KQYNXXCUSA-N
Water	Metabolite	hmdb:HMDB02111						wikidata:Q283	chebi:15377;chebi:15377	inchikey:XLYOFNOQVPJJNP-UHFFFAOYSA-N
Water	Metabolite	hmdb:HMDB02111						wikidata:Q283	chebi:15377;chebi:15377	inchikey:XLYOFNOQVPJJNP-UHFFFAOYSA-N
Water	Metabolite	hmdb:HMDB02111						wikidata:Q283	chebi:15377;chebi:15377	inchikey:XLYOFNOQVPJJNP-UHFFFAOYSA-N
Water	Metabolite	hmdb:HMDB02111						wikidata:Q283	chebi:15377;chebi:15377	inchikey:XLYOFNOQVPJJNP-UHFFFAOYSA-N
RAB11A	GeneProduct	ensembl:ENSG00000103769		ensembl:ENSG00000103769	ncbigene:8766	hgnc.symbol:RAB11A	uniprot:B4DQU5;uniprot:H3BMH2;uniprot:H3BSC1;uniprot:H3BN38;uniprot:A0A024R5Z8;uniprot:P62491			
STX4	GeneProduct	ensembl:ENSG00000103496		ensembl:ENSG00000103496	ncbigene:6810	hgnc.symbol:STX4	uniprot:H3BMK2;uniprot:Q12846;uniprot:C9JFM5;uniprot:A0A087WWW0			
RAB5A	GeneProduct	ensembl:ENSG00000144566		ensembl:ENSG00000144566	ncbigene:5868	hgnc.symbol:RAB5A	uniprot:C9J3X8;uniprot:F8WD79;uniprot:P20339;uniprot:F8WCY6;uniprot:A0A024R2K1			
AQP3	GeneProduct	ensembl:ENSG00000165272		ensembl:ENSG00000165272	ncbigene:360	hgnc.symbol:AQP3	uniprot:A0A2R8YDV4;uniprot:Q92482;uniprot:A0A2R8Y2R4;uniprot:A0A2R8YD22			
PRKACA	GeneProduct	ensembl:ENSG00000072062		ensembl:ENSG00000072062	ncbigene:5566	hgnc.symbol:PRKACA	uniprot:A0A024R7J0;uniprot:P17612;uniprot:A0A7I2YQ82;uniprot:K7EMV1;uniprot:K7ERP6;uniprot:Q15136;uniprot:K7ENJ5;uniprot:B7Z708;uniprot:A0A7I2V5J4			
