Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
2-dehydropantoate	Metabolite	chebi:11561	""					wikidata:Q74417760	chebi:11561	inchikey:PKVVTUWHANFMQC-UHFFFAOYSA-M	pubchem.compound:16755619				
H₂O	Metabolite	hmdb:HMDB02111	""					wikidata:Q283	chebi:15377	inchikey:XLYOFNOQVPJJNP-UHFFFAOYSA-N	pubchem.compound:22247451;pubchem.compound:962	chemspider:937	hmdb:HMDB0002111	kegg.compound:C00001	
pantothenate	Metabolite	chebi:29032	""					wikidata:Q179894;wikidata:Q74411212	chebi:29032;chebi:7916	inchikey:GHOKWGTUZJEAQD-UHFFFAOYSA-N;inchikey:GHOKWGTUZJEAQD-ZETCQYMHSA-M	pubchem.compound:988;pubchem.compound:167945	chemspider:963	hmdb:HMDB0000210;hmdb:HMDB0250782	kegg.compound:C00864	
beta-alanine	Metabolite	chebi:57966	""					wikidata:Q106345620;wikidata:Q310919	chebi:16958;chebi:57966	inchikey:UCMIRNVEIXFBKS-UHFFFAOYSA-N	pubchem.compound:239;pubchem.compound:4755801	chemspider:234	hmdb:HMDB0000056	kegg.compound:C00099	
2-keto-isovalerate	Metabolite	chebi:11851	""					wikidata:Q28487657	chebi:11851	inchikey:QHKABHOOEWYVLI-UHFFFAOYSA-M	pubchem.compound:5204641				
3-aminopropanal	Metabolite	hmdb:HMDB01106	""					wikidata:Q22984448	chebi:18090	inchikey:PCXDJQZLDDHMGX-UHFFFAOYSA-N	pubchem.compound:75	chemspider:74	hmdb:HMDB0001106	kegg.compound:C02229;kegg.compound:C05665	
pantoate	Metabolite	chebi:15980	""					wikidata:Q27093035	chebi:15980	inchikey:OTOIIPJYVQJATP-BYPYZUCNSA-M	pubchem.compound:5289105	chemspider:4451134			
THF	Metabolite	kegg.compound:C03541	""					wikidata:Q46224863	chebi:28624;chebi:27650	inchikey:RXWVHRYZTWZATH-UHFFFAOYSA-N;inchikey:FYHRVINOXYETMN-HFPXORMNSA-N	pubchem.compound:45479706	chemspider:21231977	hmdb:HMDB0006826;hmdb:HMDB0006840	kegg.compound:C03541	
NADH	Metabolite	cas:53-84-9	""					wikidata:Q71535049;wikidata:Q12499775	chebi:15846;chebi:44215;chebi:13389	inchikey:BAWFJGJZGIEFAR-NNYOXOHSSA-N	pubchem.compound:5892;pubchem.compound:5288979;pubchem.compound:10897651;pubchem.compound:73415790	chemspider:5682;chemspider:5681	hmdb:HMDB0000902	kegg.compound:C00003	
5,10-methylene-THF	Metabolite	cas:31690-11-6	""					wikidata:Q26995704	chebi:1989;chebi:15636	inchikey:QYNUQALWYRSVHF-PZORYLMUSA-N;inchikey:QYNUQALWYRSVHF-OLZOCXBDSA-N	pubchem.compound:439175;pubchem.compound:163026560;pubchem.compound:445117;pubchem.compound:135398645;pubchem.compound:163026559	chemspider:388320;chemspider:392851	hmdb:HMDB0001533	kegg.compound:C00143	
NADPH	Metabolite	cas:53-57-6	""					wikidata:Q26841327	chebi:16474	inchikey:ACFIXJIJDZMPPO-NNYOXOHSSA-N	pubchem.compound:5884	chemspider:5673	hmdb:HMDB0000221	kegg.compound:C00005	
diphosphate	Metabolite	chebi:29888	""					wikidata:Q411092	chebi:29888	inchikey:XPPKVPWEQAFLFU-UHFFFAOYSA-N	pubchem.compound:1023;pubchem.compound:21961011	chemspider:996	hmdb:HMDB0000250	kegg.compound:C00013	
AMP	Metabolite	chebi:456215	""					wikidata:Q27225747	chebi:456215	inchikey:UDMBCSSLTHHNCD-KQYNXXCUSA-L	pubchem.compound:15938965	chemspider:10239183			
H₂O₂	Metabolite	chebi:16240	""					wikidata:Q171877	chebi:16240	inchikey:MHAJPDPJQMAIIY-UHFFFAOYSA-N	pubchem.compound:784;pubchem.compound:22326046	chemspider:763	hmdb:HMDB0003125	kegg.compound:C00027	
spermine	Metabolite	cas:71-44-3	""					wikidata:Q424597	chebi:15746	inchikey:PFNFFQXMRSDOHW-UHFFFAOYSA-N	pubchem.compound:1103	chemspider:1072	hmdb:HMDB0001256	kegg.compound:C00750	
H⁺	Metabolite	chebi:15378	""					wikidata:Q506710	chebi:15378	inchikey:GPRLSGONYQIRFK-UHFFFAOYSA-N	pubchem.compound:1038	chemspider:1010	hmdb:HMDB0059597	kegg.compound:C00080	
spermidine	Metabolite	chebi:57834	""					wikidata:Q27124988	chebi:57834	inchikey:ATHGHQPFGPMSJY-UHFFFAOYSA-Q	pubchem.compound:6992097	chemspider:5360248			
NADP+	Metabolite	chebi:58349	""					wikidata:Q27125717	chebi:58349	inchikey:XJLXINKUBYWONI-NNYOXOHSSA-K	pubchem.compound:15938972	chemspider:10239198			
O₂	Metabolite	chebi:15379	""					wikidata:Q5203615	chebi:15379	inchikey:MYMOFIZGZYHOMD-UHFFFAOYSA-N	pubchem.compound:977	chemspider:952	hmdb:HMDB0001377	kegg.compound:C00007	
NAD+	Metabolite	chebi:57540	""					wikidata:Q28529711	chebi:57540	inchikey:BAWFJGJZGIEFAR-NNYOXOHSSA-M	pubchem.compound:15938971				
ATP	Metabolite	cas:1927-31-7	""					wikidata:Q201090	chebi:16284	inchikey:SUYVUBYJARFZHO-RRKCRQDMSA-N	pubchem.compound:15993	chemspider:15194	hmdb:HMDB0001532	kegg.compound:C00131	
pantetheine 4'-phosphate	Metabolite	chebi:61723	""					wikidata:Q27131336	chebi:61723	inchikey:JDMUPRLRUUMCTL-VIFPVBQESA-L	pubchem.compound:25245905	chemspider:26332340			
4'-phosphopantothenate	Metabolite	chebi:10986	""					wikidata:Q27108681	chebi:10986	inchikey:XHFVGHPGDLDEQO-ZETCQYMHSA-K	pubchem.compound:102590471;pubchem.compound:16755653	chemspider:21864767			
4'-phospho-N-pantothenoylcysteine	Metabolite	chebi:59458	""					wikidata:Q27104854	chebi:59458	inchikey:XQYALQVLCNHCFT-CBAPKCEASA-K	pubchem.compound:25245609	chemspider:26333197			
CMP	Metabolite	chebi:60377	""					wikidata:Q27104867	chebi:60377	inchikey:IERHLVCPSMICTF-XVFCMESISA-L	pubchem.compound:7058165	chemspider:5414497			
L-cysteine	Metabolite	cas:52-90-4	""					wikidata:Q106345475;wikidata:Q186474	chebi:17561;chebi:35235	inchikey:XUJNEKJLAYXESH-REOHCLBHSA-N	pubchem.compound:5862	chemspider:5653	hmdb:HMDB0000574	kegg.compound:C00097	
CO₂	Metabolite	chebi:16526	""					wikidata:Q1997	chebi:16526	inchikey:CURLTUGMZLYLDI-UHFFFAOYSA-N	pubchem.compound:280	chemspider:274	hmdb:HMDB0001967	kegg.compound:C00011	
ADP	Metabolite	cas:58-64-0	""					wikidata:Q185253	chebi:16761	inchikey:XTWYTFMLZFPYCI-KQYNXXCUSA-N	pubchem.compound:6022	chemspider:5800	hmdb:HMDB0001341	kegg.compound:C00008	
dephospho-CoA	Metabolite	cas:3633-59-8	""					wikidata:Q27089453	chebi:15468	inchikey:KDTSHFARGAKYJN-IBOSZNHHSA-N	pubchem.compound:444485	chemspider:392407	hmdb:HMDB0001373	kegg.compound:C00882	lipidmaps:LMFA07050315
Coenzyme A	Metabolite	cas:64885-97-8	""					wikidata:Q412727	chebi:16848	inchikey:XXFFZHQKSZLLIT-NALJQGANSA-N	pubchem.compound:123996	chemspider:110515		kegg.compound:C00876	
CTP	Metabolite	chebi:37563	""					wikidata:Q27117190	chebi:37563	inchikey:PCDQPRRSZKQHHS-XVFCMESISA-J	pubchem.compound:7058166	chemspider:5414498			
FSM1	GeneProduct	sgd:S000004622	""	ensembl:YMR020W	ncbigene:855034		uniprot:P50264								
ALD3	GeneProduct	sgd:S000004779	""	ensembl:YMR169C	ncbigene:855205		uniprot:P54114								
ALD2	GeneProduct	sgd:S000004780	""	ensembl:YMR170C	ncbigene:855206		uniprot:P47771								
PAN5	GeneProduct	sgd:S000001105	""	ensembl:YHR063C	ncbigene:856460		uniprot:P38787								
PAN6	GeneProduct	sgd:S000001407	""	ensembl:YIL145C	ncbigene:854661		uniprot:P40459								
ECM31	GeneProduct	sgd:S000000380	""	ensembl:YBR176W	ncbigene:852474		uniprot:P38122								
CAB1	GeneProduct	sgd:S000002939	""	ensembl:YDR531W	ncbigene:852144		uniprot:Q04430								
SIS2	GeneProduct	sgd:S000001780	""	ensembl:YKR072C	ncbigene:853946		uniprot:P36024								
VHS3	GeneProduct	sgd:S000005580	""	ensembl:YOR054C	ncbigene:854220		uniprot:Q08438								
CAB4	GeneProduct	sgd:S000003509	""	ensembl:YGR277C	ncbigene:853194		uniprot:P53332								
CAB5	GeneProduct	sgd:S000002604	""	ensembl:YDR196C	ncbigene:851777		uniprot:Q03941								
CAB3	GeneProduct	sgd:S000001571	""	ensembl:YKL088W	ncbigene:853774		uniprot:P36076								
CAB2	GeneProduct	sgd:S000001345	""	ensembl:YIL083C	ncbigene:854726		uniprot:P40506								
