ID	Database	Citation
1504254	Pubmed	"The endo-8,9-epoxide of aflatoxin B1: a new metabolite. Raney KD, Coles B, Guengerich FP, Harris TM. Chem Res Toxicol. 1992;5(3):333–5.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/1504254"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/1504254"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/1504254"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10506113	Pubmed	"Glutathione S-transferase-catalyzed conjugation of bioactivated aflatoxin B(1) in human lung: differential cellular distribution and lack of significance of the GSTM1 genetic polymorphism. Stewart RK, Smith GB, Donnelly PJ, Reid KR, Petsikas D, Conlan AA, et al. Carcinogenesis. 1999 Oct;20(10):1971–7.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10506113"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10506113"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10506113"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11409944	Pubmed	"Reduction of aflatoxin B1 dialdehyde by rat and human aldo-keto reductases. Guengerich FP, Cai H, McMahon M, Hayes JD, Sutter TR, Groopman JD, et al. Chem Res Toxicol. 2001 Jun;14(6):727–37.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11409944"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11409944"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11409944"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11440964	Pubmed	"Role of genetic polymorphism of glutathione-S-transferase T1 and microsomal epoxide hydrolase in aflatoxin-associated hepatocellular carcinoma. Tiemersma EW, Omer RE, Bunschoten A, van’t Veer P, Kok FJ, Idris MO, et al. Cancer Epidemiol Biomarkers Prev. 2001 Jul;10(7):785–91.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11440964"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11440964"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11440964"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12067245	Pubmed	"Reaction of aflatoxin B(1) oxidation products with lysine. Guengerich FP, Arneson KO, Williams KM, Deng Z, Harris TM. Chem Res Toxicol. 2002 Jun;15(6):780–92.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12067245"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12067245"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12067245"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12724730	Pubmed	"Translational strategies for cancer prevention in liver. Kensler TW, Qian GS, Chen JG, Groopman JD. Nat Rev Cancer. 2003 May;3(5):321–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12724730"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12724730"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12724730"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16385575	Pubmed	"Efficient activation of aflatoxin B1 by cytochrome P450 2A13, an enzyme predominantly expressed in human respiratory tract. He XY, Tang L, Wang SL, Cai QS, Wang JS, Hong JY. Int J Cancer. 2006 Jun 1;118(11):2665–71.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16385575"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16385575"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16385575"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16584116	Pubmed	"Cytochrome P450s and other enzymes in drug metabolism and toxicity. Guengerich FP. AAPS J. 2006 Mar 10;8(1):E101-11.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16584116"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16584116"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16584116"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16815959	Pubmed	"CYP2A13 in human respiratory tissues and lung cancers: an immunohistochemical study with a new peptide-specific antibody. Zhu LR, Thomas PE, Lu G, Reuhl KR, Yang GY, Wang LD, et al. Drug Metab Dispos. 2006 Oct;34(10):1672–6.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16815959"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16815959"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16815959"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16970545	Pubmed	"Aldo-keto reductases and bioactivation/detoxication. Jin Y, Penning TM. Annu Rev Pharmacol Toxicol. 2007;47:263–92.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16970545"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16970545"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16970545"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
