Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
L-glutamate	Metabolite	cas:56-86-0	""					wikidata:Q26995161	chebi:16015	inchikey:WHUUTDBJXJRKMK-VKHMYHEASA-N	pubchem.compound:44272391;pubchem.compound:88747398;pubchem.compound:33032	chemspider:30572	hmdb:HMDB0000148	kegg.compound:C00025	
prephenate	Metabolite	cas:126-49-8	""					wikidata:Q2598317	chebi:16666;chebi:84387	inchikey:FPWMCUPFBRFMLH-UHFFFAOYSA-N	pubchem.compound:1028	chemspider:16735981	hmdb:HMDB0012283	kegg.compound:C00254	
L-alanine	Metabolite	chebi:16977	""					wikidata:Q218642;wikidata:Q106345485	chebi:16977;chebi:57972	inchikey:QNAYBMKLOCPYGJ-REOHCLBHSA-N	pubchem.compound:5950;pubchem.compound:7311724	chemspider:5735	hmdb:HMDB0000161	kegg.compound:C00041	
Phenylpyruvate	Metabolite	chebi:30851	""					wikidata:Q425030	chebi:30851	inchikey:BTNMPGBKDVTSJY-UHFFFAOYSA-N	pubchem.compound:997	chemspider:972	hmdb:HMDB0000205	kegg.compound:C00166	
chorismate	Metabolite	chebi:17333	""					wikidata:Q423531	chebi:17333	inchikey:WTFXTQVDAKGDEY-HTQZYQBOSA-N	pubchem.compound:12039	chemspider:11542	hmdb:HMDB0012199	kegg.compound:C00251	
L-phenylalanine	Metabolite	chebi:17295	""					wikidata:Q72440822;wikidata:Q170545;wikidata:Q106345467	chebi:58095;chebi:17295	inchikey:COLNVLDHVKWLRT-QMMMGPOBSA-N	pubchem.compound:6140;pubchem.compound:6925665	chemspider:5910	hmdb:HMDB0000159	kegg.compound:C00079	
carbon dioxide	Metabolite	chebi:16526	""					wikidata:Q1997	chebi:16526	inchikey:CURLTUGMZLYLDI-UHFFFAOYSA-N	pubchem.compound:280	chemspider:274	hmdb:HMDB0001967	kegg.compound:C00011	
water	Metabolite	chebi:15377	""					wikidata:Q283	chebi:15377	inchikey:XLYOFNOQVPJJNP-UHFFFAOYSA-N	pubchem.compound:22247451;pubchem.compound:962	chemspider:937	hmdb:HMDB0002111	kegg.compound:C00001	
2-oxoglutarate	Metabolite	chebi:16810	""					wikidata:Q27102088	chebi:16810	inchikey:KPGXRSRHYNQIFN-UHFFFAOYSA-L	pubchem.compound:164533	chemspider:144236		kegg.compound:C00026	
pyruvate	Metabolite	chebi:15361	""					wikidata:Q27089397	chebi:15361	inchikey:LCTONWCANYUPML-UHFFFAOYSA-M	pubchem.compound:107735	chemspider:96901		kegg.compound:C00022	
PHA2	GeneProduct	sgd:S000005260	""	ensembl:YNL316C	ncbigene:855400		uniprot:P32452								
ARO9	GeneProduct	sgd:S000001179	""	ensembl:YHR137W	ncbigene:856539		uniprot:P38840								
ARO8	GeneProduct	sgd:S000003170	""	ensembl:YGL202W	ncbigene:852672		uniprot:P53090								
ARO7	GeneProduct	sgd:S000006264	""	ensembl:YPR060C	ncbigene:856173		uniprot:P32178								
