Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
LPS	Metabolite	chebi:16412						wikidata:Q421804	chebi:16412;chebi:16412	inchikey:BFVQTKQTUCQRPI-YYEZTRBPSA-N
IP3	Metabolite	chebi:16595						wikidata:Q26998374	chebi:16595;chebi:16595	inchikey:MMWCIQZXVOZEGG-XJTPDSDZSA-N
Ca2+	Metabolite	hmdb:HMDB0000464							chebi:29108;chebi:29108	inchikey:BHPQYMZQTOCNFJ-UHFFFAOYSA-N
cAMP	Metabolite	hmdb:HMDB0000058							chebi:17489;chebi:17489	inchikey:IVOMOUWHDPKRLL-KQYNXXCUSA-N
Ca2+	Metabolite	hmdb:HMDB0000464							chebi:29108;chebi:29108	inchikey:BHPQYMZQTOCNFJ-UHFFFAOYSA-N
DAG	Metabolite	chebi:18035						wikidata:Q161466	chebi:18035;chebi:18035	
traf6	GeneProduct	ensembl:ENSDARG00000028058	Homology Mapping from Homo sapiens to Danio rerio: Original ID = L:7189	ensembl:ENSDARG00000028058	ncbigene:554561		uniprot:Q6IWL4			
mef2ca	GeneProduct	ensembl:ENSDARG00000029764	Homology Mapping from Homo sapiens to Danio rerio: Original ID = L:4208	ensembl:ENSDARG00000029764	ncbigene:30575		uniprot:E9QCL1;uniprot:F1RAB7;uniprot:F1QRV7;uniprot:F1Q9U5;uniprot:Q6PCS3			
srfa	GeneProduct	ensembl:ENSDARG00000053918	Homology Mapping from Homo sapiens to Danio rerio: Original ID = L:6722	ensembl:ENSDARG00000053918	ncbigene:30431		uniprot:A8HAM3			
elk4	GeneProduct	ensembl:ENSDARG00000077092	Homology Mapping from Homo sapiens to Danio rerio: Original ID = En:ENSG00000158711	ensembl:ENSDARG00000077092	ncbigene:30093		uniprot:F1R0K1;uniprot:F1QFL0			
rap1aa	GeneProduct	ensembl:ENSDARG00000012553	Homology Mapping from Homo sapiens to Danio rerio: Original ID = L:5906	ensembl:ENSDARG00000012553	ncbigene:415242		uniprot:Q6IQP4			
crk	GeneProduct	ensembl:ENSDARG00000055635	Homology Mapping from Homo sapiens to Danio rerio: Original ID = L:1398	ensembl:ENSDARG00000055635	ncbigene:445234		uniprot:Q6DEM2			
pdgfba	GeneProduct	ensembl:ENSDARG00000086778	Homology Mapping from Homo sapiens to Danio rerio: Original ID = L:5155	ensembl:ENSDARG00000086778	ncbigene:798657		uniprot:Q1LUW1;uniprot:F1QS30;uniprot:A0A2R8PYF1			
akt3b	GeneProduct	ensembl:ENSDARG00000087205	Homology Mapping from Homo sapiens to Danio rerio: Original ID = L:10000	ensembl:ENSDARG00000087205	ncbigene:100149794		uniprot:E7EXT6			
ecsit	GeneProduct	ensembl:ENSDARG00000062834	Homology Mapping from Homo sapiens to Danio rerio: Original ID = L:51295	ensembl:ENSDARG00000062834	ncbigene:569243		uniprot:A0A1D5NSW3;uniprot:F8W5R4;uniprot:F1QSV0			
