Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
IKBKG	GeneProduct	ensembl:ENSG00000269335	"'NEMO' in source"	ensembl:ENSG00000269335	ncbigene:8517	hgnc.symbol:IKBKG	uniprot:A0A8I5KYQ7;uniprot:C9JCG6;uniprot:D3DWY0;uniprot:C9J2V2;uniprot:A0A8I5KRU9;uniprot:Q9Y6K9;uniprot:A0A8I5KQX5;uniprot:A0A087X1K7;uniprot:A0A8I5KQX1;uniprot:A0A087WWQ9;uniprot:A0A087X0G7;uniprot:A0A087X1B1;uniprot:C9JN51;uniprot:C9JH59;uniprot:A0A087WUW6								
CHUK	GeneProduct	ensembl:ENSG00000213341	"'IKK1' in source"	ensembl:ENSG00000213341	ncbigene:1147	hgnc.symbol:CHUK	uniprot:O15111								
IKBKB	GeneProduct	ensembl:ENSG00000104365	"'IKK2' in source"	ensembl:ENSG00000104365	ncbigene:3551	hgnc.symbol:IKBKB	uniprot:E5RGA0;uniprot:E5RFG5;uniprot:E5RJH2;uniprot:O14920;uniprot:A0A499FJS7;uniprot:A0A7P0SVL5;uniprot:A0A7P0NCV2;uniprot:E5RFT3;uniprot:E5RGW5;uniprot:A0A7I2V4L0;uniprot:J3KNS5;uniprot:G3V105;uniprot:E5RIW0								
NFKBIA	GeneProduct	ensembl:ENSG00000100906	"'IKB' in source"	ensembl:ENSG00000100906	ncbigene:4792	hgnc.symbol:NFKBIA	uniprot:G3V3I4;uniprot:P25963;uniprot:A0A8V8TLE7;uniprot:G3V286;uniprot:G3V2A2;uniprot:A0A8V8TLC3;uniprot:G3V3K1								
EIF2AK3	GeneProduct	ensembl:ENSG00000172071	"'PERK' in source"	ensembl:ENSG00000172071	ncbigene:9451	hgnc.symbol:EIF2AK3	uniprot:A0A804HLC2;uniprot:A0A494C186;uniprot:A0A494BZR8;uniprot:A0A804HI66;uniprot:A0A804HIT4;uniprot:A0A804HJV6;uniprot:A0A804HL08;uniprot:A0A804HJ50;uniprot:Q9NZJ5								
ERN1	GeneProduct	ensembl:ENSG00000178607	"'IRE-1a' in source"	ensembl:ENSG00000178607	ncbigene:2081	hgnc.symbol:ERN1	uniprot:A0A7P0TAB0;uniprot:O75460;uniprot:A0A7P0TA38								
EP300	GeneProduct	ensembl:ENSG00000100393	"'p300' in source"	ensembl:ENSG00000100393	ncbigene:2033	hgnc.symbol:EP300	uniprot:A0A0U1RR87;uniprot:A0A994J6T4;uniprot:A0A669KB12;uniprot:A0A994J3N7;uniprot:Q09472								
CREBBP	GeneProduct	ensembl:ENSG00000005339	"'CBP' in source"	ensembl:ENSG00000005339	ncbigene:1387	hgnc.symbol:CREBBP	uniprot:Q92793;uniprot:I3L466;uniprot:A0A1B0GUU0;uniprot:I3L3I5;uniprot:I3L0Q1;uniprot:I3L293								
PARP10	GeneProduct	ensembl:ENSG00000178685	""	ensembl:ENSG00000178685	ncbigene:84875	hgnc.symbol:PARP10	uniprot:E9PSE7;uniprot:E9PM86;uniprot:E9PK67;uniprot:E9PPU2;uniprot:E9PJI2;uniprot:Q53GL7;uniprot:E9PPV8;uniprot:E9PIK9;uniprot:F8W8G7;uniprot:E9PQQ6;uniprot:E9PNI7;uniprot:E9PLE8;uniprot:E9PIA6;uniprot:E9PSG8;uniprot:E9PPE7								
GSK3B	GeneProduct	ensembl:ENSG00000082701	""	ensembl:ENSG00000082701	ncbigene:2932	hgnc.symbol:GSK3B	uniprot:A0A3B3ITW1;uniprot:A0A7I2V4F3;uniprot:A0A7I2YQ81;uniprot:A0A7I2V5B5;uniprot:A0A7I2V3D8;uniprot:A0A7I2V2Y0;uniprot:A0A7I2YQU1;uniprot:A0A7I2YQK0;uniprot:A0A7I2V2U4;uniprot:A0A7I2V441;uniprot:A0A7I2V4W7;uniprot:A0A7I2V589;uniprot:A0A7I2V3S5;uniprot:A0A7I2YQK2;uniprot:A0A7I2V5M2;uniprot:A0A7I2V626;uniprot:A0A7I2V606;uniprot:A0A7I2V2I5;uniprot:A0A7I2V2K7;uniprot:A0A7I2V3K8;uniprot:A0A7I2YQG6;uniprot:A0A7I2V4G2;uniprot:P49841;uniprot:A0A7I2V5G5;uniprot:A0A7I2V5K9;uniprot:A0A7I2V3A4;uniprot:A0A7I2V3G9;uniprot:Q6FI27;uniprot:A0A7I2V3Z5;uniprot:A0A7I2V4X2;uniprot:A0A7I2V2T2;uniprot:A0A7I2V2V4;uniprot:A0A7I2V4X3;uniprot:A0A7I2V3T3;uniprot:A0A7I2V675;uniprot:A0A7I2V432;uniprot:A0A7I2V2N4;uniprot:A0A7I2V5P4;uniprot:A0A7I2YQB0;uniprot:A0A7I2V3N7;uniprot:A0A7I2V3J4								
