ID	Database	Citation
18288196	Pubmed	"HIF-independent regulation of VEGF and angiogenesis by the transcriptional coactivator PGC-1alpha. Arany Z, Foo SY, Ma Y, Ruas JL, Bommi-Reddy A, Girnun G, et al. Nature. 2008 Feb 21;451(7181):1008–12.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/18288196"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/18288196"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/18288196"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
19319192	Pubmed	"Inhibition of atrogin-1/MAFbx mediated MyoD proteolysis prevents skeletal muscle atrophy in vivo. Lagirand-Cantaloube J, Cornille K, Csibi A, Batonnet-Pichon S, Leibovitch MP, Leibovitch SA. PLoS One. 2009;4(3):e4973.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/19319192"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/19319192"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/19319192"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
22053214	Pubmed	"The FSHD atrophic myotube phenotype is caused by DUX4 expression. Vanderplanck C, Ansseau E, Charron S, Stricwant N, Tassin A, Laoudj-Chenivesse D, et al. PLoS One. 2011;6(10):e26820.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/22053214"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/22053214"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/22053214"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
22622014	Pubmed	"Up-frameshift protein 1 (UPF1): multitalented entertainer in RNA decay. Imamachi N, Tani H, Akimitsu N. Drug Discov Ther. 2012 Apr;6(2):55–61.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/22622014"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/22622014"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/22622014"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23821646	Pubmed	"Wnt/β-catenin signaling suppresses DUX4 expression and prevents apoptosis of FSHD muscle cells. Block GJ, Narayanan D, Amell AM, Petek LM, Davidson KC, Bird TD, et al. Hum Mol Genet. 2013 Dec 1;22(23):4661–72.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23821646"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23821646"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23821646"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
24589735	Pubmed	"Dux4 induces cell cycle arrest at G1 phase through upregulation of p21 expression. Xu H, Wang Z, Jin S, Hao H, Zheng L, Zhou B, et al. Biochem Biophys Res Commun. 2014 Mar 28;446(1):235–40.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/24589735"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/24589735"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/24589735"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
25551153	Pubmed	"β-Catenin is central to DUX4-driven network rewiring in facioscapulohumeral muscular dystrophy. Banerji CRS, Knopp P, Moyle LA, Severini S, Orrell RW, Teschendorff AE, et al. J R Soc Interface. 2015 Jan 6;12(102):20140797.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/25551153"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/25551153"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/25551153"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
26138914	Pubmed	"Human Upf1 is a highly processive RNA helicase and translocase with RNP remodelling activities. Fiorini F, Bagchi D, Le Hir H, Croquette V. Nat Commun. 2015 Jul 3;6:7581.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/26138914"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/26138914"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/26138914"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
27744317	Pubmed	"DUX4 induces a transcriptome more characteristic of a less-differentiated cell state and inhibits myogenesis. Knopp P, Krom YD, Banerji CRS, Panamarova M, Moyle LA, den Hamer B, et al. J Cell Sci. 2016 Oct 15;129(20):3816–31.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/27744317"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/27744317"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/27744317"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
28263188	Pubmed	"Estrogens enhance myoblast differentiation in facioscapulohumeral muscular dystrophy by antagonizing DUX4 activity. Teveroni E, Pellegrino M, Sacconi S, Calandra P, Cascino I, Farioli-Vecchioli S, et al. J Clin Invest. 2017 Apr 3;127(4):1531–45.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/28263188"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/28263188"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/28263188"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
28935672	Pubmed	"The DUX4 homeodomains mediate inhibition of myogenesis and are functionally exchangeable with the Pax7 homeodomain. Bosnakovski D, Toso EA, Hartweck LM, Magli A, Lee HA, Thompson ER, et al. J Cell Sci. 2017 Nov 1;130(21):3685–97.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/28935672"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/28935672"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/28935672"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
29655530	Pubmed	"Lifetime endogenous estrogen exposure and disease severity in female patients with facioscapulohumeral muscular dystrophy. Mul K, Horlings CGC, Voermans NC, Schreuder THA, van Engelen BGM. Neuromuscul Disord. 2018 Jun;28(6):508–11.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/29655530"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/29655530"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/29655530"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
