ID	Database	Citation
9783642403361	ISBN	"Blau N, Duran M, Gibson KM, Dionisi-Vici C. Physician’s Guide to the Diagnosis, Treatment, and Follow-Up of Inherited Metabolic Diseases [Internet]. Springer; 2014. 867 p. Available from: https://books.google.com/books/about/Physician_s_Guide_to_the_Diagnosis_Treat.html?hl=&id=wJRBnwEACAAJ <a href=""https://openlibrary.org/search?isbn=9783642403361"" target=""_blank"" class=""external"" rel=""nofollow"">OpenLibrary</a> <a href=""https://www.worldcat.org/search?qt=wikipathways&q=isbn%3A9783642403361"" target=""_blank"" class=""external"" rel=""nofollow"">Worldcat</a>"
1594605	Pubmed	"Mutations in the human CYP11B2 (aldosterone synthase) gene causing corticosterone methyloxidase II deficiency. Pascoe L, Curnow KM, Slutsker L, Rösler A, White PC. Proc Natl Acad Sci U S A. 1992 Jun 1;89(11):4996–5000.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/1594605"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/1594605"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/1594605"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
7697895	Pubmed	"Corticosterone methyl oxidase type II (CMO II) deficiency: biochemical approach to diagnosis. Yong AB, Montalto J, Pitt J, Oakes S, Preston T, Buchanan C. Clin Biochem. 1994 Dec;27(6):491–4.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/7697895"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/7697895"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/7697895"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
8001864	Pubmed	"The importance of DNA analysis in the diagnosis of steroid 5-alpha-reductase deficiency. Kostyrko A, Antkowiak J, Warenik-Szymankiewicz A, Trzeciak WH. Ginekol Pol. 1994 Jul;65(7):400–6.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/8001864"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/8001864"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/8001864"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
8839934	Pubmed	"Molecular biology of mineralocorticoid metabolism. Fardella CE, Miller WL. Annu Rev Nutr. 1996;16:443–70.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/8839934"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/8839934"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/8839934"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
9046958	Pubmed	"Glucocorticoid and mineralocorticoid receptors: biology and clinical relevance. Funder JW. Annu Rev Med. 1997;48:231–40.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9046958"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9046958"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/9046958"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
9405715	Pubmed	"11beta-hydroxysteroid dehydrogenase type 1 knockout mice show attenuated glucocorticoid-inducible responses and resist hyperglycemia on obesity or stress. Kotelevtsev Y, Holmes MC, Burchell A, Houston PM, Schmoll D, Jamieson P, et al. Proc Natl Acad Sci U S A. 1997 Dec 23;94(26):14924–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9405715"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9405715"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/9405715"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10898110	Pubmed	"Biochemical and pharmacogenetic dissection of human steroid 5 alpha-reductase type II. Makridakis NM, di Salle E, Reichardt JK. Pharmacogenetics. 2000 Jul;10(5):407–13.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10898110"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10898110"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10898110"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12050213	Pubmed	"A novel nonstop mutation in the stop codon and a novel missense mutation in the type II 3beta-hydroxysteroid dehydrogenase (3beta-HSD) gene causing, respectively, nonclassic and classic 3beta-HSD deficiency congenital adrenal hyperplasia. Pang S, Wang W, Rich B, David R, Chang YT, Carbunaru G, et al. J Clin Endocrinol Metab. 2002 Jun;87(6):2556–63.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12050213"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12050213"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12050213"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12788846	Pubmed	"Two homozygous mutations in the 11 beta-hydroxysteroid dehydrogenase type 2 gene in a case of apparent mineralocorticoid excess. Carvajal CA, Gonzalez AA, Romero DG, González A, Mosso LM, Lagos ET, et al. J Clin Endocrinol Metab. 2003 Jun;88(6):2501–7.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12788846"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12788846"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12788846"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
