Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
NADP	Metabolite	hmdb:HMDB00217	""					wikidata:Q26987754;wikidata:Q71530982	chebi:18009;chebi:44409	inchikey:XJLXINKUBYWONI-NNYOXOHSSA-O;inchikey:XJLXINKUBYWONI-NNYOXOHSSA-N	pubchem.compound:5885;pubchem.compound:5886;pubchem.compound:57525501	chemspider:5675;chemspider:5674	hmdb:HMDB0000217;hmdb:HMDB0304435	kegg.compound:C00006	
quinolinate	Metabolite	chebi:29959	""					wikidata:Q27104094	chebi:29959	inchikey:GJAWHXHKYYXBSV-UHFFFAOYSA-L	pubchem.compound:5460301	chemspider:4573883			
pyrophosphate	Metabolite	cas:2466-09-3	""					wikidata:Q411092	chebi:29888	inchikey:XPPKVPWEQAFLFU-UHFFFAOYSA-N	pubchem.compound:1023;pubchem.compound:21961011	chemspider:996	hmdb:HMDB0000250	kegg.compound:C00013	
L-formylkynurenine	Metabolite	cas:1022-31-7	""					wikidata:Q71982	chebi:18377	inchikey:BYHJHXPTQMMKCA-UHFFFAOYSA-N	pubchem.compound:25245041;pubchem.compound:910	chemspider:886	hmdb:HMDB0001200	kegg.compound:C02700;kegg.compound:C02406	
CO2	Metabolite	hmdb:HMDB01967	""					wikidata:Q1997	chebi:16526	inchikey:CURLTUGMZLYLDI-UHFFFAOYSA-N	pubchem.compound:280	chemspider:274	hmdb:HMDB0001967	kegg.compound:C00011	
formate	Metabolite	chebi:15740	""					wikidata:Q55579895	chebi:15740	inchikey:BDAGIHXWWSANSR-UHFFFAOYSA-M	pubchem.compound:283	chemspider:277	hmdb:HMDB0304356		
3-hydroxyanthranilate	Metabolite	chebi:36559	""					wikidata:Q27104371	chebi:36559	inchikey:WJXSWCUQABXPFS-UHFFFAOYSA-M	pubchem.compound:54675871	chemspider:7822291		kegg.compound:C00632	
PRPP	Metabolite	cas:97-55-2	""					wikidata:Q24301308	chebi:48956	inchikey:PQGCEDQWHSBAJP-SOOFDHNKSA-N	pubchem.compound:23616411	chemspider:21865616			
L-alanine	Metabolite	chebi:16977	""					wikidata:Q218642;wikidata:Q106345485	chebi:16977;chebi:57972	inchikey:QNAYBMKLOCPYGJ-REOHCLBHSA-N	pubchem.compound:5950;pubchem.compound:7311724	chemspider:5735	hmdb:HMDB0000161	kegg.compound:C00041	
H2O	Metabolite	hmdb:HMDB02111	""					wikidata:Q283	chebi:15377	inchikey:XLYOFNOQVPJJNP-UHFFFAOYSA-N	pubchem.compound:22247451;pubchem.compound:962	chemspider:937	hmdb:HMDB0002111	kegg.compound:C00001	
NADPH	Metabolite	cas:53-57-6	""					wikidata:Q26841327	chebi:16474	inchikey:ACFIXJIJDZMPPO-NNYOXOHSSA-N	pubchem.compound:5884	chemspider:5673	hmdb:HMDB0000221	kegg.compound:C00005	
kynurenine	Metabolite	cas:343-65-7	""					wikidata:Q32908783	chebi:28683	inchikey:YGPSJZOEDVAXAB-UHFFFAOYSA-N	pubchem.compound:846;pubchem.compound:25245862		hmdb:HMDB0250769	kegg.compound:C01718	
2-Amino-3-carboxymuconate semialdehyde	Metabolite	chebi:995	""					wikidata:Q2823201	chebi:995	inchikey:KACPVQQHDVBVFC-OIFXTYEKSA-N	pubchem.compound:5280673	chemspider:4444266;chemspider:7822292	hmdb:HMDB0001330	kegg.compound:C04409	
O2	Metabolite	chebi:25805	""					wikidata:Q629;wikidata:Q81977184	chebi:25805;chebi:29194	inchikey:QVGXLLKOCUKJST-UHFFFAOYSA-N	pubchem.compound:159832	chemspider:140526		kegg.compound:C00007	
L-tryptophan	Metabolite	cas:73-22-3	""					wikidata:Q106345470;wikidata:Q181003	chebi:57912;chebi:16828	inchikey:QIVBCDIJIAJPQS-VIFPVBQESA-N	pubchem.compound:6305;pubchem.compound:6923516	chemspider:6066	hmdb:HMDB0000929	kegg.compound:C00078	
3-hydroxy-L-kynurenine	Metabolite	cas:606-14-4	""					wikidata:Q27102345;wikidata:Q106345536	chebi:17380;chebi:58125	inchikey:VCKPUUFAIGNJHC-LURJTMIESA-N	pubchem.compound:49791998;pubchem.compound:11811	chemspider:11318	hmdb:HMDB0011631	kegg.compound:C03227	
BNA2	GeneProduct	sgd:S000003839	""	ensembl:YJR078W	ncbigene:853541		uniprot:P47125								
BNA3	GeneProduct	sgd:S000003596	""	ensembl:YJL060W	ncbigene:853386		uniprot:P47039								
BNA1	GeneProduct	sgd:S000003786	""	ensembl:YJR025C	ncbigene:853482		uniprot:P47096								
BNA5	GeneProduct	sgd:S000004221	""	ensembl:YLR231C	ncbigene:850933		uniprot:Q05979								
BNA4	GeneProduct	sgd:S000000194	""	ensembl:YBL098W	ncbigene:852179		uniprot:P38169								
BNA6	GeneProduct	sgd:S000001943	""	ensembl:YFR047C	ncbigene:850608		uniprot:P43619								
