ID	Database	Citation
9596688	Pubmed	"Molecular chaperone GRP94 binds to the Fanconi anemia group C protein and regulates its intracellular expression. Hoshino T, Wang J, Devetten MP, Iwata N, Kajigaya S, Wise RJ, et al. Blood. 1998 Jun 1;91(11):4379–86.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9596688"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9596688"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/9596688"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11726552	Pubmed	"Fanconi anemia protein, FANCA, associates with BRG1, a component of the human SWI/SNF complex. Otsuki T, Furukawa Y, Ikeda K, Endo H, Yamashita T, Shinohara A, et al. Hum Mol Genet. 2001 Nov 1;10(23):2651–60.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11726552"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11726552"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11726552"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12874027	Pubmed	"Menin associates with FANCD2, a protein involved in repair of DNA damage. Jin S, Mao H, Schnepp RW, Sykes SM, Silva AC, D’Andrea AD, et al. Cancer Res. 2003 Jul 15;63(14):4204–10.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12874027"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12874027"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12874027"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17396147	Pubmed	"FAAP100 is essential for activation of the Fanconi anemia-associated DNA damage response pathway. Ling C, Ishiai M, Ali AM, Medhurst AL, Neveling K, Kalb R, et al. EMBO J. 2007 Apr 18;26(8):2104–14.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17396147"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17396147"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/17396147"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17671210	Pubmed	"Proteasome function is required for DNA damage response and fanconi anemia pathway activation. Jacquemont C, Taniguchi T. Cancer Res. 2007 Aug 1;67(15):7395–405.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17671210"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17671210"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/17671210"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
19609304	Pubmed	"MRE11-RAD50-NBS1 is a critical regulator of FANCD2 stability and function during DNA double-strand break repair. Roques C, Coulombe Y, Delannoy M, Vignard J, Grossi S, Brodeur I, et al. EMBO J. 2009 Aug 19;28(16):2400–13.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/19609304"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/19609304"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/19609304"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20805509	Pubmed	"CCAAT/enhancer binding protein delta (C/EBPdelta, CEBPD)-mediated nuclear import of FANCD2 by IPO4 augments cellular response to DNA damage. Wang J, Sarkar TR, Zhou M, Sharan S, Ritt DA, Veenstra TD, et al. Proc Natl Acad Sci U S A. 2010 Sep 14;107(37):16131–6.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20805509"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20805509"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20805509"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
22266823	Pubmed	"Regulation of Rev1 by the Fanconi anemia core complex. Kim H, Yang K, Dejsuphong D, D’Andrea AD. Nat Struct Mol Biol. 2012 Jan 22;19(2):164–70.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/22266823"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/22266823"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/22266823"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23863462	Pubmed	"The SNM1B/APOLLO DNA nuclease functions in resolution of replication stress and maintenance of common fragile site stability. Mason JM, Das I, Arlt M, Patel N, Kraftson S, Glover TW, et al. Hum Mol Genet. 2013 Dec 15;22(24):4901–13.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23863462"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23863462"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23863462"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23966292	Pubmed	"EGFR-activating mutations correlate with a Fanconi anemia-like cellular phenotype that includes PARP inhibitor sensitivity. Pfäffle HN, Wang M, Gheorghiu L, Ferraiolo N, Greninger P, Borgmann K, et al. Cancer Res. 2013 Oct 15;73(20):6254–63.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23966292"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23966292"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23966292"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23993743	Pubmed	"FANCD2 binds MCM proteins and controls replisome function upon activation of s phase checkpoint signaling. Lossaint G, Larroque M, Ribeyre C, Bec N, Larroque C, Décaillet C, et al. Mol Cell. 2013 Sep 12;51(5):678–90.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23993743"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23993743"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23993743"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
24451376	Pubmed	"The carboxyl terminus of FANCE recruits FANCD2 to the Fanconi Anemia (FA) E3 ligase complex to promote the FA DNA repair pathway. Polito D, Cukras S, Wang X, Spence P, Moreau L, D’Andrea AD, et al. J Biol Chem. 2014 Mar 7;289(10):7003–10.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/24451376"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/24451376"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/24451376"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
25659033	Pubmed	"FANCD2, FANCJ and BRCA2 cooperate to promote replication fork recovery independently of the Fanconi Anemia core complex. Raghunandan M, Chaudhury I, Kelich SL, Hanenberg H, Sobeck A. Cell Cycle. 2015;14(3):342–53.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/25659033"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/25659033"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/25659033"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
27277787	Pubmed	"Coordination of the recruitment of the FANCD2 and PALB2 Fanconi anemia proteins by an ubiquitin signaling network. Bick G, Zhang F, Meetei AR, Andreassen PR. Chromosoma. 2017 Jun;126(3):417–30.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/27277787"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/27277787"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/27277787"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
27819275	Pubmed	"The PTEN phosphatase functions cooperatively with the Fanconi anemia proteins in DNA crosslink repair. Vuono EA, Mukherjee A, Vierra DA, Adroved MM, Hodson C, Deans AJ, et al. Sci Rep. 2016 Nov 7;6:36439.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/27819275"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/27819275"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/27819275"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
31240132	Pubmed	"CTDP1 regulates breast cancer survival and DNA repair through BRCT-specific interactions with FANCI. Hu WF, Krieger KL, Lagundžin D, Li X, Cheung RS, Taniguchi T, et al. Cell Death Discov. 2019 Jun 19;5:105.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/31240132"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/31240132"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/31240132"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
35596788	Pubmed	"Fanconi anemia: current insights regarding epidemiology, cancer, and DNA repair. Peake JD, Noguchi E. Hum Genet. 2022 Dec;141(12):1811–36.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/35596788"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/35596788"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/35596788"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
38023254	Pubmed	"Fanconi anemia pathway regulation by FANCI in prostate cancer. Kaljunen H, Taavitsainen S, Kaarijärvi R, Takala E, Paakinaho V, Nykter M, et al. Front Oncol. 2023 Oct 30;13:1260826.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/38023254"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/38023254"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/38023254"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
