ID	Database	Citation
21187859	Pubmed	"Crosstalk of reactive oxygen species and NF-κB signaling. Morgan MJ, Liu Z gang. Cell Res. 2011 Jan;21(1):103–15.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21187859"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21187859"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21187859"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23060232	Pubmed	"Therapeutic targets in the ASK1-dependent stress signaling pathways. Hayakawa R, Hayakawa T, Takeda K, Ichijo H. Proc Jpn Acad Ser B Phys Biol Sci. 2012;88(8):434–53.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23060232"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23060232"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23060232"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23849857	Pubmed	"Reactive oxygen species in the activation of MAP kinases. Son Y, Kim S, Chung HT, Pae HO. Methods Enzymol. 2013;528:27–48.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23849857"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23849857"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23849857"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
32079324	Pubmed	"Regulation of Nrf2 by Mitochondrial Reactive Oxygen Species in Physiology and Pathology. Kasai S, Shimizu S, Tatara Y, Mimura J, Itoh K. Biomolecules. 2020 Feb 17;10(2):320.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/32079324"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/32079324"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/32079324"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
32358622	Pubmed	"The multifaceted role of reactive oxygen species in tumorigenesis. Kirtonia A, Sethi G, Garg M. Cell Mol Life Sci. 2020 Nov;77(22):4459–83.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/32358622"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/32358622"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/32358622"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
32858502	Pubmed	"Emerging role of NRF2 in ROS-mediated tumor chemoresistance. Xue D, Zhou X, Qiu J. Biomed Pharmacother. 2020 Nov;131:110676.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/32858502"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/32858502"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/32858502"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
33442914	Pubmed	"The interplay of ROS and the PI3K/Akt pathway in autophagy regulation. Kma L, Baruah TJ. Biotechnol Appl Biochem. 2022 Feb;69(1):248–64.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/33442914"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/33442914"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/33442914"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
33671113	Pubmed	"Oxidative Stress and ROS-Mediated Signaling in Leukemia: Novel Promising Perspectives to Eradicate Chemoresistant Cells in Myeloid Leukemia. Trombetti S, Cesaro E, Catapano R, Sessa R, Lo Bianco A, Izzo P, et al. Int J Mol Sci. 2021 Feb 28;22(5):2470.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/33671113"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/33671113"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/33671113"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
34777681	Pubmed	"Interplay between Mitochondrial Metabolism and Cellular Redox State Dictates Cancer Cell Survival. Foo BJA, Eu JQ, Hirpara JL, Pervaiz S. Oxid Med Cell Longev. 2021 Nov 3;2021:1341604.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/34777681"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/34777681"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/34777681"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
37507911	Pubmed	"Roles of Oxidative Stress and Nrf2 Signaling in Pathogenic and Non-Pathogenic Cells: A Possible General Mechanism of Resistance to Therapy. Hammad M, Raftari M, Cesário R, Salma R, Godoy P, Emami SN, et al. Antioxidants (Basel). 2023 Jun 30;12(7):1371.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/37507911"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/37507911"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/37507911"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
