Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Limk1	GeneProduct	ncbigene:16885		ensembl:ENSMUSG00000029674	ncbigene:16885		uniprot:P53668;uniprot:F6PZ73;uniprot:E9PVB6;uniprot:F6XM68			
Gna13	GeneProduct	ncbigene:14674		ensembl:ENSMUSG00000020611	ncbigene:14674		uniprot:P27601;uniprot:Q9D034			
Arhgef1	GeneProduct	ncbigene:16801		ensembl:ENSMUSG00000040940	ncbigene:16801		uniprot:A0A0U1RPP2;uniprot:E9PUF7;uniprot:F6ZN61;uniprot:A0A0U1RPN7;uniprot:A0A0U1RPH2;uniprot:A0A0U1RNQ2;uniprot:D3YVJ9;uniprot:Q61210			
Rhoa	GeneProduct	ncbigene:11848		ensembl:ENSMUSG00000007815	ncbigene:11848		uniprot:A0A0A6YXF6;uniprot:Q9QUI0;uniprot:A0A0A6YWJ1;uniprot:Q4VAE6			
Pik3r2	GeneProduct	ncbigene:18709		ensembl:ENSMUSG00000031834	ncbigene:18709		uniprot:O08908;uniprot:F6R2V5;uniprot:F7CB91			
Diap1	GeneProduct	ncbigene:13367		ensembl:ENSMUSG00000024456	ncbigene:13367		uniprot:F6XC54;uniprot:D3Z074;uniprot:E9PXV7;uniprot:O08808;uniprot:E9PV41			
Pfn1	GeneProduct	ncbigene:18643		ensembl:ENSMUSG00000018293	ncbigene:18643		uniprot:Q5SX49;uniprot:J3QMC2;uniprot:Q5SX50;uniprot:P62962			
Pip4k2a	GeneProduct	ncbigene:18718		ensembl:ENSMUSG00000026737	ncbigene:18718		uniprot:O70172;uniprot:A2ASS3;uniprot:F6RJE8;uniprot:Q544E3			
Mapk10	GeneProduct	ncbigene:26414		ensembl:ENSMUSG00000046709	ncbigene:26414		uniprot:Q80W80;uniprot:Q8C9D4;uniprot:A0A0G2JGL2;uniprot:A0A0G2JG69;uniprot:Q3TQZ7;uniprot:A0A5F8MP75;uniprot:E9QN59;uniprot:A0A0G2JEJ8			
Pkn1	GeneProduct	ncbigene:320795		ensembl:ENSMUSG00000057672	ncbigene:320795		uniprot:D6RH37;uniprot:P70268			
Mybph	GeneProduct	ncbigene:53311		ensembl:ENSMUSG00000042451	ncbigene:53311		uniprot:P70402			
Ppp1cb	GeneProduct	ncbigene:19046		ensembl:ENSMUSG00000014956	ncbigene:19046		uniprot:A0A0J9YUG2;uniprot:P62141;uniprot:A0A0J9YUU8			
Arhgdib	GeneProduct	ncbigene:11857		ensembl:ENSMUSG00000030220	ncbigene:11857		uniprot:A0A0N4SVH4;uniprot:D3YWL7;uniprot:Q61599			
Rac1	GeneProduct	ncbigene:19353		ensembl:ENSMUSG00000001847	ncbigene:19353		uniprot:Q3TLP8;uniprot:P63001;uniprot:K7Q7T7			
Map3k4	GeneProduct	ncbigene:26407		ensembl:ENSMUSG00000014426	ncbigene:26407		uniprot:A0A3B2WCF6;uniprot:O08648;uniprot:A0A3B2W3Y3			
Pak3	GeneProduct	ncbigene:18481		ensembl:ENSMUSG00000031284	ncbigene:18481		uniprot:A3KGC5;uniprot:A3KGC4;uniprot:A3KGC3;uniprot:A3KGC2;uniprot:Q61036			
Myl1	GeneProduct	ncbigene:17901		ensembl:ENSMUSG00000061816	ncbigene:17901		uniprot:A0A087WRZ7;uniprot:P05977;uniprot:Q545T7;uniprot:E0CZ30;uniprot:Q545G5;uniprot:E9PWG4			
Cit	GeneProduct	ncbigene:12704		ensembl:ENSMUSG00000029516	ncbigene:12704		uniprot:H3BJ74;uniprot:D3Z1K6;uniprot:D3Z1U0;uniprot:F6SBR5;uniprot:E9QL53;uniprot:D3Z477;uniprot:D3YU89			
Iqgap1	GeneProduct	ncbigene:29875		ensembl:ENSMUSG00000030536	ncbigene:29875		uniprot:Q9JKF1;uniprot:A0A0U1RPI2;uniprot:A0A0U1RNG5;uniprot:A0A0U1RPU3			
Iqgap2	GeneProduct	ncbigene:544963		ensembl:ENSMUSG00000021676	ncbigene:544963		uniprot:Q3UQ44			
Rps6kb1	GeneProduct	ncbigene:72508	A41687	ensembl:ENSMUSG00000020516	ncbigene:72508		uniprot:Q8BSK8;uniprot:Q8C3J7;uniprot:Q5SWG2			
Rock1	GeneProduct	ncbigene:19877	S69211	ensembl:ENSMUSG00000024290	ncbigene:19877		uniprot:A0A3Q4EGR2;uniprot:A0A3Q4L2X0;uniprot:P70335			
