Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Zinc	Metabolite	hmdb:HMDB0015532							chebi:29105;chebi:29105	inchikey:PTFCDOFLOPIGGS-UHFFFAOYSA-N
COL1A2	GeneProduct	ensembl:ENSG00000164692		ensembl:ENSG00000164692	ncbigene:1278	hgnc.symbol:COL1A2	uniprot:P08123;uniprot:A0A0S2Z3H5			
NRP1	GeneProduct	ensembl:ENSG00000099250		ensembl:ENSG00000099250	ncbigene:8829	hgnc.symbol:NRP1	uniprot:H0Y7Z2;uniprot:E9PEP6;uniprot:E7EX60;uniprot:H0Y4N6;uniprot:V9GYL7;uniprot:Q5JWQ2;uniprot:Q5JWQ4;uniprot:H0Y4A0;uniprot:Q5JWQ6;uniprot:Q5T7F0;uniprot:O14786			
COL1A1	GeneProduct	ensembl:ENSG00000108821		ensembl:ENSG00000108821	ncbigene:1277	hgnc.symbol:COL1A1	uniprot:I3L3H7;uniprot:P02452			
RELA	GeneProduct	uniprot:Q04206		ensembl:ENSG00000173039	ncbigene:5970	hgnc.symbol:RELA	uniprot:E9PNV4;uniprot:E9PRX2;uniprot:E9PJR1;uniprot:E9PJZ9;uniprot:E9PKV4;uniprot:A0A087X0W8;uniprot:E9PM47;uniprot:Q04206;uniprot:E9PI38;uniprot:E9PQS6;uniprot:E9PN69;uniprot:E9PKH5;uniprot:E9PNK5;uniprot:Q2TAM5;uniprot:E9PMD5;uniprot:H0YCB4;uniprot:E9PSE4			
AKT1	Protein	uniprot:P31749		ensembl:ENSG00000142208	ncbigene:207	hgnc.symbol:AKT1	uniprot:G3V3X1;uniprot:P31749;uniprot:G3V2I6;uniprot:B0LPE5;uniprot:A0A087WY56			
RAC1	Protein	uniprot:P63000		ensembl:ENSG00000136238	ncbigene:5879	hgnc.symbol:RAC1	uniprot:P63000;uniprot:A4D2P0;uniprot:A4D2P1			
SMAD2	Protein	uniprot:Q15796		ensembl:ENSG00000175387	ncbigene:4087	hgnc.symbol:SMAD2	uniprot:Q53XR6;uniprot:B7Z5N5;uniprot:Q15796;uniprot:K7ERC7;uniprot:K7EJX0;uniprot:K7EL92;uniprot:K7ESI8			
EGF	Protein	uniprot:P01133		ensembl:ENSG00000138798	ncbigene:1950	hgnc.symbol:EGF	uniprot:A0A494C018;uniprot:P01133			
NRP1	Protein	uniprot:O14786		ensembl:ENSG00000099250	ncbigene:8829	hgnc.symbol:NRP1	uniprot:H0Y7Z2;uniprot:E9PEP6;uniprot:E7EX60;uniprot:H0Y4N6;uniprot:V9GYL7;uniprot:Q5JWQ2;uniprot:Q5JWQ4;uniprot:H0Y4A0;uniprot:Q5JWQ6;uniprot:Q5T7F0;uniprot:O14786			
PLXNA2	Protein	uniprot:O75051		ensembl:ENSG00000076356	ncbigene:5362	hgnc.symbol:PLXNA2	uniprot:O75051			
MET	Protein	uniprot:P08581		ensembl:ENSG00000105976	ncbigene:4233	hgnc.symbol:MET	uniprot:A0A024R759;uniprot:P08581;uniprot:A0A024R728;uniprot:C9JKM5;uniprot:H7C130;uniprot:H7C174			
SMAD4	Protein	uniprot:Q13485		ensembl:ENSG00000141646	ncbigene:4089	hgnc.symbol:SMAD4	uniprot:K7ES96;uniprot:K7EIJ2;uniprot:K7EL15;uniprot:A0A024R274;uniprot:A0A087WUF3;uniprot:K7EIU8;uniprot:K7ENG1;uniprot:Q13485;uniprot:A0A0S2Z4B2;uniprot:K7EL18;uniprot:K7ELK2			
AKT3	Protein	uniprot:Q9Y243		ensembl:ENSG00000117020	ncbigene:10000	hgnc.symbol:AKT3	uniprot:A0A5F9ZHU3;uniprot:Q9Y243;uniprot:A0A5F9ZHA9;uniprot:A0A5F9ZGY0;uniprot:A0A5F9ZGZ4;uniprot:A0A5K1VW74			
NRP1	Protein	uniprot:O14786		ensembl:ENSG00000099250	ncbigene:8829	hgnc.symbol:NRP1	uniprot:H0Y7Z2;uniprot:E9PEP6;uniprot:E7EX60;uniprot:H0Y4N6;uniprot:V9GYL7;uniprot:Q5JWQ2;uniprot:Q5JWQ4;uniprot:H0Y4A0;uniprot:Q5JWQ6;uniprot:Q5T7F0;uniprot:O14786			
SNAI1	Protein	uniprot:O95863		ensembl:ENSG00000124216	ncbigene:6615	hgnc.symbol:SNAI1	uniprot:O95863			
MEK1	Protein	uniprot:Q02750		ensembl:ENSG00000169032	ncbigene:5604	hgnc.symbol:MAP2K1	uniprot:B4DFY5;uniprot:H3BRW9;uniprot:A4QPA9;uniprot:Q02750			
CDH5	Protein	uniprot:P33151		ensembl:ENSG00000179776	ncbigene:1003	hgnc.symbol:CDH5	uniprot:I3L1J2;uniprot:P33151;uniprot:H3BR64;uniprot:H3BR11;uniprot:B4DTR2;uniprot:H3BQ82;uniprot:H3BPG1			
NFKB1	Protein	uniprot:P19838		ensembl:ENSG00000109320	ncbigene:4790	hgnc.symbol:NFKB1	uniprot:A0A494C157;uniprot:A0A494C1E9;uniprot:D6RF93;uniprot:P19838;uniprot:D6RC45;uniprot:D6RDI9;uniprot:D6RH30			
MMP9	Protein	uniprot:P14780		ensembl:ENSG00000100985	ncbigene:4318	hgnc.symbol:MMP9	uniprot:P14780			
SEMA3A	Protein	uniprot:Q14563		ensembl:ENSG00000075213	ncbigene:10371	hgnc.symbol:SEMA3A	uniprot:A0A0C4DG50;uniprot:C9J9C4;uniprot:Q14563;uniprot:C9JD25			
PI3K	Protein	eccode:2.7.1.137								
PLXNA4	Protein	uniprot:Q9HCM2		ensembl:ENSG00000221866	ncbigene:91584	hgnc.symbol:PLXNA4	uniprot:A0A024R7A6;uniprot:Q9HCM2			
cyclin E1	Protein	uniprot:P24864		ensembl:ENSG00000105173	ncbigene:898	hgnc.symbol:CCNE1	uniprot:I3L1Q9;uniprot:C9J2U0;uniprot:I3L413;uniprot:P24864			
CDK2	Protein	uniprot:P24941		ensembl:ENSG00000123374	ncbigene:1017	hgnc.symbol:CDK2	uniprot:E7ESI2;uniprot:A0A024RB10;uniprot:A0A024RB77;uniprot:P24941;uniprot:G3V5T9;uniprot:G3V317			
ZIP4	Protein	uniprot:Q6P5W5		ensembl:ENSG00000147804	ncbigene:55630	hgnc.symbol:SLC39A4	uniprot:E9PQ16;uniprot:Q6P5W5			
CD31	Protein	uniprot:P16284		ensembl:ENSG00000261371	ncbigene:5175	hgnc.symbol:PECAM1	uniprot:A0A075B728;uniprot:A0A075B727;uniprot:A0A075B737;uniprot:P16284			
ERK1	Protein	uniprot:P27361		ensembl:ENSG00000102882	ncbigene:5595	hgnc.symbol:MAPK3	uniprot:B3KR49;uniprot:E9PBK7;uniprot:P27361;uniprot:E9PQW4;uniprot:H0YEX6;uniprot:E9PJF0;uniprot:L7RXH5;uniprot:E9PRH7;uniprot:H0YDH9			
p27	Protein	uniprot:P46527		ensembl:ENSG00000111276	ncbigene:1027	hgnc.symbol:CDKN1B	uniprot:Q6I9V6;uniprot:E7ES52;uniprot:P46527;uniprot:H7C2T1			
CDH1	Protein	uniprot:O14646		ensembl:ENSG00000153922	ncbigene:1105	hgnc.symbol:CHD1	uniprot:H0Y8Z0;uniprot:H0Y8V4;uniprot:O14646;uniprot:A0A087WVF4			
MMP2	Protein	uniprot:P08253		ensembl:ENSG00000087245	ncbigene:4313	hgnc.symbol:MMP2	uniprot:H3BS34;uniprot:P08253;uniprot:H3BR66;uniprot:A0A024R6R4;uniprot:H3BV48;uniprot:J3KRB7			
SMAD3	Protein	uniprot:P84022		ensembl:ENSG00000166949	ncbigene:4088	hgnc.symbol:SMAD3	uniprot:H0YMP2;uniprot:A0A024R5Z3;uniprot:H3BQ00;uniprot:H3BVD1;uniprot:P84022;uniprot:H0YL71;uniprot:H0YNV1;uniprot:H0YKE2;uniprot:H3BP09;uniprot:H0YMY0			
HGF	Protein	uniprot:P14210		ensembl:ENSG00000019991	ncbigene:3082	hgnc.symbol:HGF	uniprot:A0A2R8YEI1;uniprot:C9WSJ4;uniprot:C9WSJ3;uniprot:C9JS80;uniprot:P14210;uniprot:C9JDP4			
NRP1	Protein	ensembl:ENSG00000099250		ensembl:ENSG00000099250	ncbigene:8829	hgnc.symbol:NRP1	uniprot:H0Y7Z2;uniprot:E9PEP6;uniprot:E7EX60;uniprot:H0Y4N6;uniprot:V9GYL7;uniprot:Q5JWQ2;uniprot:Q5JWQ4;uniprot:H0Y4A0;uniprot:Q5JWQ6;uniprot:Q5T7F0;uniprot:O14786			
CDH2	Protein	uniprot:O14647		ensembl:ENSG00000173575	ncbigene:1106	hgnc.symbol:CHD2	uniprot:A0A0D9SFV8;uniprot:A0A1B0GU59;uniprot:A0A0D9SET4;uniprot:A0A1B0GTU9;uniprot:A0A0D9SFV4;uniprot:A0A024RC75;uniprot:A0A0D9SF92;uniprot:A0A0D9SEU0;uniprot:A0A1B0GTM9;uniprot:O14647;uniprot:A0A0D9SGA6;uniprot:A0A0D9SFA3;uniprot:A0A0D9SEH6;uniprot:B7Z3I4;uniprot:A0A0D9SEP7;uniprot:A0A0D9SGK0			
GSK3	Protein	uniprot:P49840		ensembl:ENSG00000105723	ncbigene:2931	hgnc.symbol:GSK3A	uniprot:A0A7I2V2H8;uniprot:A0A7I2V3H9;uniprot:A0A7I2V4D4;uniprot:A0A7I2V5B3;uniprot:A0A7I2V5D7;uniprot:A0A7I2V4Y3;uniprot:A0A7I2YQU7;uniprot:A0A7I2V341;uniprot:A0A7I2V442;uniprot:A0A7I2V3W5;uniprot:A0A7I2V485;uniprot:A0A7I2V345;uniprot:A0A7I2V5Q2;uniprot:A0A7I2V2Q4;uniprot:A0A7I2V5S8;uniprot:A0A7I2V4Q6;uniprot:A0A7I2YQM8;uniprot:A0A7I2V627;uniprot:A0A7I2V3M8;uniprot:A0A7I2YQA1;uniprot:P49840;uniprot:A8MT37;uniprot:A0A7I2YQA9;uniprot:A0A7I2V4Z1;uniprot:A0A7I2YQ76;uniprot:A0A7I2V2P0;uniprot:A0A7I2YQV9;uniprot:A0A7I2V553;uniprot:A0A7I2V379;uniprot:A0A7I2V511;uniprot:A0A7I2YQJ1;uniprot:A0A7I2V2P8;uniprot:A0A7I2V2J2;uniprot:A0A7I2V2P9;uniprot:A0A7I2V418;uniprot:A0A7I2V5P6;uniprot:A0A024R0L5			
FAK	Protein	uniprot:Q05397		ensembl:ENSG00000169398	ncbigene:5747	hgnc.symbol:PTK2	uniprot:E5RJN1;uniprot:H0YB16;uniprot:E5RIR5;uniprot:H0YBP1;uniprot:E7ESA6;uniprot:H0YB33;uniprot:H0YB99;uniprot:E5RG54;uniprot:A0A1D5RMT1;uniprot:E5RI72;uniprot:E5RJP0;uniprot:E5RGP1;uniprot:H0YBZ1;uniprot:E5RGA6;uniprot:E5RJI4;uniprot:H0YAS0;uniprot:Q05397;uniprot:E5RHK7;uniprot:E5RII9;uniprot:E9PEI4;uniprot:E5RJQ2;uniprot:E5RH48;uniprot:E5RI03;uniprot:E5RIK4;uniprot:E5RH08;uniprot:E5RI29;uniprot:E5RG86;uniprot:B4DWJ1;uniprot:E5RH01;uniprot:E5RG66;uniprot:E5RFW9;uniprot:E5RHD8;uniprot:E5RG80			
AKT2	Protein	uniprot:P31751		ensembl:ENSG00000105221	ncbigene:208	hgnc.symbol:AKT2	uniprot:M0QZK3;uniprot:J3QKW1;uniprot:A0A5F9ZHJ8;uniprot:E7EVP8;uniprot:J3KRI8;uniprot:C9JIJ1;uniprot:J3QLS6;uniprot:A8MX96;uniprot:C9JIF6;uniprot:A0A0A0MRF1;uniprot:J3QL45;uniprot:M0R0P9;uniprot:C9J258;uniprot:M0QZW8;uniprot:J3KTC6;uniprot:A0A1B0GXA2;uniprot:M0R275;uniprot:C9JC83;uniprot:J3KSY8;uniprot:J3KT31;uniprot:P31751;uniprot:C9JHS6;uniprot:J3KTP4;uniprot:M0R283			
PLXNA1	Protein	uniprot:Q9UIW2		ensembl:ENSG00000114554	ncbigene:5361	hgnc.symbol:PLXNA1	uniprot:Q9UIW2			
EGFR	Protein	uniprot:P00533		ensembl:ENSG00000146648	ncbigene:1956	hgnc.symbol:EGFR	uniprot:P00533;uniprot:E9PFD7;uniprot:Q504U8;uniprot:C9JYS6			
NRP1	Protein	uniprot:O14786		ensembl:ENSG00000099250	ncbigene:8829	hgnc.symbol:NRP1	uniprot:H0Y7Z2;uniprot:E9PEP6;uniprot:E7EX60;uniprot:H0Y4N6;uniprot:V9GYL7;uniprot:Q5JWQ2;uniprot:Q5JWQ4;uniprot:H0Y4A0;uniprot:Q5JWQ6;uniprot:Q5T7F0;uniprot:O14786			
ERK2	Protein	uniprot:P28482		ensembl:ENSG00000100030	ncbigene:5594	hgnc.symbol:MAPK1	uniprot:P28482;uniprot:Q1HBJ4			
MEK2	Protein	uniprot:P36507		ensembl:ENSG00000126934	ncbigene:5605	hgnc.symbol:MAP2K2	uniprot:P36507;uniprot:M0R1B6			
SRC	Protein	uniprot:P12931		ensembl:ENSG00000197122	ncbigene:6714	hgnc.symbol:SRC	uniprot:P12931			
p130Cas	Protein	uniprot:P56945		ensembl:ENSG00000050820	ncbigene:9564	hgnc.symbol:BCAR1	uniprot:P56945;uniprot:H3BVF0;uniprot:H3BSB2;uniprot:H3BU42;uniprot:H3BTB0;uniprot:H3BTL5;uniprot:H3BQJ7;uniprot:H3BSY4;uniprot:F5H855;uniprot:H3BN62			
TGFBR1	Protein	uniprot:P36897		ensembl:ENSG00000106799	ncbigene:7046	hgnc.symbol:TGFBR1	uniprot:F8VVC4;uniprot:F8W1R9;uniprot:B4DY26;uniprot:F8W0K6;uniprot:F8VRH6;uniprot:Q5T7S2;uniprot:H0YHS4;uniprot:P36897;uniprot:F8VXZ5			
TGFB3	Protein	uniprot:P10600		ensembl:ENSG00000119699	ncbigene:7043	hgnc.symbol:TGFB3	uniprot:A0A6Q8PGK5;uniprot:A5YM40;uniprot:P10600			
TGFB1	Protein	uniprot:P01137								
NRP1	Protein	uniprot:O14786		ensembl:ENSG00000099250	ncbigene:8829	hgnc.symbol:NRP1	uniprot:H0Y7Z2;uniprot:E9PEP6;uniprot:E7EX60;uniprot:H0Y4N6;uniprot:V9GYL7;uniprot:Q5JWQ2;uniprot:Q5JWQ4;uniprot:H0Y4A0;uniprot:Q5JWQ6;uniprot:Q5T7F0;uniprot:O14786			
TGFB2	Protein	uniprot:P61812		ensembl:ENSG00000092969	ncbigene:7042	hgnc.symbol:TGFB2	uniprot:P61812			
TGFBR2	Protein	uniprot:P37173		ensembl:ENSG00000163513	ncbigene:7048	hgnc.symbol:TGFBR2	uniprot:D2JYI1;uniprot:P37173;uniprot:A3QNQ0			
TGFBR3	Protein	uniprot:Q03167		ensembl:ENSG00000069702	ncbigene:7049	hgnc.symbol:TGFBR3	uniprot:E9PKY4;uniprot:E9PMG7;uniprot:Q03167;uniprot:E9PAW7;uniprot:A0A0A8KWK3			
SNAI2	Protein	uniprot:O43623		ensembl:ENSG00000019549	ncbigene:6591	hgnc.symbol:SNAI2	uniprot:A0A1X7SC17;uniprot:O43623			
