Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
H⁺	Metabolite	chebi:24636	""					wikidata:Q2294	chebi:24636	inchikey:GPRLSGONYQIRFK-FTGQXOHASA-N	pubchem.compound:5460653			kegg.compound:C00080	
Glutamate	Metabolite	pubchem.compound:33032	""					wikidata:Q26995161	chebi:16015	inchikey:WHUUTDBJXJRKMK-VKHMYHEASA-N	pubchem.compound:44272391;pubchem.compound:88747398;pubchem.compound:33032	chemspider:30572	hmdb:HMDB0000148	kegg.compound:C00025	
Aspartate	Metabolite	chebi:29995	""					wikidata:Q27110362	chebi:29995	inchikey:CKLJMWTZIZZHCS-UHFFFAOYSA-L	pubchem.compound:4519554	chemspider:3714789			
Oxaloacetate	Metabolite	hmdb:HMDB0000223	""						chebi:30744	inchikey:KHPXUQMNIQBQEV-UHFFFAOYSA-N	pubchem.compound:970	chemspider:945	hmdb:HMDB0000223	kegg.compound:C00036	
2-oxoglutarate	Metabolite	hmdb:HMDB0000208	""						chebi:30915	inchikey:KPGXRSRHYNQIFN-UHFFFAOYSA-N	pubchem.compound:51	chemspider:50	hmdb:HMDB0000208	kegg.compound:C00026	
GOT2	GeneProduct	ensembl:ENSG00000125166	""	ensembl:ENSG00000125166	ncbigene:2806	hgnc.symbol:GOT2	uniprot:H3BRE7;uniprot:P00505								
SLC25A22	GeneProduct	ensembl:ENSG00000177542	"Mitochondrial membrane transporter"	ensembl:ENSG00000177542	ncbigene:79751	hgnc.symbol:SLC25A22	uniprot:K4DIB0;uniprot:E9PI74;uniprot:A0A0D9SG84;uniprot:K4DIB4;uniprot:K4DIA2;uniprot:K4DIB3;uniprot:E9PS95;uniprot:K4DIB8;uniprot:A0A0D9SFA8;uniprot:K4DIB6;uniprot:Q9H936;uniprot:A0A0A6YYN8;uniprot:E9PQ36;uniprot:K4DIA8;uniprot:A0A0D9SEI9;uniprot:E9PJH7;uniprot:A0A0D9SFE1;uniprot:E9PJY0								
SLC25A12	GeneProduct	ensembl:ENSG00000115840	"Mitochondrial membrane transporter"	ensembl:ENSG00000115840	ncbigene:8604	hgnc.symbol:SLC25A12	uniprot:B4DGK6;uniprot:H0YFB2;uniprot:F8W9J0;uniprot:O75746								
SLC25A13	GeneProduct	ensembl:ENSG00000004864	"Mitochondrial membrane transporter"	ensembl:ENSG00000004864	ncbigene:10165	hgnc.symbol:SLC25A13	uniprot:R4GN64;uniprot:Q9UJS0								
GLUD1	GeneProduct	ensembl:ENSG00000148672	""	ensembl:ENSG00000148672	ncbigene:2746	hgnc.symbol:GLUD1	uniprot:A0A804HJD7;uniprot:P00367;uniprot:A0A804HHS2;uniprot:A0A804HIA0;uniprot:A0A804HLC0;uniprot:A0A804HJH3;uniprot:A0A804HHU3;uniprot:A0A804HKE0;uniprot:A0A804HJZ0;uniprot:E9KL48								
