Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Acetoacetyl-CoA	Metabolite	chebi:15345	"[PMID:14769483]"					wikidata:Q2639429	chebi:15345	inchikey:OJFDKHTZOUZBOS-CITAKDKDSA-N	pubchem.compound:92153	chemspider:83198	hmdb:HMDB0001484	kegg.compound:C00332	lipidmaps:LMFA07050030
Coenzyme A	Metabolite	chebi:15346	""					wikidata:Q407635	chebi:15346	inchikey:RGJOEKWQDUBAIZ-IBOSZNHHSA-N	pubchem.compound:87642	chemspider:79067	hmdb:HMDB0001423	kegg.compound:C00010	
3-hydroxybutyric acid	Metabolite	chebi:20067	"aka 3HB [PMID:14769483]"					wikidata:Q223092	chebi:20067	inchikey:WHBMMWSBFZVSSR-UHFFFAOYSA-N	pubchem.compound:441	chemspider:428			lipidmaps:LMFA01050005
Acetyl-CoA	Metabolite	chebi:57288	"[PMID:14769483]"					wikidata:Q27124397	chebi:57288	inchikey:ZSLZBFCDCINBPY-ZSJPKINUSA-J	pubchem.compound:45266541	chemspider:26330682			
Acetoacetate	Metabolite	chebi:13705	"[PMID:14769483]"					wikidata:Q21559339	chebi:13705	inchikey:WDJHALXBUFZDSR-UHFFFAOYSA-M	pubchem.compound:6971017	chemspider:5341896	hmdb:HMDB0304256		
Acetone	Metabolite	chebi:15347	""					wikidata:Q49546	chebi:15347	inchikey:CSCPPACGZOOCGX-UHFFFAOYSA-N	pubchem.compound:180	chemspider:175	hmdb:HMDB0001659	kegg.compound:C00207	lipidmaps:LMFA12000057
Leucine	Metabolite	chebi:15603	""					wikidata:Q483745;wikidata:Q106345666	chebi:15603;chebi:57427	inchikey:ROHFNLRQFUQHCH-YFKPBYRVSA-N	pubchem.compound:6106	chemspider:5880	hmdb:HMDB0000687	kegg.compound:C00123	
CoASH	Metabolite	chebi:15346	""					wikidata:Q407635	chebi:15346	inchikey:RGJOEKWQDUBAIZ-IBOSZNHHSA-N	pubchem.compound:87642	chemspider:79067	hmdb:HMDB0001423	kegg.compound:C00010	
Fatty acids	Metabolite	chebi:35366	""					wikidata:Q61476	chebi:35366					kegg.compound:C00162	lipidmaps:LMFA01010000
NAD+	Metabolite	chebi:15846	""					wikidata:Q26987253	chebi:15846	inchikey:BAWFJGJZGIEFAR-NNYOXOHSSA-O	pubchem.compound:5893	chemspider:5682	hmdb:HMDB0000902	kegg.compound:C00003	
3-hydroxy-3-methylglutaryl-coenzyme A	Metabolite	chebi:11814	"[PMID:14769483]"					wikidata:Q27108899	chebi:11814	inchikey:CABVTRNMFUVUDM-SJBCKIPMSA-N	pubchem.compound:91506	chemspider:82627			lipidmaps:LMFA07050209
H⁺	Metabolite	chebi:15378	""					wikidata:Q506710	chebi:15378	inchikey:GPRLSGONYQIRFK-UHFFFAOYSA-N	pubchem.compound:1038	chemspider:1010	hmdb:HMDB0059597	kegg.compound:C00080	
NADH	Metabolite	chebi:16908	""					wikidata:Q26987453	chebi:16908	inchikey:BOPGDPNILDQYTO-NNYOXOHSSA-N	pubchem.compound:439153	chemspider:903;chemspider:388299	hmdb:HMDB0001487	kegg.compound:C00004	
Acetyl-CoA	Metabolite	chebi:57288	""					wikidata:Q27124397	chebi:57288	inchikey:ZSLZBFCDCINBPY-ZSJPKINUSA-J	pubchem.compound:45266541	chemspider:26330682			
Carbon dioxide	Metabolite	chebi:16526	""					wikidata:Q1997	chebi:16526	inchikey:CURLTUGMZLYLDI-UHFFFAOYSA-N	pubchem.compound:280	chemspider:274	hmdb:HMDB0001967	kegg.compound:C00011	
HMGCL	Protein	uniprot:H0Y2L7	""	ensembl:ENSG00000117305	ncbigene:3155	hgnc.symbol:HMGCL	uniprot:H0Y2L7;uniprot:P35914								
ACAT1	Protein	uniprot:P24752	"In the book by Blau et al. referred to as MAT ; [PMID:14769483]"	ensembl:ENSG00000075239	ncbigene:38	hgnc.symbol:ACAT1	uniprot:E9PRQ6;uniprot:A0A5F9ZHD4;uniprot:A0A5F9ZHJ7;uniprot:H0YEL7;uniprot:A0A140VJX1;uniprot:A0A5F9ZHH9;uniprot:A0A5F9ZI66;uniprot:A0A5F9ZHL1;uniprot:A0A5F9ZHJ0;uniprot:A0A5F9ZHL7;uniprot:P24752								
OXCT1	Protein	uniprot:P55809	"[PMID:14769483]"	ensembl:ENSG00000083720	ncbigene:5019	hgnc.symbol:OXCT1	uniprot:A0A024R040;uniprot:P55809;uniprot:E9PDW2								
BDH1	Protein	uniprot:Q02338	"In the book by Blau et al. they use the abbriviation 3HBD; [PMID:14769483]"	ensembl:ENSG00000161267	ncbigene:622	hgnc.symbol:BDH1	uniprot:E9PCG9;uniprot:H7C2W1;uniprot:Q02338;uniprot:C9JM78;uniprot:C9JB83;uniprot:C9K0G7;uniprot:A0A384MTY4;uniprot:C9JEB9;uniprot:A0A494C1C0;uniprot:C9JQ90								
HMGCS2	Protein	uniprot:P54868	"[PMID:14769483]"	ensembl:ENSG00000134240	ncbigene:3158	hgnc.symbol:HMGCS2	uniprot:P54868;uniprot:A0A140VJL2								
