Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
ROS	Metabolite	chebi:26523						wikidata:Q424361	chebi:26523;chebi:26523	
cholesterylester	Metabolite	chebi:17002						wikidata:Q415555	chebi:17002;chebi:17002	
HDL	Metabolite	chebi:39025						wikidata:Q410020	chebi:39025;chebi:39025	
cholesterol	Metabolite	hmdb:HMDB0000067							chebi:16113;chebi:16113	inchikey:HVYWMOMLDIMFJA-DPAQBDIFSA-N
TG	Metabolite	chebi:17855						wikidata:Q186319	chebi:17855;chebi:17855	
FA	Metabolite	chebi:35366						wikidata:Q61476	chebi:35366;chebi:35366	
LDL	Metabolite	chebi:39026						wikidata:Q28749	chebi:39026;chebi:39026	
VLDL	Metabolite	chebi:39027						wikidata:Q419074	chebi:39027;chebi:39027	
cholesterylester	Metabolite	chebi:17002						wikidata:Q415555	chebi:17002;chebi:17002	
TG	Metabolite	chebi:17855						wikidata:Q186319	chebi:17855;chebi:17855	
glycerol	Metabolite	hmdb:HMDB0000131							chebi:17754;chebi:17754	inchikey:PEDCQBHIVMGVHV-UHFFFAOYSA-N
cholesterol	Metabolite	hmdb:HMDB0000067							chebi:16113;chebi:16113	inchikey:HVYWMOMLDIMFJA-DPAQBDIFSA-N
cholesterol	Metabolite	hmdb:HMDB0000067							chebi:16113;chebi:16113	inchikey:HVYWMOMLDIMFJA-DPAQBDIFSA-N
cholesterol	Metabolite	hmdb:HMDB0000067							chebi:16113;chebi:16113	inchikey:HVYWMOMLDIMFJA-DPAQBDIFSA-N
oxLDL	Metabolite	chebi:60151						wikidata:Q61963007	chebi:60151;chebi:60151	
cholesterol	Metabolite	hmdb:HMDB0000067							chebi:16113;chebi:16113	inchikey:HVYWMOMLDIMFJA-DPAQBDIFSA-N
CETP	GeneProduct	ensembl:ENSG00000087237		ensembl:ENSG00000087237	ncbigene:1071	hgnc.symbol:CETP	uniprot:P11597;uniprot:H3BRJ9;uniprot:A0A0S2Z3F6;uniprot:A0A0S2Z3I8			
LDLR	GeneProduct	ensembl:ENSG00000130164		ensembl:ENSG00000130164	ncbigene:3949	hgnc.symbol:LDLR	uniprot:H0YMQ3;uniprot:J3KMZ9;uniprot:H0YMD1;uniprot:H0YM92;uniprot:A0A024R7D5;uniprot:P01130			
LCAT	GeneProduct	ensembl:ENSG00000213398		ensembl:ENSG00000213398	ncbigene:3931	hgnc.symbol:LCAT	uniprot:J3QKT0;uniprot:A0A140VK24;uniprot:J3QSE5;uniprot:I3L1Q6;uniprot:I3L215;uniprot:P04180;uniprot:I3L3R0;uniprot:I3L0J6			
LPL	GeneProduct	ensembl:ENSG00000175445		ensembl:ENSG00000175445	ncbigene:4023	hgnc.symbol:LPL	uniprot:A0A3B3IT60;uniprot:P06858;uniprot:E5RJZ4;uniprot:A0A1B1RVA9;uniprot:E5RHN7;uniprot:E5RJI0;uniprot:E7EW14			
