Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
GTP	Metabolite	chebi:15996	""					wikidata:Q392227	chebi:15996	inchikey:XKMLYUALXHKNFT-UUOKFMHZSA-N	pubchem.compound:6830;pubchem.compound:135398633	chemspider:6569	hmdb:HMDB0001273	kegg.compound:C00044	
KSR-2	GeneProduct	ensembl:WBGene00002240	""	ensembl:WBGene00002240	ncbigene:173085		uniprot:G5EDA5								
LIN-39	GeneProduct	ensembl:WBGene00003024	""	ensembl:WBGene00003024	ncbigene:176068		uniprot:P34684								
SEM-4	GeneProduct	ensembl:WBGene00004773	""	ensembl:WBGene00004773	ncbigene:172435		uniprot:G5EFF4								
LST-2	GeneProduct	ensembl:WBGene00003084	""	ensembl:WBGene00003084	ncbigene:180712		uniprot:Q9TZD0								
VAB-1	GeneProduct	ensembl:WBGene00006868	""	ensembl:WBGene00006868	ncbigene:173794		uniprot:O61460								
EGL-19	GeneProduct	ensembl:WBGene00001187	""	ensembl:WBGene00001187	ncbigene:177513		uniprot:G5EG02;uniprot:W6RY76;uniprot:Q8MQA1								
CNK-1	GeneProduct	ensembl:WBGene00000564	""	ensembl:WBGene00000564	ncbigene:187518		uniprot:A0A8D9I9L4;uniprot:G5EEW9								
ROM-1	GeneProduct	ensembl:WBGene00004400	""	ensembl:WBGene00004400	ncbigene:184989		uniprot:Q19821								
DAB-1	GeneProduct	ensembl:WBGene00000894	""	ensembl:WBGene00000894	ncbigene:174323		uniprot:A0A486WUH7;uniprot:Q8I4G9;uniprot:A0A486WV45;uniprot:A0A486WV70;uniprot:Q8I4H0;uniprot:Q9U3A6;uniprot:A0A486WXX8;uniprot:A5JYR4								
EGL-18	GeneProduct	ensembl:WBGene00001186	""	ensembl:WBGene00001186	ncbigene:176992		uniprot:G5EGF4;uniprot:U4PMB4								
LIN-2	GeneProduct	ensembl:WBGene00002991	""	ensembl:WBGene00002991	ncbigene:181400		uniprot:P54936								
LIN-35	GeneProduct	ensembl:WBGene00003020	""	ensembl:WBGene00003020	ncbigene:172249		uniprot:G5EDT1								
SUR-2	GeneProduct	ensembl:WBGene00006349	""	ensembl:WBGene00006349	ncbigene:173345		uniprot:Q10669								
LIN-45/Raf	GeneProduct	ensembl:WBGene00003030	""	ensembl:WBGene00003030	ncbigene:177436		uniprot:V6CKR7;uniprot:V6CJK3;uniprot:V6CM38;uniprot:V6CM34;uniprot:Q07292								
DPY-22	GeneProduct	ensembl:WBGene00001081	""	ensembl:WBGene00001081	ncbigene:181194		uniprot:Q20497								
EGL-30	GeneProduct	ensembl:WBGene00001196	""	ensembl:WBGene00001196	ncbigene:171751		uniprot:X5LQ30;uniprot:Q8T3G5;uniprot:G5EGU1								
ELT-6	GeneProduct	ensembl:WBGene00001253	""	ensembl:WBGene00001253	ncbigene:176993		uniprot:G5EGN3								
