Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
LDL-	Metabolite	chebi:192800	High content in Cer, Sph, NEFA							
IL10	GeneProduct	ensembl:ENSG00000136634		ensembl:ENSG00000136634	ncbigene:3586	hgnc.symbol:IL10	uniprot:A0A590UK12;uniprot:A0A286YEX3;uniprot:Q6FGW4;uniprot:P22301			
MCP1	GeneProduct	uniprot:P13500	AKA CCL2	ensembl:ENSG00000108691	ncbigene:6347	hgnc.symbol:CCL2	uniprot:P13500;uniprot:J3KRT7			
IL6	GeneProduct	ensembl:ENSG00000136244		ensembl:ENSG00000136244	ncbigene:3569	hgnc.symbol:IL6	uniprot:B5MCZ3;uniprot:C9J5B0;uniprot:B5MC21;uniprot:B4DNV3;uniprot:P05231;uniprot:B5MC14;uniprot:Q75MH2			
IL1-beta	GeneProduct	ensembl:ENSG00000125538		ensembl:ENSG00000125538	ncbigene:3553	hgnc.symbol:IL1B	uniprot:C9JSC2;uniprot:C9JWV2;uniprot:C9JVK0;uniprot:P01584			
IL10	GeneProduct	ensembl:ENSG00000136634		ensembl:ENSG00000136634	ncbigene:3586	hgnc.symbol:IL10	uniprot:A0A590UK12;uniprot:A0A286YEX3;uniprot:Q6FGW4;uniprot:P22301			
IL6	GeneProduct	ensembl:ENSG00000136244		ensembl:ENSG00000136244	ncbigene:3569	hgnc.symbol:IL6	uniprot:B5MCZ3;uniprot:C9J5B0;uniprot:B5MC21;uniprot:B4DNV3;uniprot:P05231;uniprot:B5MC14;uniprot:Q75MH2			
MCP1	GeneProduct	uniprot:P13500		ensembl:ENSG00000108691	ncbigene:6347	hgnc.symbol:CCL2	uniprot:P13500;uniprot:J3KRT7			
IL1-beta	GeneProduct	ensembl:ENSG00000125538		ensembl:ENSG00000125538	ncbigene:3553	hgnc.symbol:IL1B	uniprot:C9JSC2;uniprot:C9JWV2;uniprot:C9JVK0;uniprot:P01584			
IL6	GeneProduct	ensembl:ENSG00000136244		ensembl:ENSG00000136244	ncbigene:3569	hgnc.symbol:IL6	uniprot:B5MCZ3;uniprot:C9J5B0;uniprot:B5MC21;uniprot:B4DNV3;uniprot:P05231;uniprot:B5MC14;uniprot:Q75MH2			
IL1-beta	GeneProduct	ensembl:ENSG00000125538		ensembl:ENSG00000125538	ncbigene:3553	hgnc.symbol:IL1B	uniprot:C9JSC2;uniprot:C9JWV2;uniprot:C9JVK0;uniprot:P01584			
IL10	GeneProduct	ensembl:ENSG00000136634		ensembl:ENSG00000136634	ncbigene:3586	hgnc.symbol:IL10	uniprot:A0A590UK12;uniprot:A0A286YEX3;uniprot:Q6FGW4;uniprot:P22301			
MCP1	GeneProduct	uniprot:P13500		ensembl:ENSG00000108691	ncbigene:6347	hgnc.symbol:CCL2	uniprot:P13500;uniprot:J3KRT7			
P38 MAPK (14)	Protein	uniprot:Q16539		ensembl:ENSG00000112062	ncbigene:1432	hgnc.symbol:MAPK14	uniprot:L7RSM2;uniprot:B5TY33;uniprot:Q16539;uniprot:B4E0K5;uniprot:E7EX54;uniprot:H7C4E2;uniprot:A0A024RD15			
P38 MAPK (12)	Protein	uniprot:P53778		ensembl:ENSG00000188130	ncbigene:6300	hgnc.symbol:MAPK12	uniprot:P53778;uniprot:A8MY48;uniprot:B5MDL5			
P38 MAPK (13)	Protein	uniprot:O15264		ensembl:ENSG00000156711	ncbigene:5603	hgnc.symbol:MAPK13	uniprot:O15264;uniprot:Q5R3E6;uniprot:A0A024RD04			
P38 MAPK (11)	Protein	uniprot:Q15759		ensembl:ENSG00000185386	ncbigene:5600	hgnc.symbol:MAPK11	uniprot:F8WDP4;uniprot:Q15759			
NFKB1	Protein	uniprot:P19838		ensembl:ENSG00000109320	ncbigene:4790	hgnc.symbol:NFKB1	uniprot:A0A494C157;uniprot:A0A494C1E9;uniprot:D6RF93;uniprot:P19838;uniprot:D6RC45;uniprot:D6RDI9;uniprot:D6RH30			
CD14	Protein	uniprot:P08571		ensembl:ENSG00000170458	ncbigene:929	hgnc.symbol:CD14	uniprot:E7EVL5;uniprot:P08571;uniprot:D6RFL4;uniprot:D6RD81			
AKT	Protein	ensembl:ENSG00000142208		ensembl:ENSG00000142208	ncbigene:207	hgnc.symbol:AKT1	uniprot:G3V3X1;uniprot:P31749;uniprot:G3V2I6;uniprot:B0LPE5;uniprot:A0A087WY56			
CREB1	Protein	uniprot:P16220		ensembl:ENSG00000118260	ncbigene:1385	hgnc.symbol:CREB1	uniprot:C9JBT4;uniprot:C9J276;uniprot:E7EWP8;uniprot:H7C3I0;uniprot:C9JCI4;uniprot:Q5U0J5;uniprot:C9J4L5;uniprot:P16220;uniprot:H7C1R5;uniprot:Q53X93;uniprot:C9J896			
TLR4	Protein	uniprot:O00206		ensembl:ENSG00000136869	ncbigene:7099	hgnc.symbol:TLR4	uniprot:O00206;uniprot:A0A2R8Y7P4			
P38 MAPK (11)	Protein	uniprot:Q15759		ensembl:ENSG00000185386	ncbigene:5600	hgnc.symbol:MAPK11	uniprot:F8WDP4;uniprot:Q15759			
