ID	Database	Citation
5135722	Pubmed	"Proportional release of norepinephrine and dopamine- -hydroxylase from sympathetic nerves. Weinshilboum RM, Thoa NB, Johnson DG, Kopin IJ, Axelrod J. Science. 1971 Dec 24;174(4016):1349–51.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/5135722"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/5135722"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/5135722"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11274050	Pubmed	"LIS1 and dynein motor function in neuronal migration and development. Wynshaw-Boris A, Gambello MJ. Genes Dev. 2001 Mar 15;15(6):639–51.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11274050"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11274050"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11274050"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12796778	Pubmed	"14-3-3epsilon is important for neuronal migration by binding to NUDEL: a molecular explanation for Miller-Dieker syndrome. Toyo-oka K, Shionoya A, Gambello MJ, Cardoso C, Leventer R, Ward HL, et al. Nat Genet. 2003 Jul;34(3):274–85.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12796778"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12796778"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12796778"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
18658164	Pubmed	"Identification of YWHAE, a gene encoding 14-3-3epsilon, as a possible susceptibility gene for schizophrenia. Ikeda M, Hikita T, Taya S, Uraguchi-Asaki J, Toyo-oka K, Wynshaw-Boris A, et al. Hum Mol Genet. 2008 Oct 15;17(20):3212–22.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/18658164"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/18658164"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/18658164"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20688183	Pubmed	"Lissencephaly: mechanistic insights from animal models and potential therapeutic strategies. Wynshaw-Boris A, Pramparo T, Youn YH, Hirotsune S. Semin Cell Dev Biol. 2010 Oct;21(8):823–30.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20688183"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20688183"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20688183"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
21195721	Pubmed	"DISC1-binding proteins in neural development, signalling and schizophrenia. Bradshaw NJ, Porteous DJ. Neuropharmacology. 2012 Mar;62(3):1230–41.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21195721"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21195721"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21195721"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
24947669	Pubmed	"Phosphorylation dependence and stoichiometry of the complex formed by tyrosine hydroxylase and 14-3-3γ. Kleppe R, Rosati S, Jorge-Finnigan A, Alvira S, Ghorbani S, Haavik J, et al. Mol Cell Proteomics. 2014 Aug;13(8):2017–30.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/24947669"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/24947669"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/24947669"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
26172220	Pubmed	"Epistatic and gene wide effects in YWHA and aromatic amino hydroxylase genes across ADHD and other common neuropsychiatric disorders: Association with YWHAE. Jacobsen KK, Kleppe R, Johansson S, Zayats T, Haavik J. Am J Med Genet B Neuropsychiatr Genet. 2015 Sep;168(6):423–32.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/26172220"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/26172220"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/26172220"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
29103808	Pubmed	"DISC1 Regulates Neurogenesis via Modulating Kinetochore Attachment of Ndel1/Nde1 during Mitosis. Ye F, Kang E, Yu C, Qian X, Jacob F, Yu C, et al. Neuron. 2017 Dec 6;96(5):1041-1054.e5.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/29103808"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/29103808"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/29103808"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
31001932	Pubmed	"YWHAE promotes proliferation, metastasis, and chemoresistance in breast cancer cells. Yang YF, Lee YC, Wang YY, Wang CH, Hou MF, Yuan SSF. Kaohsiung J Med Sci. 2019 Jul;35(7):408–16.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/31001932"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/31001932"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/31001932"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
