Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
5-HPETE	Metabolite	hmdb:HMDB0001193	""						chebi:15632	inchikey:JNUUNUQHXIOFDA-JGKLHWIESA-N	pubchem.compound:5280778	chemspider:4444340	hmdb:HMDB0001193	kegg.compound:C05356	
Prostaglandin H2	Metabolite	hmdb:HMDB0001381	""						chebi:15554	inchikey:YIBNHAJFJUQSRA-YNNPMVKQSA-N	pubchem.compound:445049	chemspider:392800	hmdb:HMDB0001381	kegg.compound:C00427	
Leukotriene D4	Metabolite	hmdb:HMDB0003080	""						chebi:28666	inchikey:YEESKJGWJFYOOK-IJHYULJSSA-N	pubchem.compound:5280878	chemspider:4444401	hmdb:HMDB0003080	kegg.compound:C05951	
Thromboxane B2	Metabolite	hmdb:HMDB0003252	""						chebi:28728	inchikey:XNRNNGPBEPRNAR-JQBLCGNGSA-N	pubchem.compound:5283137	chemspider:4446261	hmdb:HMDB0003252	kegg.compound:C05963	
Prostaglandin I2	Metabolite	hmdb:HMDB0001335	""						chebi:15552	inchikey:KAQKFAOMNZTLHT-OZUDYXHBSA-N	pubchem.compound:5282411	chemspider:4445566	hmdb:HMDB0001335	kegg.compound:C01312	
Prostaglandin D2	Metabolite	hmdb:HMDB0001403	""						chebi:15555	inchikey:BHMBVRSPMRCCGG-OUTUXVNYSA-N	pubchem.compound:448457	chemspider:395250	hmdb:HMDB0001403	kegg.compound:C00696	
Leukotriene A4	Metabolite	hmdb:HMDB0001337	""						chebi:15651	inchikey:UFPQIRYSPUYQHK-WAQVJNLQSA-N	pubchem.compound:5280383	chemspider:4444074	hmdb:HMDB0001337	kegg.compound:C00909	
Prostaglandin F2a	Metabolite	hmdb:HMDB0001139	""						chebi:15553	inchikey:PXGPLTODNUVGFL-UAAPODJFSA-N	pubchem.compound:5283078	chemspider:4446204	hmdb:HMDB0001139	kegg.compound:C00639	
Leukotriene C4	Metabolite	hmdb:HMDB0001198	""						chebi:16978	inchikey:GWNVDXQDILPJIG-NXOLIXFESA-N	pubchem.compound:5280493		hmdb:HMDB0001198	kegg.compound:C02166	
Leukotriene E4	Metabolite	hmdb:HMDB0002200	""						chebi:15650	inchikey:OTZRAYGBFWZKMX-FRFVZSDQSA-N	pubchem.compound:5280879	chemspider:4444402	hmdb:HMDB0002200	kegg.compound:C05952	
Thromboxane A2	Metabolite	hmdb:HMDB0001452	""						chebi:15627	inchikey:DSNBHJFQCNUKMA-SCKDECHMSA-N	pubchem.compound:5280497	chemspider:4444137	hmdb:HMDB0001452	kegg.compound:C02198	
Arachidonic acid	Metabolite	hmdb:HMDB0001043	""						chebi:15843	inchikey:YZXBAPSDXZZRGB-DOFZRALJSA-N	pubchem.compound:444899	chemspider:392692	hmdb:HMDB0001043	kegg.compound:C00219	
Leukotriene B4	Metabolite	hmdb:HMDB0001085	""						chebi:15647	inchikey:VNYSSYRCGWBHLG-AMOLWHMGSA-N	pubchem.compound:5280492		hmdb:HMDB0001085	kegg.compound:C02165	
ALOX5AP	GeneProduct	ncbigene:477323	""												
PTGDS	GeneProduct	ncbigene:403740	""	ensembl:ENSCAFG00845005146	ncbigene:403740										
PTGES2	GeneProduct	ncbigene:609101	""	ensembl:ENSCAFG00845029789	ncbigene:609101		uniprot:A0A8C0SNP1;uniprot:B4YY03								
DPEP1	GeneProduct	ncbigene:479611	""	ensembl:ENSCAFG00845002242	ncbigene:479611		uniprot:A0A8C0Z5K0;uniprot:A0A5F4DIL3								
PTGIS	GeneProduct	ncbigene:485919	""												
ALOX5	GeneProduct	ncbigene:477753	""	ensembl:ENSCAFG00845026331	ncbigene:477753										
TBXAS1	GeneProduct	ncbigene:482771	""	ensembl:ENSCAFG00845031075	ncbigene:482771		uniprot:A0A5F4C4C5;uniprot:A0A5F4CNH1;uniprot:A0A8C0QM03;uniprot:A0A8C0RDI1								
PTGS1	GeneProduct	ncbigene:403544	""	ensembl:ENSCAFG00845013501	ncbigene:403544		uniprot:Q8HZR1								
GGT1	GeneProduct	ncbigene:486400	""	ensembl:ENSCAFG00845022970	ncbigene:486400		uniprot:A0A8C0T3V0								
PLA2G6	GeneProduct	ncbigene:481256	""	ensembl:ENSCAFG00845024672	ncbigene:481256	hgnc.symbol:PLA2G6									
