Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
1,2-Diacetin	Metabolite	cas:102-62-5	"diacylglycerol"					wikidata:Q24300357	chebi:173246	inchikey:UXDDRFCJKNROTO-UHFFFAOYSA-N	pubchem.compound:66021	chemspider:59412	hmdb:HMDB0031712		
PtdIns3P	Metabolite	chebi:57836	"phosphatidylinositol 3,4,5-triphosphate"					wikidata:Q74655211	chebi:57836						
1,4,5-Insp3	Metabolite	cas:85166-31-0	""					wikidata:Q26998374	chebi:16595	inchikey:MMWCIQZXVOZEGG-XJTPDSDZSA-N	pubchem.compound:439456	chemspider:388562	hmdb:HMDB0001498	kegg.compound:C01245	
CALCIUM	Metabolite	cas:7440-70-2	""					wikidata:Q706	chebi:29108;chebi:22984;chebi:29320	inchikey:OYPRJOBELJOOCE-UHFFFAOYSA-N;inchikey:BHPQYMZQTOCNFJ-UHFFFAOYSA-N	pubchem.compound:271;pubchem.compound:5460341	chemspider:4573905;chemspider:266	hmdb:HMDB0000464	kegg.compound:C00076	
Serotonin	Metabolite	hmdb:HMDB0000259	""						chebi:28790	inchikey:QZAYGJVTTNCVMB-UHFFFAOYSA-N	pubchem.compound:5202	chemspider:5013	hmdb:HMDB0000259	kegg.compound:C00780	
PtdIns2P	Metabolite	chebi:58456	"phosphatidylinositol 4,5-diphosphate"					wikidata:Q74701494	chebi:58456						
PKC	GeneProduct	ncbigene:50818	"protein kinase C"												
ELK1	GeneProduct	ncbigene:2002	"ELK1, member of ETS oncogene family"	ensembl:ENSG00000126767	ncbigene:2002	hgnc.symbol:ELK1	uniprot:P19419;uniprot:A0A024R1A7								
RASGRF1	GeneProduct	ncbigene:5923	"RAS protein-specific guanine nucleotide-releasing factor 1"	ensembl:ENSG00000058335	ncbigene:5923	hgnc.symbol:RASGRF1	uniprot:Q13972								
MAP2K6	GeneProduct	ncbigene:5608	"mitogen activated protein kinase kinase 6"	ensembl:ENSG00000108984	ncbigene:5608	hgnc.symbol:MAP2K6	uniprot:A8K3Y2;uniprot:A0A0A0MRF7;uniprot:A0A024R8K3;uniprot:P52564;uniprot:K7ELM6;uniprot:K7EIW3								
MAPK3	GeneProduct	ncbigene:5595	"mitogen activated protein kinase 3"	ensembl:ENSG00000102882	ncbigene:5595	hgnc.symbol:MAPK3	uniprot:B3KR49;uniprot:E9PBK7;uniprot:P27361;uniprot:E9PQW4;uniprot:H0YEX6;uniprot:E9PJF0;uniprot:L7RXH5;uniprot:E9PRH7;uniprot:H0YDH9								
PDPK1	GeneProduct	ncbigene:5170	"3-phosphoinositide dependent protein kinase-1"	ensembl:ENSG00000140992	ncbigene:5170	hgnc.symbol:PDPK1	uniprot:O15530;uniprot:H3BQ10;uniprot:E9PER6;uniprot:H3BPR5;uniprot:H3BQA3;uniprot:H3BNV5;uniprot:H3BPW1								
RASGRP1	GeneProduct	ncbigene:10125	"RAS guanyl releasing protein 1"	ensembl:ENSG00000172575	ncbigene:10125	hgnc.symbol:RASGRP1	uniprot:H0YNG8;uniprot:H0YKM0;uniprot:A0A8V8TLA7;uniprot:H0YNK9;uniprot:A0A8V8TMY1;uniprot:H0YMT0;uniprot:H0YN83;uniprot:O95267;uniprot:A0A8V8TMY7;uniprot:H0YKP8;uniprot:A0A8V8TL86								
RHOA	GeneProduct	ncbigene:387	"ras homolog gene family, member A"	ensembl:ENSG00000067560	ncbigene:387	hgnc.symbol:RHOA	uniprot:P61586;uniprot:A0A7I2V5E6;uniprot:C9JNR4;uniprot:A0A024R324;uniprot:A0A7I2YQV1;uniprot:C9JRM1;uniprot:A0A7I2V3G1;uniprot:C9JX21								
RAP1A	GeneProduct	ncbigene:5906	"RAS-related protein-1a"	ensembl:ENSG00000116473	ncbigene:5906	hgnc.symbol:RAP1A	uniprot:A8KAH9;uniprot:P62834								
PI3K	GeneProduct	ncbigene:5290	"phosphatidylinositol 3-kinase"	ensembl:ENSG00000121879	ncbigene:5290	hgnc.symbol:PIK3CA	uniprot:A0A2R8Y2F6;uniprot:C9JAM9;uniprot:A0A6Q8PGN9;uniprot:A0A6Q8PGV1;uniprot:C9J951;uniprot:P42336								
RPS6KA5	GeneProduct	ncbigene:9252	"ribosomal protein S6 kinase, polypeptide 5"	ensembl:ENSG00000100784	ncbigene:9252	hgnc.symbol:RPS6KA5	uniprot:O75582;uniprot:A0A3B3ISL8;uniprot:G3V2D1;uniprot:H0YJE1;uniprot:G3V4D7								
MAP2K1	GeneProduct	ncbigene:5604	"mitogen activated protein kinase kinase 1"	ensembl:ENSG00000169032	ncbigene:5604	hgnc.symbol:MAP2K1	uniprot:A0A8I5QJ96;uniprot:A0A8I5KXN4;uniprot:A0A8I5KYS7;uniprot:A4QPA9;uniprot:A0A8I5QJC1;uniprot:A0A8I5QJL9;uniprot:B4DFY5;uniprot:A0A8I5KRX5;uniprot:H3BRW9;uniprot:A0A8I5KYB4;uniprot:A0A8I5QJP8;uniprot:A0A8I5KVF6;uniprot:Q02750								
SRF	GeneProduct	ncbigene:6722	"serum response factor"	ensembl:ENSG00000112658	ncbigene:6722	hgnc.symbol:SRF	uniprot:P11831;uniprot:A0A024RD16								
ELK4	GeneProduct	ncbigene:2005	"ETS domain-containing protein Elk-4 (SRF accessory protein 1)"	ensembl:ENSG00000158711	ncbigene:2005	hgnc.symbol:ELK4	uniprot:A0A087X2F7;uniprot:A0A024R985;uniprot:A0A024R997;uniprot:P28324								
PLC	GeneProduct	eccode:3.1.4.11	"phospholipase C"												
MAPKAPK3	GeneProduct	ncbigene:7867	"mitogen-activated protein kinase-activated protein kinase 3"	ensembl:ENSG00000114738	ncbigene:7867	hgnc.symbol:MAPKAPK3	uniprot:C9J8E1;uniprot:A0A024R2W7;uniprot:Q16644;uniprot:C9JPW3;uniprot:H7C0G6								
CREB1	GeneProduct	ncbigene:1385	"cAMP response element-binding protein 1"	ensembl:ENSG00000118260	ncbigene:1385	hgnc.symbol:CREB1	uniprot:C9JBT4;uniprot:C9J276;uniprot:E7EWP8;uniprot:H7C3I0;uniprot:C9JCI4;uniprot:Q5U0J5;uniprot:C9J4L5;uniprot:P16220;uniprot:H7C1R5;uniprot:Q53X93;uniprot:C9J896								
BRAF	GeneProduct	ncbigene:673	"v-raf murine sarcoma viral oncogene homolog B1"	ensembl:ENSG00000157764	ncbigene:673	hgnc.symbol:BRAF	uniprot:A0A2R8Y492;uniprot:A0A2R8Y8E0;uniprot:H7C4S5;uniprot:A0A2R8Y467;uniprot:A0A2R8YES9;uniprot:H7C560;uniprot:A0A2U3TZI2;uniprot:P15056;uniprot:A0A2R8YDP5;uniprot:H7C5K3;uniprot:A0A2R8Y679								
MAPKAPK2	GeneProduct	ncbigene:9261	"mitogen activated protein kinase 3"	ensembl:ENSG00000162889	ncbigene:9261	hgnc.symbol:MAPKAPK2	uniprot:P49137								
MAP2K2	GeneProduct	ncbigene:5605	"mitogen activated protein kinase kinase 2"	ensembl:ENSG00000126934	ncbigene:5605	hgnc.symbol:MAP2K2	uniprot:P36507;uniprot:M0R1B6								
MAPK14	GeneProduct	ncbigene:1432	"mitogen activated protein kinase 14"	ensembl:ENSG00000112062	ncbigene:1432	hgnc.symbol:MAPK14	uniprot:L7RSM2;uniprot:B5TY33;uniprot:Q16539;uniprot:B4E0K5;uniprot:E7EX54;uniprot:H7C4E2;uniprot:A0A024RD15								
MAP3K1	GeneProduct	ncbigene:4214	"mitogen activated protein kinase kinase kinase 1"	ensembl:ENSG00000095015	ncbigene:4214	hgnc.symbol:MAP3K1	uniprot:Q13233								
FOS	GeneProduct	ncbigene:2353	"proto-oncogene protein c-fos"	ensembl:ENSG00000170345	ncbigene:2353	hgnc.symbol:FOS	uniprot:G3V5N7;uniprot:H0YJM3;uniprot:G3V5N9;uniprot:Q6FG41;uniprot:G3V5J9;uniprot:G3V289;uniprot:G3V2V7;uniprot:P01100								
ITPR1	GeneProduct	ncbigene:3708	"inositol 1,4,5-triphosphate receptor 1"	ensembl:ENSG00000150995	ncbigene:3708	hgnc.symbol:ITPR1	uniprot:A0A3F2YNW8;uniprot:B7ZMI3;uniprot:Q14643;uniprot:A0A8C8KBY2;uniprot:A0A3B3ISE3;uniprot:A0A3B3ITM6;uniprot:A0A3B3IU05;uniprot:A0A3B3ITM1;uniprot:A0A3B3IU04;uniprot:A0A3B3IS59;uniprot:A0A3B3ITQ4;uniprot:A0A3B3ITU8;uniprot:A0A3B3IU13;uniprot:A0A3B3ITQ1;uniprot:A0A3B3ISR4;uniprot:A0A3B3IRP0;uniprot:A0A3B3IRT5								
