ID	Database	Citation
19430479	Pubmed	"Genome-wide association study of blood pressure and hypertension. Levy D, Ehret GB, Rice K, Verwoert GC, Launer LJ, Dehghan A, et al. Nat Genet. 2009 Jun;41(6):677–87.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/19430479"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/19430479"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/19430479"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
24438557	Pubmed	"TMEPAI/PMEPA1 enhances tumorigenic activities in lung cancer cells. Vo Nguyen TT, Watanabe Y, Shiba A, Noguchi M, Itoh S, Kato M. Cancer Sci. 2014 Mar;105(3):334–41.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/24438557"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/24438557"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/24438557"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
24627487	Pubmed	"C18 ORF1, a novel negative regulator of transforming growth factor-β signaling. Nakano N, Maeyama K, Sakata N, Itoh F, Akatsu R, Nakata M, et al. J Biol Chem. 2014 May 2;289(18):12680–92.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/24627487"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/24627487"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/24627487"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
26165754	Pubmed	"MiR-20a-5p mediates hypoxia-induced autophagy by targeting ATG16L1 in ischemic kidney injury. Wang IK, Sun KT, Tsai TH, Chen CW, Chang SS, Yu TM, et al. Life Sci. 2015 Sep 1;136:133–41.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/26165754"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/26165754"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/26165754"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
26186194	Pubmed	"The BioPlex Network: A Systematic Exploration of the Human Interactome. Huttlin EL, Ting L, Bruckner RJ, Gebreab F, Gygi MP, Szpyt J, et al. Cell. 2015 Jul 16;162(2):425–40.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/26186194"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/26186194"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/26186194"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
28888937	Pubmed	"Low density lipoprotein receptor class A domain containing 4 (LDLRAD4) promotes tumorigenesis of hepatic cancer cells. Liu Z, Huo X, Zhao S, Yang J, Shi W, Jing L, et al. Exp Cell Res. 2017 Nov 15;360(2):189–98.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/28888937"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/28888937"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/28888937"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
29945215	Pubmed	"TMEPAI family: involvement in regulation of multiple signalling pathways. Itoh S, Itoh F. J Biochem. 2018 Sep 1;164(3):195–204.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/29945215"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/29945215"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/29945215"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
31602316	Pubmed	"A large data resource of genomic copy number variation across neurodevelopmental disorders. Zarrei M, Burton CL, Engchuan W, Young EJ, Higginbotham EJ, MacDonald JR, et al. NPJ Genom Med. 2019 Oct 7;4:26.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/31602316"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/31602316"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/31602316"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
31819986	Pubmed	"Association Between Side Effects and Blood microRNA Expression Levels and Their Targeted Pathways in Patients With Major Depressive Disorder Treated by a Selective Serotonin Reuptake Inhibitor, Escitalopram: A CAN-BIND-1 Report. Yrondi A, Fiori LM, Frey BN, Lam RW, MacQueen GM, Milev R, et al. Int J Neuropsychopharmacol. 2020 Feb 1;23(2):88–95.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/31819986"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/31819986"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/31819986"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
32111819	Pubmed	"Antisense lncRNA LDLRAD4-AS1 promotes metastasis by decreasing the expression of LDLRAD4 and predicts a poor prognosis in colorectal cancer. Mo S, Zhang L, Dai W, Han L, Wang R, Xiang W, et al. Cell Death Dis. 2020 Feb 28;11(2):155.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/32111819"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/32111819"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/32111819"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
