Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
PGC2	Metabolite	lipidmaps:LMFA03010133	""					wikidata:Q27103195	chebi:27555	inchikey:CMBOTAQMTNMTBD-KLASNZEFSA-N	pubchem.compound:5280882	chemspider:4444405	hmdb:HMDB0060095	kegg.compound:C05955	lipidmaps:LMFA03010133
PGB2	Metabolite	lipidmaps:LMFA03010018	""					wikidata:Q27093323	chebi:28099	inchikey:PRFXRIUZNKLRHM-HKVRTXJWSA-N	pubchem.compound:5280881		hmdb:HMDB0004236	kegg.compound:C05954	lipidmaps:LMFA03010018
Glycerophospholipids	Metabolite	chebi:37739	""					wikidata:Q420004	chebi:37739						lipidmaps:LMGP
Arachidonic acid	Metabolite	lipidmaps:LMFA01030001	""					wikidata:Q407699	chebi:15843	inchikey:YZXBAPSDXZZRGB-DOFZRALJSA-N	pubchem.compound:444899	chemspider:392692	hmdb:HMDB0001043	kegg.compound:C00219	lipidmaps:LMFA01030001
PGG2	Metabolite	lipidmaps:LMFA03010009	""					wikidata:Q19835971	chebi:27647	inchikey:SGUKUZOVHSFKPH-YNNPMVKQSA-N	pubchem.compound:5280883	chemspider:4444406	hmdb:HMDB0003235	kegg.compound:C05956	lipidmaps:LMFA03010009
PGH2	Metabolite	lipidmaps:LMFA03010010	""					wikidata:Q416567	chebi:15554	inchikey:YIBNHAJFJUQSRA-YNNPMVKQSA-N	pubchem.compound:445049	chemspider:21237661;chemspider:1008	hmdb:HMDB0001381	kegg.compound:C00427	lipidmaps:LMFA03010010
PGE2	Metabolite	lipidmaps:LMFA03010003	""					wikidata:Q416554	chebi:15551	inchikey:XEYBRNLFEZDVAW-ARSRFYASSA-N	pubchem.compound:5280360	chemspider:4444059	hmdb:HMDB0001220	kegg.compound:C00584	lipidmaps:LMFA03010003
PGF2a	Metabolite	lipidmaps:LMFA03010002	""					wikidata:Q421375	chebi:15553	inchikey:PXGPLTODNUVGFL-YNNPMVKQSA-N	pubchem.compound:5280363	chemspider:4444062		kegg.compound:C00639	lipidmaps:LMFA03010002
PGD2	Metabolite	lipidmaps:LMFA03010004	""					wikidata:Q419750	chebi:15555	inchikey:BHMBVRSPMRCCGG-OUTUXVNYSA-N	pubchem.compound:448457	chemspider:395250	hmdb:HMDB0001403	kegg.compound:C00696	lipidmaps:LMFA03010004
PGJ2	Metabolite	lipidmaps:LMFA03010019	""					wikidata:Q27088353	chebi:27485	inchikey:UQOQENZZLBSFKO-POPPZSFYSA-N	pubchem.compound:5280884	chemspider:4444407	hmdb:HMDB0002710	kegg.compound:C05957	lipidmaps:LMFA03010019
delta-12-PGJ2	Metabolite	lipidmaps:LMFA03010020	""					wikidata:Q27077015	chebi:28130	inchikey:TUXFWOHFPFBNEJ-GJGHEGAFSA-N	pubchem.compound:5280885	chemspider:4444408	hmdb:HMDB0004238	kegg.compound:C05958	lipidmaps:LMFA03010020
15-deoxy-delta-12-PGD2	Metabolite	lipidmaps:LMFA03010021	""					wikidata:Q27070775	chebi:34159	inchikey:VHRUMKCAEVRUBK-GODQJPCRSA-N	pubchem.compound:5311211	chemspider:4470730	hmdb:HMDB0005079	kegg.compound:C14717	lipidmaps:LMFA03010021
11R-HETE	Metabolite	lipidmaps:LMFA03060028	""					wikidata:Q27104279	chebi:34126	inchikey:GCZRCCHPLVMMJE-WXMXURGXSA-N	pubchem.compound:5283168	chemspider:4446292	hmdb:HMDB0004682	kegg.compound:C14780	lipidmaps:LMFA03060028
PGI2	Metabolite	lipidmaps:LMFA03010087	""					wikidata:Q412050	chebi:15552	inchikey:KAQKFAOMNZTLHT-OZUDYXHBSA-N	pubchem.compound:5282411	chemspider:4445566	hmdb:HMDB0001335	kegg.compound:C01312	lipidmaps:LMFA03010087
6-keto-PGF1alpha	Metabolite	lipidmaps:LMFA03010001	""					wikidata:Q27103534	chebi:28158	inchikey:KFGOFTHODYBSGM-ZUNNJUQCSA-N	pubchem.compound:5280888	chemspider:4444411	hmdb:HMDB0002886	kegg.compound:C05961	lipidmaps:LMFA03010001
6-keto-PGE1	Metabolite	lipidmaps:LMFA03010012	""					wikidata:Q27103600	chebi:28269	inchikey:ROUDCKODIMKLNO-CTBSXBMHSA-N	pubchem.compound:5280889	chemspider:4444412	hmdb:HMDB0004241	kegg.compound:C05962	lipidmaps:LMFA03010012
PGA2	Metabolite	lipidmaps:LMFA03010035	""					wikidata:Q27088462	chebi:27820	inchikey:MYHXHCUNDDAEOZ-FOSBLDSVSA-N	pubchem.compound:5280880	chemspider:4444403	hmdb:HMDB0002752	kegg.compound:C05953	lipidmaps:LMFA03010035
15-deoxy-PGA2	Metabolite	lipidmaps:LMFA03010172	""					wikidata:Q27132941	chebi:63975	inchikey:BHHHGDAJJMEHST-NBIYZLHXSA-N	pubchem.compound:16061104	chemspider:17220787			lipidmaps:LMFA03010172
Dinor-PGE2	Metabolite	lipidmaps:LMFA03010210	""					wikidata:Q27144274	chebi:73952	inchikey:KEULKCWSUHLQGJ-ZRXREZFBSA-N	pubchem.compound:52921876	chemspider:29368109			lipidmaps:LMFA03010210
Tetranor-PGE2	Metabolite	lipidmaps:LMFA03010211	""					wikidata:Q58339540	chebi:165344	inchikey:FPTFFTMXBKQFKC-JZKKULJYSA-N	pubchem.compound:6449794	chemspider:4952478			lipidmaps:LMFA03010211
Dinor-PGF2a	Metabolite	lipidmaps:LMFA03010212	""					wikidata:Q58339720	chebi:165330	inchikey:IDKLJIUIJUVJNR-XJEQWDHQSA-N	pubchem.compound:52921877				lipidmaps:LMFA03010212
Tetranor-PGF2a	Metabolite	lipidmaps:LMFA03010213	""					wikidata:Q58339721	chebi:165345	inchikey:NPXVWXIFJJRRLX-BFBQWKKPSA-N	pubchem.compound:52921878				lipidmaps:LMFA03010213
