Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
3'-Hydroxycotinine	Metabolite	hmdb:HMDB0001390	""							inchikey:XOKCJXZZNAUIQN-IENPIDJESA-N	pubchem.compound:10219774	chemspider:8395266	hmdb:HMDB0001390		
Cotinine	Metabolite	hmdb:HMDB0001046	""						chebi:127762	inchikey:UIKROCXWUNQSPJ-UHFFFAOYSA-N	pubchem.compound:408	chemspider:395	hmdb:HMDB0001046		
3'-Hydroxycotinine glucuronide	Metabolite	hmdb:HMDB0001204	""							inchikey:WALNNKZUGHYSCT-QBYCBOKUSA-N	pubchem.compound:53477725		hmdb:HMDB0001204		
5'-Hydroxycotinine	Metabolite	hmdb:HMDB0001427	""						chebi:173530	inchikey:BBNHNZGTKSWIHD-SNVBAGLBSA-N	pubchem.compound:9815515	chemspider:7991265	hmdb:HMDB0001427		
Nicotine-Gluc	Metabolite	hmdb:HMDB0001272	""						chebi:63860	inchikey:SAWAIULJDYFLPD-SOAFEQHCSA-N	pubchem.compound:3035848	chemspider:2299987	hmdb:HMDB0001272		
Nornicotine	Metabolite	hmdb:HMDB0001126	""						chebi:28313	inchikey:MYKUKUCHPMASKF-UHFFFAOYSA-N	pubchem.compound:412	chemspider:21108497	hmdb:HMDB0001126	kegg.compound:C06524	
Nicotine-N-oxide	Metabolite	hmdb:HMDB0001497	""						chebi:30734	inchikey:RWFBQHICRCUQJJ-UHFFFAOYSA-N	pubchem.compound:409	chemspider:396	hmdb:HMDB0001497		
Nicotine	Metabolite	pubchem.compound:89594	""					wikidata:Q28086552	chebi:17688	inchikey:SNICXCGAKADSCV-JTQLQIEISA-N	pubchem.compound:89594	chemspider:80863	hmdb:HMDB0001934	kegg.compound:C00745	
Cotinine N-oxide	Metabolite	hmdb:HMDB0001411	""						chebi:89087	inchikey:CIPULDKLIIVIER-VIFPVBQESA-N	pubchem.compound:9815514	chemspider:7991264	hmdb:HMDB0001411		
Nicotine iminium ion	Metabolite	hmdb:HMDB0001010	""						chebi:173425	inchikey:GTQXYYYOJZZJHL-UHFFFAOYSA-N	pubchem.compound:431	chemspider:418	hmdb:HMDB0001010		
Cotinineglucuronide	Metabolite	hmdb:HMDB0001013	""						chebi:16082	inchikey:XWZCZWKUGIQPJD-UHFFFAOYSA-N	pubchem.compound:439179	chemspider:388324	hmdb:HMDB0001013	kegg.compound:C00190	
CYP2B6	GeneProduct	ncbigene:1555	""	ensembl:ENSG00000197408	ncbigene:1555	hgnc.symbol:CYP2B6	uniprot:M0QZJ2;uniprot:P20813;uniprot:A0A2R8YFA4								
FMO3	GeneProduct	ncbigene:2328	""	ensembl:ENSG00000007933	ncbigene:2328	hgnc.symbol:FMO3	uniprot:P31513;uniprot:A0A024R8Z4;uniprot:V9GZ60;uniprot:V9GYP3								
CYP2A6	GeneProduct	ncbigene:1548	""	ensembl:ENSG00000255974	ncbigene:1548	hgnc.symbol:CYP2A6	uniprot:P11509;uniprot:M0R2Z4								
UGT1A4	GeneProduct	ncbigene:54657	""	ensembl:ENSG00000244474	ncbigene:54657	hgnc.symbol:UGT1A4	uniprot:P22310								
AOX1	GeneProduct	ncbigene:316	""	ensembl:ENSG00000138356	ncbigene:316	hgnc.symbol:AOX1	uniprot:C9J244;uniprot:Q06278;uniprot:H7BXF7;uniprot:H7C3Q1								
UGT1A9	GeneProduct	ncbigene:54600	""	ensembl:ENSG00000241119	ncbigene:54600	hgnc.symbol:UGT1A9	uniprot:Q5DSZ5;uniprot:O60656								
