Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
cPMP	Metabolite	chebi:52994	""					wikidata:Q27123872	chebi:52994	inchikey:PWFXLXMPGSLEOZ-UHFFFAOYSA-N	pubchem.compound:135873313;pubchem.compound:52921572				
Moco	Metabolite	chebi:71306	""					wikidata:Q27139496	chebi:71306	inchikey:HDAJUGGARUFROU-JSUDGWJLSA-L	pubchem.compound:139031614;pubchem.compound:56928099;pubchem.compound:136033744;pubchem.compound:135564989	chemspider:28533522			
MPT	Metabolite	chebi:44074	"AKA metal-binding pterin"					wikidata:Q74516050;wikidata:Q74548075	chebi:44074	inchikey:HPEUEJRPDGMIMY-IFQPEPLCSA-N	pubchem.compound:135398581;pubchem.compound:444331	chemspider:392290		kegg.compound:C05924	
GTP	Metabolite	chebi:37565	""					wikidata:Q27117191	chebi:37565	inchikey:XKMLYUALXHKNFT-UUOKFMHZSA-J	pubchem.compound:135398632;pubchem.compound:7058167	chemspider:5414499			
Sulfite	Metabolite	chebi:26823	""					wikidata:Q76014098	chebi:26823						
Xanthine	Metabolite	chebi:17712	""					wikidata:Q50980	chebi:17712	inchikey:LRFVTYWOQMYALW-UHFFFAOYSA-N	pubchem.compound:1188	chemspider:1151	hmdb:HMDB0000292	kegg.compound:C00385	
MPT-AMP	Metabolite	chebi:62728	"AKA adenylylated MPT"					wikidata:Q27132127	chebi:62728	inchikey:XJXFAXLUOKQPAQ-YPRLVJTJSA-N	pubchem.compound:53356705;pubchem.compound:135926598	chemspider:26332851	hmdb:HMDB0059628	kegg.compound:C19848	
Sulfate	Metabolite	hmdb:HMDB0001448	""						chebi:26836	inchikey:QAOWNCQODCNURD-UHFFFAOYSA-N	pubchem.compound:1117	chemspider:1086	hmdb:HMDB0001448	kegg.compound:C00059	
urate	Metabolite	chebi:17775	""					wikidata:Q105522	chebi:46814;chebi:46817;chebi:46823;chebi:46811;chebi:17775;chebi:62589	inchikey:LEHOTFFKMJEONL-UHFFFAOYSA-N	pubchem.compound:1175	chemspider:1142	hmdb:HMDB0000289	kegg.compound:C00366	
R-OH	Metabolite	chebi:17478	""					wikidata:Q101497	chebi:17478					kegg.compound:C00071	
Moco	Metabolite	chebi:21437	""					wikidata:Q75006795	chebi:21437					kegg.compound:C18237	
Sulfite oxidase	Protein	uniprot:P51687	""	ensembl:ENSG00000139531	ncbigene:6821	hgnc.symbol:SUOX	uniprot:F8VVW9;uniprot:P51687;uniprot:F8VX56;uniprot:F8VRK9;uniprot:A0A024RB79;uniprot:F8VPA2								
Gephyrin(G domain)	Protein	uniprot:Q9NQX3	""	ensembl:ENSG00000171723	ncbigene:10243	hgnc.symbol:GPHN	uniprot:G3V582;uniprot:G3V4D2;uniprot:G3V4R0;uniprot:H0YJR5;uniprot:Q9NQX3;uniprot:H0YJ30;uniprot:G3V355;uniprot:F5H039;uniprot:H0YIY4								
MOCS1A	Protein	ensembl:ENSG00000124615	""	ensembl:ENSG00000124615	ncbigene:4337	hgnc.symbol:MOCS1	uniprot:F8WCK1;uniprot:Q9NZB8;uniprot:A0A024RD17								
Amidoxime reducingcomponent	Protein	uniprot:Q969Z3	""	ensembl:ENSG00000117791	ncbigene:54996	hgnc.symbol:MTARC2	uniprot:F6V6Z1;uniprot:X1WI34;uniprot:Q969Z3								
Xanthine oxidase	Protein	uniprot:P47989	""	ensembl:ENSG00000158125	ncbigene:7498	hgnc.symbol:XDH	uniprot:P47989								
Aldehyde oxidase	Protein	uniprot:Q06278	""	ensembl:ENSG00000138356	ncbigene:316	hgnc.symbol:AOX1	uniprot:C9J244;uniprot:Q06278;uniprot:H7BXF7;uniprot:H7C3Q1								
MOCS2A	Protein	uniprot:O96007	""	ensembl:ENSG00000164172	ncbigene:4338	hgnc.symbol:MOCS2	uniprot:O96007;uniprot:E9PKT9;uniprot:O96033;uniprot:A0A024QZS1								
MOCS2B	Protein	uniprot:O96033	""	ensembl:ENSG00000164172	ncbigene:4338	hgnc.symbol:MOCS2	uniprot:O96007;uniprot:E9PKT9;uniprot:O96033;uniprot:A0A024QZS1								
Gephyrin(E domain)	Protein	uniprot:Q9NQX3	""	ensembl:ENSG00000171723	ncbigene:10243	hgnc.symbol:GPHN	uniprot:G3V582;uniprot:G3V4D2;uniprot:G3V4R0;uniprot:H0YJR5;uniprot:Q9NQX3;uniprot:H0YJ30;uniprot:G3V355;uniprot:F5H039;uniprot:H0YIY4								
