Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
DHET	Metabolite	chebi:64005							chebi:64005	
EET	Metabolite	chebi:64007							chebi:64007	
VLDL	Metabolite	chebi:39027						wikidata:Q419074	chebi:39027;chebi:39027	
Cholesterol	Metabolite	chebi:16113						wikidata:Q43656	chebi:16113;chebi:16113	inchikey:HVYWMOMLDIMFJA-DPAQBDIFSA-N
HDL	Metabolite	chebi:47775						wikidata:Q67322514	chebi:47775;chebi:47775	
LDL	Metabolite	chebi:47774						wikidata:Q75298271	chebi:47774;chebi:47774	
Lipoprotein	Metabolite	chebi:6495						wikidata:Q28350	chebi:6495;chebi:6495	
IDL	Metabolite	chebi:132933						wikidata:Q2619230	chebi:132933;chebi:132933	
Cholesterol	Metabolite	chebi:16113						wikidata:Q43656	chebi:16113;chebi:16113	inchikey:HVYWMOMLDIMFJA-DPAQBDIFSA-N
Triglyceride	Metabolite	chebi:17855						wikidata:Q186319	chebi:17855;chebi:17855	
Phospholipid	Metabolite	chebi:16247						wikidata:Q186915	chebi:16247;chebi:16247	
USF1	GeneProduct	ensembl:ENSG00000158773		ensembl:ENSG00000158773	ncbigene:7391	hgnc.symbol:USF1	uniprot:E9PJ52;uniprot:A0A0S2Z4U5;uniprot:P22415;uniprot:B1AQP1;uniprot:E9PME6;uniprot:H0YD59;uniprot:E9PQA2			
EPHX2	GeneProduct	ensembl:ENSG00000120915		ensembl:ENSG00000120915	ncbigene:2053	hgnc.symbol:EPHX2	uniprot:E5RFU2;uniprot:H0YAW7;uniprot:E5RFH6;uniprot:P34913;uniprot:E5RI53			
GHR	GeneProduct	ensembl:ENSG00000112964		ensembl:ENSG00000112964	ncbigene:2690	hgnc.symbol:GHR	uniprot:A0A087X0H5;uniprot:A0A087X162;uniprot:P10912;uniprot:E9PCN7;uniprot:E7ES05			
PCSK9	GeneProduct	ensembl:ENSG00000169174		ensembl:ENSG00000169174	ncbigene:255738	hgnc.symbol:PCSK9	uniprot:A0A669KB81;uniprot:A0A669KBG0;uniprot:A0A669KAY4;uniprot:Q8NBP7			
LDLRAP1	GeneProduct	ensembl:ENSG00000157978		ensembl:ENSG00000157978	ncbigene:26119	hgnc.symbol:LDLRAP1	uniprot:Q5SW96			
APOB	GeneProduct	ensembl:ENSG00000084674		ensembl:ENSG00000084674	ncbigene:338	hgnc.symbol:APOB	uniprot:A0A669KB70;uniprot:A8MUN2;uniprot:P04114			
APOA2	GeneProduct	ensembl:ENSG00000158874		ensembl:ENSG00000158874	ncbigene:336	hgnc.symbol:APOA2	uniprot:P02652;uniprot:V9GYM3;uniprot:V9GYT0;uniprot:V9GYC1;uniprot:V9GYE3;uniprot:V9GYS1;uniprot:Q76EI7;uniprot:V9GYG9			
APOA4	GeneProduct	ensembl:ENSG00000110244		ensembl:ENSG00000110244	ncbigene:337	hgnc.symbol:APOA4	uniprot:P06727			
