Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Cladribine	Metabolite	drugbank:DB00242	""					wikidata:Q414030	chebi:567361	inchikey:PTOAARAWEBMLNO-KVQBGUIXSA-N	pubchem.compound:20279	chemspider:19105	hmdb:HMDB0014387		
Teriflunomide	Metabolite	drugbank:DB08880	""					wikidata:Q3077133	chebi:68540	inchikey:UTNUDOFZCWSZMS-YFHOEESVSA-N	pubchem.compound:54684141	chemspider:16737143			
Interferon-beta	Metabolite	drugbank:DB14999	""												
Alemtuzumab	Metabolite	drugbank:DB00087	""					wikidata:Q420164							
Evobrutinib	Metabolite	drugbank:DB15170	""					wikidata:Q27295200		inchikey:QUIWHXQETADMGN-UHFFFAOYSA-N	pubchem.compound:71479709				
Tolebrutinib	Metabolite	drugbank:DB18715	""					wikidata:Q130337251		inchikey:KOEUOFPEZFUWRF-LJQANCHMSA-N	pubchem.compound:124111565				
Ofatumumab	Metabolite	drugbank:DB06650	""					wikidata:Q410656							
Ocrelizumab	Metabolite	drugbank:DB11988	""					wikidata:Q2013780							
Rituximab	Metabolite	drugbank:DB00073	""					wikidata:Q412323							
Dimethylfumarate	Metabolite	drugbank:DB08908	""					wikidata:Q418123	chebi:76004	inchikey:LDCRTTXIJACKKU-ONEGZZNKSA-N	pubchem.compound:637568	chemspider:553171	hmdb:HMDB0031257		
Fingolimod	Metabolite	drugbank:DB08868	""					wikidata:Q425137	chebi:63115	inchikey:KKGQTZUTZRNORY-UHFFFAOYSA-N	pubchem.compound:107970	chemspider:97087	hmdb:HMDB0252262		
Siponimod	Metabolite	drugbank:DB12371	""					wikidata:Q25100876		inchikey:KIHYPELVXPAIDH-HNSNBQBZSA-N	pubchem.compound:44599207	chemspider:29315058			
Ozanimod	Metabolite	drugbank:DB12612	""					wikidata:Q21098986		inchikey:XRVDGNKRPOAQTN-FQEVSTJZSA-N	pubchem.compound:52938427	chemspider:34979946			
Ponesimod	Metabolite	drugbank:DB12016	""					wikidata:Q18604129		inchikey:LPAUOXUZGSBGDU-ULCCENQXSA-N	pubchem.compound:11363176	chemspider:9538103			
Glatiramer acetate	Metabolite	drugbank:DB05259	""					wikidata:Q83053564		inchikey:YLOCGHYTXIINAI-XKUOMLDTSA-N	pubchem.compound:65370				
Natalizumab	Metabolite	drugbank:DB00108	""					wikidata:Q386119							
Diroximelfumarate	Metabolite	drugbank:DB14783	""					wikidata:Q27281786		inchikey:YIMYDTCOUQIDMT-SNAWJCMRSA-N	pubchem.compound:73330464	chemspider:57423290			
MS4A1	GeneProduct	ensembl:ENSG00000156738	""	ensembl:ENSG00000156738	ncbigene:931	hgnc.symbol:MS4A1	uniprot:A0A024R507;uniprot:E9PKH8;uniprot:E9PPL6;uniprot:P11836								
S1PR1	GeneProduct	ensembl:ENSG00000170989	""	ensembl:ENSG00000170989	ncbigene:1901	hgnc.symbol:S1PR1	uniprot:A0A3B3IUD4;uniprot:P21453								
CD52	GeneProduct	ensembl:ENSG00000169442	""	ensembl:ENSG00000169442	ncbigene:1043	hgnc.symbol:CD52	uniprot:V9HWN9;uniprot:P31358								
ITGA4	GeneProduct	ensembl:ENSG00000115232	""	ensembl:ENSG00000115232	ncbigene:3676	hgnc.symbol:ITGA4	uniprot:P13612;uniprot:E7EP60								
ITGB1	GeneProduct	ensembl:ENSG00000150093	""	ensembl:ENSG00000150093	ncbigene:3688	hgnc.symbol:ITGB1	uniprot:H7C4K3;uniprot:P05556;uniprot:A0A7I2V2F9;uniprot:E7EUI6;uniprot:C9JPK5;uniprot:C9JNE0;uniprot:E9PLR6;uniprot:Q5T3E4;uniprot:Q5T3E6;uniprot:Q5T3E5;uniprot:A0A7I2V2T4;uniprot:A0A7I2V5T3;uniprot:E7EQW5;uniprot:A0A7I2V5Z8;uniprot:E9PQJ2;uniprot:A0A7I2V348;uniprot:H7C4N8								
S1PR3	GeneProduct	ensembl:ENSG00000213694	""	ensembl:ENSG00000213694	ncbigene:1903	hgnc.symbol:S1PR3	uniprot:Q99500								
S1PR5	GeneProduct	ensembl:ENSG00000180739	""	ensembl:ENSG00000180739	ncbigene:53637	hgnc.symbol:S1PR5	uniprot:K7EIT5;uniprot:Q9H228								
S1PR4	GeneProduct	ensembl:ENSG00000125910	""	ensembl:ENSG00000125910	ncbigene:8698	hgnc.symbol:S1PR4	uniprot:O95977								
BTK	GeneProduct	ensembl:ENSG00000010671	""	ensembl:ENSG00000010671	ncbigene:695	hgnc.symbol:BTK	uniprot:Q5JY90;uniprot:Q06187;uniprot:A0A8Q3WLZ5;uniprot:Q3MS90;uniprot:A0A8Q3SI38;uniprot:A0A8Q3WKR7;uniprot:A0A8Q3WLR2;uniprot:Q3MS88;uniprot:A0A8Q3WKM0;uniprot:A0A8Q3WKN1;uniprot:A0A8Q3SHZ6;uniprot:A0A8Q3WKS7;uniprot:Q3MS97;uniprot:A0A8Q3SI35;uniprot:A0A8Q3WL62;uniprot:Q3MS94;uniprot:A0A8Q3SHX9;uniprot:A0A8Q3SI44								
