Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
ITGA2	GeneProduct	ensembl:ENSG00000164171	""	ensembl:ENSG00000164171	ncbigene:3673	hgnc.symbol:ITGA2	uniprot:D6RG08;uniprot:D6R9H3;uniprot:E7ESP4;uniprot:E7EMF1;uniprot:E9PB77;uniprot:P17301								
Filamin A	GeneProduct	ncbigene:2316	""	ensembl:ENSG00000196924	ncbigene:2316	hgnc.symbol:FLNA	uniprot:Q60FE5;uniprot:A0A7I2V3E6;uniprot:A0A087WWY3;uniprot:A0A669KBC6;uniprot:A0A7P0NMY4;uniprot:H7C2E7;uniprot:H0Y5C6;uniprot:F8WE98;uniprot:H0Y5F3;uniprot:P21333								
CLEC10A	GeneProduct	ensembl:ENSG00000132514	""	ensembl:ENSG00000132514	ncbigene:10462	hgnc.symbol:CLEC10A	uniprot:J3KR22;uniprot:I3NI09;uniprot:Q8IUN9								
ASGR1	GeneProduct	ensembl:ENSG00000141505	""	ensembl:ENSG00000141505	ncbigene:432	hgnc.symbol:ASGR1	uniprot:I3L129;uniprot:I3L2S9;uniprot:P07306;uniprot:I3L1F8;uniprot:J3QSZ2;uniprot:Q6FGQ5;uniprot:K7EPS5								
ADAM17	GeneProduct	ensembl:ENSG00000151694	""	ensembl:ENSG00000151694	ncbigene:6868	hgnc.symbol:ADAM17	uniprot:P78536;uniprot:A0A8V8TN27;uniprot:A6H8L4;uniprot:A0A8V8TPV7;uniprot:A0A3B3ITB5;uniprot:B2RNB2;uniprot:A0A8V8TPG8;uniprot:A0A3B3ITW9;uniprot:A0A8V8TNK2;uniprot:A8K1B4;uniprot:A0A3B3ISQ1;uniprot:A0A3B3IST4;uniprot:A0A8V8TNK7								
ICAM2	GeneProduct	ensembl:ENSG00000108622	""	ensembl:ENSG00000108622	ncbigene:3384	hgnc.symbol:ICAM2	uniprot:J3QQR8;uniprot:P13598;uniprot:J3QRT5;uniprot:Q6FHE2;uniprot:J3QRQ1;uniprot:J3QQX6;uniprot:J3QKR4;uniprot:J3KSR9								
ICAM3	GeneProduct	ensembl:ENSG00000076662	""	ensembl:ENSG00000076662	ncbigene:3385	hgnc.symbol:ICAM3	uniprot:A0A024R7C1;uniprot:P32942;uniprot:K7EMH0								
RHOB	GeneProduct	ensembl:ENSG00000143878	""	ensembl:ENSG00000143878	ncbigene:388	hgnc.symbol:RHOB	uniprot:P62745								
CD209	GeneProduct	ensembl:ENSG00000090659	""	ensembl:ENSG00000090659	ncbigene:30835	hgnc.symbol:CD209	uniprot:M0R0P0;uniprot:X6RB12;uniprot:Q9NNX6;uniprot:M0QZG5								
CLEC4M	GeneProduct	ensembl:ENSG00000104938	""	ensembl:ENSG00000104938	ncbigene:10332	hgnc.symbol:CLEC4M	uniprot:E7ENS9;uniprot:A0A7P0MMK7;uniprot:Q9H2X3								
HAVCR1	GeneProduct	ensembl:ENSG00000113249	""	ensembl:ENSG00000113249	ncbigene:26762	hgnc.symbol:HAVCR1	uniprot:A0A8V8TMP5;uniprot:E9PFX0;uniprot:Q96D42;uniprot:A0A8V8TPG0								
GAS6	GeneProduct	ensembl:ENSG00000183087	""	ensembl:ENSG00000183087	ncbigene:2621	hgnc.symbol:GAS6	uniprot:Q14393								
TYRO3	GeneProduct	ensembl:ENSG00000092445	""	ensembl:ENSG00000092445	ncbigene:7301	hgnc.symbol:TYRO3	uniprot:H3BPR7;uniprot:H0YN24;uniprot:H0YNK6;uniprot:Q06418;uniprot:H0YKZ2								
ITGA3	GeneProduct	ensembl:ENSG00000005884	""	ensembl:ENSG00000005884	ncbigene:3675	hgnc.symbol:ITGA3	uniprot:P26006;uniprot:A0A140VJM0;uniprot:D6R9X8;uniprot:H0YA32;uniprot:K7EMU3;uniprot:H0YA49;uniprot:K7EQJ2								
ITGA4	GeneProduct	ensembl:ENSG00000115232	""	ensembl:ENSG00000115232	ncbigene:3676	hgnc.symbol:ITGA4	uniprot:P13612;uniprot:E7EP60								
ITGA5	GeneProduct	ensembl:ENSG00000161638	""	ensembl:ENSG00000161638	ncbigene:3678	hgnc.symbol:ITGA5	uniprot:B4E3F4;uniprot:P08648;uniprot:H0YIV7;uniprot:H0YHL9								
ITGA1	GeneProduct	ensembl:ENSG00000213949	""	ensembl:ENSG00000213949	ncbigene:3672	hgnc.symbol:ITGA1	uniprot:P56199;uniprot:A0A494C0F7								
ITGA6	GeneProduct	ensembl:ENSG00000091409	""	ensembl:ENSG00000091409	ncbigene:3655	hgnc.symbol:ITGA6	uniprot:H7BZ97;uniprot:P23229;uniprot:A0A8C8KBL6;uniprot:C9JXX7								
ITGB1	GeneProduct	ensembl:ENSG00000150093	""	ensembl:ENSG00000150093	ncbigene:3688	hgnc.symbol:ITGB1	uniprot:H7C4K3;uniprot:P05556;uniprot:A0A7I2V2F9;uniprot:E7EUI6;uniprot:C9JPK5;uniprot:C9JNE0;uniprot:E9PLR6;uniprot:Q5T3E4;uniprot:Q5T3E6;uniprot:Q5T3E5;uniprot:A0A7I2V2T4;uniprot:A0A7I2V5T3;uniprot:E7EQW5;uniprot:A0A7I2V5Z8;uniprot:E9PQJ2;uniprot:A0A7I2V348;uniprot:H7C4N8								
ITGB3	GeneProduct	ensembl:ENSG00000259207	""	ensembl:ENSG00000259207	ncbigene:3690	hgnc.symbol:ITGB3	uniprot:P05106;uniprot:I3L4X8;uniprot:Q16157								
BST2	GeneProduct	ensembl:ENSG00000130303	""	ensembl:ENSG00000130303	ncbigene:684	hgnc.symbol:BST2	uniprot:A0A7P0T9F9;uniprot:Q10589;uniprot:A0A024R7H5								
RAB7A	GeneProduct	ensembl:ENSG00000075785	""	ensembl:ENSG00000075785	ncbigene:7879	hgnc.symbol:RAB7A	uniprot:C9IZZ0;uniprot:P51149;uniprot:C9J7D1;uniprot:A0A158RFU6;uniprot:C9J4V0;uniprot:C9J592;uniprot:A0A6Q8PG52;uniprot:A0A6Q8PH84;uniprot:A0A6Q8PF79;uniprot:A0A6Q8PGE6;uniprot:C9J4S4;uniprot:C9J8S3								
RAB5A	GeneProduct	ensembl:ENSG00000144566	""	ensembl:ENSG00000144566	ncbigene:5868	hgnc.symbol:RAB5A	uniprot:C9J3X8;uniprot:F8WD79;uniprot:P20339;uniprot:F8WCY6;uniprot:A0A024R2K1								
NPC1	GeneProduct	ensembl:ENSG00000141458	""	ensembl:ENSG00000141458	ncbigene:4864	hgnc.symbol:NPC1	uniprot:K7ERW2;uniprot:K7ERM4;uniprot:O15118;uniprot:K7EIH7;uniprot:K7ENZ0;uniprot:K7EQ23								
NPC2	GeneProduct	ensembl:ENSG00000119655	""	ensembl:ENSG00000119655	ncbigene:10577	hgnc.symbol:NPC2	uniprot:E7EMS2;uniprot:H0YIZ1;uniprot:G3V3D1;uniprot:P61916;uniprot:A0A024R6C0;uniprot:G3V2V8;uniprot:H0YJE2;uniprot:G3V3E8;uniprot:J3KMY5								
CTSB	GeneProduct	ensembl:ENSG00000164733	""	ensembl:ENSG00000164733	ncbigene:1508	hgnc.symbol:CTSB	uniprot:E9PIS1;uniprot:E9PLY3;uniprot:E9PL32;uniprot:P07858;uniprot:E9PS78;uniprot:A0A7I2V440;uniprot:E9PCB3;uniprot:E9PKQ7;uniprot:E9PR21;uniprot:E9PR00;uniprot:E9PNL5;uniprot:A0A7I2V367;uniprot:A0A7P0NGZ6;uniprot:A0A7I2V4Z9;uniprot:A0A024R374;uniprot:A0A7I2V302;uniprot:A0A7I2V668;uniprot:A0A7I2V4S6;uniprot:A0A7I2V2J1;uniprot:A0A7I2YQK9;uniprot:E9PHZ5;uniprot:E9PKX0;uniprot:E9PSG5								
