Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
pttg1	GeneProduct	ensembl:ENSDARG00000075421	PTTG1; pituitary tumor-transforming	ensembl:ENSDARG00000075421	ncbigene:100307086		uniprot:B8A4J0			
cdkn2a/b	GeneProduct	ensembl:ENSDARG00000037262		ensembl:ENSDARG00000037262	ncbigene:100329528		uniprot:A0A2R8PZV6;uniprot:E9QFU2			
ywhag1	GeneProduct	ensembl:ENSDARG00000067626	YWHAG; tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein  gamma polypeptid	ensembl:ENSDARG00000067626	ncbigene:117604		uniprot:Q6PC29;uniprot:A1E267			
cdk6	GeneProduct	ncbigene:100034507	CDK6; cyclin-dependent kinase 6 [EC:2.7.1.-]	ensembl:ENSDARG00000070228	ncbigene:100034507		uniprot:F6NR87;uniprot:I3IT74;uniprot:E9QFH2			
ccna2	GeneProduct	ncbigene:192295	CCNA2; cyclin A2	ensembl:ENSDARG00000011094	ncbigene:192295		uniprot:Q6NV43;uniprot:A0A2R8Q5W9			
cdc20	GeneProduct	ncbigene:406353	CDC20; CDC20 cell division cycle 20 homolog (S. cerevisiae	ensembl:ENSDARG00000100741	ncbigene:406353		uniprot:A0A0R4IFE1;uniprot:A0A0R4IU39			
MPEG1	GeneProduct	ncbigene:335407		ensembl:ENSDARG00000055290	ncbigene:335407		uniprot:B0R0K8;uniprot:B0R0K7			
ccne2	GeneProduct	ncbigene:415165	CCNE2; cyclin E	ensembl:ENSDARG00000098529	ncbigene:415165		uniprot:A0A2R8QID0;uniprot:A0A0R4IZL9;uniprot:A0A0R4IK54			
cdc25	GeneProduct	ncbigene:57925	CDC25B; cell division cycle 25B [EC:3.1.3.48]	ensembl:ENSDARG00000010792	ncbigene:57925		uniprot:B8JKA6;uniprot:B8A5N7			
zgc:85772	GeneProduct	ncbigene:406462	ORC4L; origin recognition complex  subunit 4-like (yeast)	ensembl:ENSDARG00000101161	ncbigene:406462		uniprot:F1QRE0			
