Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
ptk2.1	GeneProduct	ncbigene:142986	""	ensembl:ENSDARG00000004672	ncbigene:142986		uniprot:A0A2R8QKV3;uniprot:A0A2R8QMF1;uniprot:A0A2R8Q5G0;uniprot:E7F1F9;uniprot:A0A2R8RPC3;uniprot:F1QT14;uniprot:A0A2R8RR02								
ptpn6	GeneProduct	ncbigene:335573	""	ensembl:ENSDARG00000089043	ncbigene:335573		uniprot:A0A2R8Q2T0;uniprot:E7F3D4;uniprot:F8W5L5								
pawrl	GeneProduct	ncbigene:449994	""	ensembl:ENSDARG00000045486	ncbigene:449994		uniprot:Q5TZ12;uniprot:Q5XJ95								
pik3r2	GeneProduct	ncbigene:404211	""	ensembl:ENSDARG00000018060	ncbigene:404211		uniprot:B3DHG9;uniprot:F1QB84								
LOC557176	GeneProduct	ncbigene:557176	""	ensembl:ENSDARG00000038524	ncbigene:557176		uniprot:B0S6V7;uniprot:B0S6V6								
PRKCD	GeneProduct	ncbigene:334571	""	ensembl:ENSDARG00000009208	ncbigene:334571		uniprot:Q7ZUC5								
IL13RA1	GeneProduct	ncbigene:799475	""	ensembl:ENSDARG00000080020	ncbigene:799475		uniprot:A8WH86								
IL4R	GeneProduct	ncbigene:503594	""	ensembl:ENSDARG00000102583	ncbigene:503594		uniprot:A0A0N4STT3;uniprot:B2BJ87;uniprot:B2BJ86								
NFKB1	GeneProduct	ncbigene:565756	""	ensembl:ENSDARG00000105261	ncbigene:565756		uniprot:A0A0R4IN79;uniprot:A0A0R4ICP8								
LOC566983	GeneProduct	ncbigene:566983	""												
cbl	GeneProduct	ncbigene:492364	""	ensembl:ENSDARG00000009958	ncbigene:492364		uniprot:F1QI90								
bcl2l	GeneProduct	ncbigene:114401	""	ensembl:ENSDARG00000008434	ncbigene:114401		uniprot:Q90Z98								
LOC792354	GeneProduct	ncbigene:792354	""												
LOC557337	GeneProduct	ncbigene:557337	""	ensembl:ENSDARG00000079967	ncbigene:557337		uniprot:E7F9Z2								
pik3cd	GeneProduct	ncbigene:394174	""	ensembl:ENSDARG00000003250	ncbigene:394174		uniprot:F1RB17								
LOC563639	GeneProduct	ncbigene:563639	""												
plcg1	GeneProduct	ncbigene:373867	""	ensembl:ENSDARG00000038442	ncbigene:373867		uniprot:F1QLX2;uniprot:X1WH04								
LOC559103	GeneProduct	ncbigene:559103	""	ensembl:ENSDARG00000074283	ncbigene:559103		uniprot:E7F1C2;uniprot:E9QIN2;uniprot:A0A2R8PW96								
ep300a	GeneProduct	ncbigene:559273	""	ensembl:ENSDARG00000100666	ncbigene:559273		uniprot:A0A0R4IUG1;uniprot:A0A0R4IPF3								
stat1a	GeneProduct	ncbigene:30768	""	ensembl:ENSDARG00000006266	ncbigene:30768		uniprot:Q6P943								
src	GeneProduct	ncbigene:325084	""	ensembl:ENSDARG00000008107	ncbigene:325084		uniprot:A0A2R8QE56;uniprot:Q1JPZ3								
LOC567895	GeneProduct	ncbigene:567895	""	ensembl:ENSDARG00000078066	ncbigene:567895		uniprot:E7F086;uniprot:A0A0R4IDT6;uniprot:A0A0R4IC78								
zgc:86905	GeneProduct	ncbigene:415185	""	ensembl:ENSDARG00000045836	ncbigene:415185		uniprot:H0WEK3;uniprot:I3VB58;uniprot:Q6IQ84								
JAK3	GeneProduct	ncbigene:561370	""	ensembl:ENSDARG00000010252	ncbigene:561370		uniprot:B0V237;uniprot:X1WHN6;uniprot:A0A2R8RWH2								
mapk14a	GeneProduct	ncbigene:65237	""	ensembl:ENSDARG00000000857	ncbigene:65237		uniprot:B2GPM7;uniprot:Q9DGE2;uniprot:A0A2R8QE41								
ptpn11	GeneProduct	ncbigene:333979	""	ensembl:ENSDARG00000020334	ncbigene:333979		uniprot:A0A2R8QL35;uniprot:F1QZU5								
crebbpb	GeneProduct	ncbigene:503776	""												
rela	GeneProduct	ncbigene:415099	""	ensembl:ENSDARG00000098696	ncbigene:415099		uniprot:B3DHW2								
LCK	GeneProduct	ncbigene:414333	""	ensembl:ENSDARG00000102525	ncbigene:414333		uniprot:Q1RLY5								
stam	GeneProduct	ncbigene:386967	""	ensembl:ENSDARG00000002127	ncbigene:386967		uniprot:A5PMY5								
fynb	GeneProduct	ncbigene:574422	""	ensembl:ENSDARG00000025319	ncbigene:574422		uniprot:F1RDG9								
BAD	GeneProduct	ncbigene:58100	""	ensembl:ENSDARG00000054937	ncbigene:58100		uniprot:Q4V925;uniprot:Q9I9N2								
socs1	GeneProduct	ncbigene:445073	""	ensembl:ENSDARG00000038095	ncbigene:445073		uniprot:Q6DEF9								
jak2b	GeneProduct	ncbigene:30298	""	ensembl:ENSDARG00000018882	ncbigene:30298		uniprot:A0A0R4ICU5;uniprot:F1Q6A2								
mapk1	GeneProduct	ncbigene:360144	""	ensembl:ENSDARG00000027552	ncbigene:360144		uniprot:F8W3M8;uniprot:Q6P023								
mapk3	GeneProduct	ncbigene:399480	""	ensembl:ENSDARG00000070573	ncbigene:399480		uniprot:Q7ZVK8								
prkcz	GeneProduct	ncbigene:555737	""	ensembl:ENSDARG00000043332	ncbigene:555737		uniprot:B0S4T7								
jak1	GeneProduct	ncbigene:30280	""	ensembl:ENSDARG00000020625	ncbigene:30280		uniprot:F1R5C7								
NCF1	GeneProduct	ncbigene:378966	""	ensembl:ENSDARG00000033735	ncbigene:378966		uniprot:A2BFP2								
prkci	GeneProduct	ncbigene:117507	""	ensembl:ENSDARG00000021225	ncbigene:117507		uniprot:Q90XF2								
adrbk2	GeneProduct	ncbigene:569403	""	ensembl:ENSDARG00000104094	ncbigene:569403		uniprot:A0A2R8QPB8;uniprot:B5LZ08;uniprot:A0A0R4IAE1								
spi1	GeneProduct	ncbigene:30117	""	ensembl:ENSDARG00000000767	ncbigene:30117		uniprot:Q78AM8;uniprot:Q8AW41;uniprot:F1R668								
rasa1	GeneProduct	ncbigene:100002155	""	ensembl:ENSDARG00000035535	ncbigene:100002155		uniprot:F1R3X3;uniprot:F6NI34;uniprot:F8W2K7								
rps6kb1	GeneProduct	ncbigene:406349	""	ensembl:ENSDARG00000058230	ncbigene:406349		uniprot:F1R3V1								
grb2	GeneProduct	ncbigene:406308	""	ensembl:ENSDARG00000038059	ncbigene:406308		uniprot:E9QFV9;uniprot:Q6PC73								
ets1a	GeneProduct	ncbigene:280651	""	ensembl:ENSDARG00000024431	ncbigene:280651		uniprot:A0A2R8QBT1;uniprot:F1Q9C1								
LOC561737	GeneProduct	ncbigene:561737	""	ensembl:ENSDARG00000075456	ncbigene:561737		uniprot:F1QAD7								
atf2l	GeneProduct	ncbigene:100006516	""	ensembl:ENSDARG00000023903	ncbigene:100006516		uniprot:E9QBP5;uniprot:A0A2R8Q4A5;uniprot:F1QIZ9								
LOC559281	GeneProduct	ncbigene:559281	""	ensembl:ENSDARG00000054087	ncbigene:559281		uniprot:E7F4P8								
