ID	Database	Citation
8621626	Pubmed	"Cardiotrophin-1 activates a distinct form of cardiac muscle cell hypertrophy. Assembly of sarcomeric units in series VIA gp130/leukemia inhibitory factor receptor-dependent pathways. Wollert KC, Taga T, Saito M, Narazaki M, Kishimoto T, Glembotski CC, et al. J Biol Chem. 1996 Apr 19;271(16):9535–45.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/8621626"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/8621626"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/8621626"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
9253712	Pubmed	"Cardiotrophin-1 and the role of gp130-dependent signaling pathways in cardiac growth and development. Wollert KC, Chien KR. J Mol Med (Berl). 1997 Jul;75(7):492–501.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9253712"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9253712"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/9253712"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
9488659	Pubmed	"Cardiac hypertrophy induced by mitogen-activated protein kinase kinase 7, a specific activator for c-Jun NH2-terminal kinase in ventricular muscle cells. Wang Y, Su B, Sah VP, Brown JH, Han J, Chien KR. J Biol Chem. 1998 Mar 6;273(10):5423–6.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9488659"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9488659"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/9488659"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
9568714	Pubmed	"A calcineurin-dependent transcriptional pathway for cardiac hypertrophy. Molkentin JD, Lu JR, Antos CL, Markham B, Richardson J, Robbins J, et al. Cell. 1998 Apr 17;93(2):215–28.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9568714"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9568714"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/9568714"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10086361	Pubmed	"Calcineurin and human heart failure. Lim HW, Molkentin JD. Nat Med. 1999 Mar;5(3):246–7.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10086361"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10086361"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10086361"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10189350	Pubmed	"Prevention of cardiac hypertrophy by calcineurin inhibition: hope or hype? Olson EN, Molkentin JD. Circ Res. 1999 Apr 2;84(6):623–32.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10189350"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10189350"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10189350"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10528039	Pubmed	"Signaling pathways for cardiac hypertrophy and failure. Hunter JJ, Chien KR. N Engl J Med. 1999 Oct 21;341(17):1276–83.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10528039"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10528039"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10528039"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10615383	Pubmed	"Signal transduction during cardiac hypertrophy: the role of G alpha q, PLC beta I, and PKC. Jalili T, Takeishi Y, Walsh RA. Cardiovasc Res. 1999 Oct;44(1):5–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10615383"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10615383"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10615383"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10827130	Pubmed	"Small guanine nucleotide-binding proteins and myocardial hypertrophy. Clerk A, Sugden PH. Circ Res. 2000 May 26;86(10):1019–23.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10827130"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10827130"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10827130"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10864911	Pubmed	"Transgenic overexpression of constitutively active protein kinase C epsilon causes concentric cardiac hypertrophy. Takeishi Y, Ping P, Bolli R, Kirkpatrick DL, Hoit BD, Walsh RA. Circ Res. 2000 Jun 23;86(12):1218–23.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10864911"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10864911"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10864911"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10952417	Pubmed	"Advances in the molecular mechanisms of heart failure. MacLellan WR. Curr Opin Cardiol. 2000 May;15(3):128–35.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10952417"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10952417"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10952417"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11055975	Pubmed	"Calcineurin and beyond: cardiac hypertrophic signaling. Molkentin JD. Circ Res. 2000 Oct 27;87(9):731–8.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11055975"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11055975"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11055975"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11101507	Pubmed	"The MEK1-ERK1/2 signaling pathway promotes compensated cardiac hypertrophy in transgenic mice. Bueno OF, De Windt LJ, Tymitz KM, Witt SA, Kimball TR, Klevitsky R, et al. EMBO J. 2000 Dec 1;19(23):6341–50.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11101507"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11101507"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11101507"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11714087	Pubmed	"Signal transduction in cardiac hypertrophy--dissecting compensatory versus pathological pathways utilizing a transgenic approach. Wang Y. Curr Opin Pharmacol. 2001 Apr;1(2):134–40.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11714087"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11714087"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11714087"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16936699	Pubmed	"Regulation of cardiac hypertrophy by intracellular signalling pathways. Heineke J, Molkentin JD. Nat Rev Mol Cell Biol. 2006 Aug;7(8):589–600.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16936699"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16936699"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16936699"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
