Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
HEPES	Metabolite	cas:7365-45-9	""					wikidata:Q418359	chebi:46755;chebi:42334	inchikey:JKMHFZQWWAIEOD-UHFFFAOYSA-N	pubchem.compound:3275884;pubchem.compound:23831;pubchem.compound:23830	chemspider:22278	hmdb:HMDB0062295		
Reserpine	Metabolite	cas:50-55-5	""					wikidata:Q407841	chebi:28487	inchikey:QEVHRUUCFGRFIF-MDEJGZGSSA-N	pubchem.compound:5770	chemspider:5566	hmdb:HMDB0014351	kegg.compound:C06539	
Noradrenaline	Metabolite	cas:51-41-2	""					wikidata:Q186242	chebi:18357	inchikey:SFLSHLFXELFNJZ-QMMMGPOBSA-N	pubchem.compound:439260	chemspider:388394	hmdb:HMDB0000216	kegg.compound:C00547	
Anisomycin	Metabolite	chebi:338412	""					wikidata:Q378498	chebi:338412	inchikey:YKJYKKNCCRKFSL-RDBSUJKOSA-N	pubchem.compound:253602	chemspider:222267		kegg.compound:C11281	
SB 203580	Metabolite	cas:152121-47-6	""					wikidata:Q7389023	chebi:90705	inchikey:CDMGBJANTYXAIV-UHFFFAOYSA-N	pubchem.compound:176155	chemspider:153453;chemspider:21201818	hmdb:HMDB0244686		
Dopamine	Metabolite	cas:51-61-6	""					wikidata:Q170304	chebi:18243	inchikey:VYFYYTLLBUKUHU-UHFFFAOYSA-N	pubchem.compound:681	chemspider:661	hmdb:HMDB0000073	kegg.compound:C03758	
Epinephrine	Metabolite	cas:51-43-4	""					wikidata:Q132621	chebi:28918	inchikey:UCTWMZQNUQWSLP-VIFPVBQESA-N	pubchem.compound:139148732;pubchem.compound:5816	chemspider:5611	hmdb:HMDB0000068	kegg.compound:C00788	
4-Aminobutanoic acid	Metabolite	cas:56-12-2	""					wikidata:Q106345483;wikidata:Q210021	chebi:16865;chebi:59888	inchikey:BTCSSZJGUNDROE-UHFFFAOYSA-N	pubchem.compound:6992099;pubchem.compound:119	chemspider:116	hmdb:HMDB0000112	kegg.compound:C00334	lipidmaps:LMFA01100039
Catecholamine	Metabolite	chebi:33567	""					wikidata:Q271663	chebi:33567					kegg.compound:C02012	
Serotonin	Metabolite	cas:50-67-9	""					wikidata:Q167934	chebi:28790	inchikey:QZAYGJVTTNCVMB-UHFFFAOYSA-N	pubchem.compound:5202	chemspider:5013	hmdb:HMDB0000259	kegg.compound:C00780	
Hemicholinium-3	Metabolite	cas:312-45-8	""					wikidata:Q15409437		inchikey:OPYKHUMNFAMIBL-UHFFFAOYSA-L	pubchem.compound:9399	chemspider:9029			
Phorbol ester	Metabolite	cas:16561-29-8	""					wikidata:Q416716	chebi:37537	inchikey:PHEDXBVPIONUQT-RGYGYFBISA-N	pubchem.compound:27924	chemspider:25977		kegg.compound:C05151	lipidmaps:LMPR0104330002
