Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
ALA (n-3)	Metabolite	hmdb:HMDB0001388	""						chebi:27432	inchikey:DTOSIQBPPRVQHS-PDBXOOCHSA-N	pubchem.compound:5280934	chemspider:4444437	hmdb:HMDB0001388	kegg.compound:C06427	
glutathione disulfide	Metabolite	hmdb:HMDB0000656	""						chebi:143243	inchikey:BNRXZEPOHPEEAS-PPSBICQBSA-N	pubchem.compound:53477713	chemspider:35013023	hmdb:HMDB0000656		
C22:5 (n-6)	Metabolite	hmdb:HMDB0001976	""						chebi:65136	inchikey:AVKOENOBFIYBSA-WMPRHZDHSA-N	pubchem.compound:6441454	chemspider:4945614	hmdb:HMDB0001976		
Thromboxane B2	Metabolite	hmdb:HMDB0003252	""						chebi:28728	inchikey:XNRNNGPBEPRNAR-JQBLCGNGSA-N	pubchem.compound:5283137	chemspider:4446261	hmdb:HMDB0003252	kegg.compound:C05963	
NADP	Metabolite	hmdb:HMDB0000217	""						chebi:44409	inchikey:XJLXINKUBYWONI-NNYOXOHSSA-N	pubchem.compound:5885	chemspider:5674	hmdb:HMDB0000217	kegg.compound:C00006	
NADPH	Metabolite	hmdb:HMDB0000221	""						chebi:16474	inchikey:ACFIXJIJDZMPPO-NNYOXOHSSA-N	pubchem.compound:5884	chemspider:5673	hmdb:HMDB0000221	kegg.compound:C00005	
Glutathione	Metabolite	hmdb:HMDB0000125	""						chebi:16856	inchikey:RWSXRVCMGQZWBV-WDSKDSINSA-N	pubchem.compound:124886	chemspider:111188	hmdb:HMDB0000125	kegg.compound:C00051	
Uric Acid	Metabolite	hmdb:HMDB0000289	""						chebi:17775	inchikey:LEHOTFFKMJEONL-UHFFFAOYSA-N	pubchem.compound:1175	chemspider:1142	hmdb:HMDB0000289	kegg.compound:C00366	
Leukotriene C4	Metabolite	hmdb:HMDB0001198	""						chebi:16978	inchikey:GWNVDXQDILPJIG-NXOLIXFESA-N	pubchem.compound:5280493		hmdb:HMDB0001198	kegg.compound:C02166	
Riboflavin	Metabolite	hmdb:HMDB0000244	""						chebi:17015	inchikey:AUNGANRZJHBGPY-SCRDCRAPSA-N	pubchem.compound:493570	chemspider:431981	hmdb:HMDB0000244	kegg.compound:C00255	
Leukotriene F4	Metabolite	hmdb:HMDB0006465	""						chebi:27491	inchikey:PYSODLWHFWCFLV-VJBFNVCUSA-N	pubchem.compound:5280938	chemspider:4444440	hmdb:HMDB0006465	kegg.compound:C06462	
Leukotriene A4	Metabolite	hmdb:HMDB0001337	""						chebi:15651	inchikey:UFPQIRYSPUYQHK-WAQVJNLQSA-N	pubchem.compound:5280383	chemspider:4444074	hmdb:HMDB0001337	kegg.compound:C00909	
Folic acid	Metabolite	hmdb:HMDB0000121	""						chebi:27470	inchikey:OVBPIULPVIDEAO-LBPRGKRZSA-N	pubchem.compound:6037	chemspider:5815	hmdb:HMDB0000121	kegg.compound:C00504	
Vitamin B12	Metabolite	hmdb:HMDB0002174	""						chebi:28911	inchikey:NSLAUEAQDBERRV-DSRCUDDDSA-L	pubchem.compound:6857388	chemspider:5256728	hmdb:HMDB0002174	kegg.compound:C05776	
Leukotriene D4	Metabolite	hmdb:HMDB0003080	""						chebi:28666	inchikey:YEESKJGWJFYOOK-IJHYULJSSA-N	pubchem.compound:5280878	chemspider:4444401	hmdb:HMDB0003080	kegg.compound:C05951	
Tromboxane A2	Metabolite	hmdb:HMDB0001452	""						chebi:15627	inchikey:DSNBHJFQCNUKMA-SCKDECHMSA-N	pubchem.compound:5280497	chemspider:4444137	hmdb:HMDB0001452	kegg.compound:C02198	
Leukotriene E4	Metabolite	hmdb:HMDB0002200	""						chebi:15650	inchikey:OTZRAYGBFWZKMX-FRFVZSDQSA-N	pubchem.compound:5280879	chemspider:4444402	hmdb:HMDB0002200	kegg.compound:C05952	
iPF2-alpha	Metabolite	hmdb:HMDB0004659	""						chebi:33023	inchikey:UKVVPDHLUHAJNZ-UXHICEINSA-N	pubchem.compound:107873	chemspider:97008	hmdb:HMDB0004659	kegg.compound:C13809	
PGD2	Metabolite	hmdb:HMDB0001403	""						chebi:15555	inchikey:BHMBVRSPMRCCGG-OUTUXVNYSA-N	pubchem.compound:448457	chemspider:395250	hmdb:HMDB0001403	kegg.compound:C00696	
Leukotriene B4	Metabolite	hmdb:HMDB0001085	""						chebi:15647	inchikey:VNYSSYRCGWBHLG-AMOLWHMGSA-N	pubchem.compound:5280492		hmdb:HMDB0001085	kegg.compound:C02165	
Methionine	Metabolite	hmdb:HMDB0000696	""						chebi:16643	inchikey:FFEARJCKVFRZRR-BYPYZUCNSA-N	pubchem.compound:6137	chemspider:5907	hmdb:HMDB0000696	kegg.compound:C00073	
F2-Isoprostane	Metabolite	hmdb:HMDB0004659	""						chebi:33023	inchikey:UKVVPDHLUHAJNZ-UXHICEINSA-N	pubchem.compound:107873	chemspider:97008	hmdb:HMDB0004659	kegg.compound:C13809	
AA (n-6)	Metabolite	hmdb:HMDB0001043	""						chebi:15843	inchikey:YZXBAPSDXZZRGB-DOFZRALJSA-N	pubchem.compound:444899	chemspider:392692	hmdb:HMDB0001043	kegg.compound:C00219	
Ascorbic acid	Metabolite	hmdb:HMDB0000044	""						chebi:29073	inchikey:CIWBSHSKHKDKBQ-JLAZNSOCSA-N		chemspider:10189562	hmdb:HMDB0000044	kegg.compound:C01041	
