ID	Database	Citation
2183031	Pubmed	"Activation of interleukin-6 gene expression through the NF-kappa B transcription factor. Libermann TA, Baltimore D. Mol Cell Biol. 1990 May;10(5):2327–34.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/2183031"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/2183031"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/2183031"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
2342578	Pubmed	"Telomeres shorten during ageing of human fibroblasts. Harley CB, Futcher AB, Greider CW. Nature. 1990 May 31;345(6274):458–60.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/2342578"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/2342578"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/2342578"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
2392154	Pubmed	"Telomere reduction in human colorectal carcinoma and with ageing. Hastie ND, Dempster M, Dunlop MG, Thompson AM, Green DK, Allshire RC. Nature. 1990 Aug 30;346(6287):866–8.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/2392154"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/2392154"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/2392154"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
2405250	Pubmed	"Involvement of a NF-kappa B-like transcription factor in the activation of the interleukin-6 gene by inflammatory lymphokines. Shimizu H, Mitomo K, Watanabe T, Okamoto S, Yamamoto K. Mol Cell Biol. 1990 Feb;10(2):561–8.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/2405250"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/2405250"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/2405250"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
7588608	Pubmed	"ERF: an ETS domain protein with strong transcriptional repressor activity, can suppress ets-associated tumorigenesis and is regulated by phosphorylation during cell cycle and mitogenic stimulation. Sgouras DN, Athanasiou MA, Beal GJ Jr, Fisher RJ, Blair DG, Mavrothalassitis GJ. EMBO J. 1995 Oct 2;14(19):4781–93.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/7588608"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/7588608"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/7588608"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
7588633	Pubmed	"The Mos/MAP kinase pathway stabilizes c-Fos by phosphorylation and augments its transforming activity in NIH 3T3 cells. Okazaki K, Sagata N. EMBO J. 1995 Oct 16;14(20):5048–59.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/7588633"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/7588633"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/7588633"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
7632928	Pubmed	"Interleukin-6 family of cytokines and gp130. Kishimoto T, Akira S, Narazaki M, Taga T. Blood. 1995 Aug 15;86(4):1243–54.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/7632928"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/7632928"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/7632928"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
7816143	Pubmed	"Crystal structure of the heterodimeric bZIP transcription factor c-Fos-c-Jun bound to DNA. Glover JN, Harrison SC. Nature. 1995 Jan 19;373(6511):257–61.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/7816143"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/7816143"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/7816143"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
7859739	Pubmed	"Lack of cyclin D-Cdk complexes in Rb-negative cells correlates with high levels of p16INK4/MTS1 tumour suppressor gene product. Parry D, Bates S, Mann DJ, Peters G. EMBO J. 1995 Feb 1;14(3):503–11.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/7859739"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/7859739"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/7859739"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
8001816	Pubmed	"Growth suppression by p18, a p16INK4/MTS1- and p14INK4B/MTS2-related CDK6 inhibitor, correlates with wild-type pRb function. Guan KL, Jenkins CW, Li Y, Nichols MA, Wu X, O’Keefe CL, et al. Genes Dev. 1994 Dec 15;8(24):2939–52.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/8001816"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/8001816"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/8001816"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
