Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
BMP1	GeneProduct	ensembl:ENSG00000168487	"BMP Not Specified</br>Homology Mapping from Mus musculus to Homo sapiens: Original ID = En:ENSMUSG00000022098"	ensembl:ENSG00000168487	ncbigene:649	hgnc.symbol:BMP1	uniprot:Q3MIM8;uniprot:E5RH22;uniprot:B7ZKR5;uniprot:P13497								
RELB	GeneProduct	ensembl:ENSG00000104856	"Homology Mapping from Mus musculus to Homo sapiens: Original ID = En:ENSMUSG00000002983"	ensembl:ENSG00000104856	ncbigene:5971	hgnc.symbol:RELB	uniprot:D6RIV7;uniprot:Q01201;uniprot:D6R992;uniprot:A0A8V8TQY2;uniprot:K7ERX9								
LTB	GeneProduct	ensembl:ENSG00000227507	"Homology Mapping from Mus musculus to Homo sapiens: Original ID = En:ENSMUSG00000024399"	ensembl:ENSG00000227507	ncbigene:4050	hgnc.symbol:LTB	uniprot:Q06643;uniprot:Q5STB2								
EDAR	GeneProduct	ensembl:ENSG00000135960	"Homology Mapping from Mus musculus to Homo sapiens: Original ID = En:ENSMUSG00000003227"	ensembl:ENSG00000135960	ncbigene:10913	hgnc.symbol:EDAR	uniprot:Q9UNE0								
DKK4	GeneProduct	ensembl:ENSG00000104371	"Homology Mapping from Mus musculus to Homo sapiens: Original ID = En:ENSMUSG00000031535"	ensembl:ENSG00000104371	ncbigene:27121	hgnc.symbol:DKK4	uniprot:Q9UBT3								
SOSTDC1	GeneProduct	ensembl:ENSG00000171243	"Homology Mapping from Mus musculus to Homo sapiens: Original ID = En:ENSMUSG00000036169"	ensembl:ENSG00000171243	ncbigene:25928	hgnc.symbol:SOSTDC1	uniprot:Q6X4U4;uniprot:A4D125								
EDARADD	GeneProduct	ensembl:ENSG00000186197	"Homology Mapping from Mus musculus to Homo sapiens: Original ID = En:ENSMUSG00000095105"	ensembl:ENSG00000186197	ncbigene:128178	hgnc.symbol:EDARADD	uniprot:A0A1B0GV26;uniprot:Q8WWZ3;uniprot:A0A2R8Y5E0;uniprot:B1AL55								
DKK1	GeneProduct	ensembl:ENSG00000107984	"Homology Mapping from Mus musculus to Homo sapiens: Original ID = En:ENSMUSG00000024868"	ensembl:ENSG00000107984	ncbigene:22943	hgnc.symbol:DKK1	uniprot:O94907;uniprot:I1W660								
GLI1	GeneProduct	ensembl:ENSG00000111087	"Homology Mapping from Mus musculus to Homo sapiens: Original ID = En:ENSMUSG00000025407"	ensembl:ENSG00000111087	ncbigene:2735	hgnc.symbol:GLI1	uniprot:P08151;uniprot:E9PIB9;uniprot:E9PQQ1								
PTCH1	GeneProduct	ensembl:ENSG00000185920	"Ptc Not Specified</br>Homology Mapping from Mus musculus to Homo sapiens: Original ID = En:ENSMUSG00000021466"	ensembl:ENSG00000185920	ncbigene:5727	hgnc.symbol:PTCH1	uniprot:Q13635;uniprot:H0YHK0;uniprot:A0A0C4DGI4;uniprot:A0A0C4DGJ5;uniprot:H0Y3B8;uniprot:F8VQS6;uniprot:F8VXL8;uniprot:F8VPA3;uniprot:H3BLX7;uniprot:A0A8I5KPP5								
SHH	GeneProduct	ensembl:ENSG00000164690	"Homology Mapping from Mus musculus to Homo sapiens: Original ID = En:ENSMUSG00000002633"	ensembl:ENSG00000164690	ncbigene:6469	hgnc.symbol:SHH	uniprot:F8WEH4;uniprot:F8WB84;uniprot:Q15465;uniprot:C9JC48								
WNT3	Protein	ensembl:ENSG00000108379	"Homology Mapping from Mus musculus to Homo sapiens: Original ID = S:A2A649"	ensembl:ENSG00000108379	ncbigene:101929777;ncbigene:7473	hgnc.symbol:WNT3	uniprot:P56703								
EDA	Protein	ensembl:ENSG00000158813	"Homology Mapping from Mus musculus to Homo sapiens: Original ID = S:Q1L2D9"	ensembl:ENSG00000158813	ncbigene:1896	hgnc.symbol:EDA	uniprot:A0A0U5J797;uniprot:Q92838;uniprot:D6RA95;uniprot:A0A0C4DGX3								
EDA	Protein	ensembl:ENSG00000158813	"Homology Mapping from Mus musculus to Homo sapiens: Original ID = S:Q3UV69"	ensembl:ENSG00000158813	ncbigene:1896	hgnc.symbol:EDA	uniprot:A0A0U5J797;uniprot:Q92838;uniprot:D6RA95;uniprot:A0A0C4DGX3								
