Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
LTB4	Metabolite	pubchem.compound:169						wikidata:Q41596312		inchikey:VNYSSYRCGWBHLG-UHFFFAOYSA-N
NO	Metabolite	pubchem.compound:145068						wikidata:Q207843	chebi:16480;chebi:16480	inchikey:MWUXSHHQAYIFBG-UHFFFAOYSA-N
melittin	Metabolite	pubchem.compound:16133648						wikidata:Q424512	chebi:6736;chebi:6736	inchikey:VDXZNPDIRNWWCW-JFTDCZMZSA-N
FK506	Metabolite	cas:104987-11-3						wikidata:Q411648	chebi:61049;chebi:61049	inchikey:QJJXYPPXXYFBGM-LFZNUXCKSA-N;inchikey:QJJXYPPXXYFBGM-LJIGMGMYSA-N
FK506	Metabolite	cas:104987-11-3						wikidata:Q411648	chebi:61049;chebi:61049	inchikey:QJJXYPPXXYFBGM-LFZNUXCKSA-N;inchikey:QJJXYPPXXYFBGM-LJIGMGMYSA-N
FK506	Metabolite	cas:104987-11-3						wikidata:Q411648	chebi:61049;chebi:61049	inchikey:QJJXYPPXXYFBGM-LFZNUXCKSA-N;inchikey:QJJXYPPXXYFBGM-LJIGMGMYSA-N
FK506	Metabolite	cas:104987-11-3						wikidata:Q411648	chebi:61049;chebi:61049	inchikey:QJJXYPPXXYFBGM-LFZNUXCKSA-N;inchikey:QJJXYPPXXYFBGM-LJIGMGMYSA-N
Arachidonic acid	Metabolite	hmdb:HMDB0001043							chebi:15843;chebi:15843	inchikey:YZXBAPSDXZZRGB-DOFZRALJSA-N
PGH2	Metabolite	hmdb:HMDB0001381							chebi:15554;chebi:15554	inchikey:YIBNHAJFJUQSRA-YNNPMVKQSA-N
Olomoucine	Metabolite	hmdb:HMDB0035233							chebi:44661;chebi:44661	inchikey:GTVPOLSIJWJJNY-UHFFFAOYSA-N
Ngfr	GeneProduct	ensembl:ENSRNOG00000005392		ensembl:ENSRNOG00000005392	ncbigene:24596		uniprot:G3V6P1			
Tnfsf13	GeneProduct	ensembl:ENSRNOG00000014171		ensembl:ENSRNOG00000014171	ncbigene:287437		uniprot:Q5PQL1;uniprot:A0A0G2K4Q8			
Ltb4r	GeneProduct	ensembl:ENSRNOG00000020399								
Tnfsf13b	GeneProduct	ensembl:ENSRNOG00000014464		ensembl:ENSRNOG00000014464	ncbigene:498666		uniprot:A0A0U5JXV5;uniprot:A0A096MJG3;uniprot:D3ZFD8;uniprot:A0A0G2K6C2			
Ptprz1	GeneProduct	ensembl:ENSRNOG00000006030		ensembl:ENSRNOG00000006030	ncbigene:25613		uniprot:F1LMY3			
Pdyn	GeneProduct	ensembl:ENSRNOG00000026036		ensembl:ENSRNOG00000026036	ncbigene:29190		uniprot:F1M7S3			
Ltb	GeneProduct	ensembl:ENSRNOG00000000836								
Plxna2	GeneProduct	ensembl:ENSRNOG00000007324		ensembl:ENSRNOG00000007324	ncbigene:289392		uniprot:D3ZWP6			
Cspg4	GeneProduct	ensembl:ENSRNOG00000017208		ensembl:ENSRNOG00000017208			uniprot:F1LS79			
Cd47	GeneProduct	ensembl:ENSRNOG00000001964		ensembl:ENSRNOG00000001964	ncbigene:29364		uniprot:A0A0G2JTH4;uniprot:P97829			
Zfp36	GeneProduct	ensembl:ENSRNOG00000058388		ensembl:ENSRNOG00000058388	ncbigene:79426		uniprot:G3V8K6			
Fcgr2a	GeneProduct	ensembl:ENSRNOG00000049422		ensembl:ENSRNOG00000049422	ncbigene:116591		uniprot:P27645			
Prb1	GeneProduct	ensembl:ENSRNOG00000010485		ensembl:ENSRNOG00000010485	ncbigene:257651		uniprot:G3V7D3			
Ptpra	GeneProduct	ensembl:ENSRNOG00000021223		ensembl:ENSRNOG00000021223	ncbigene:25167		uniprot:A0A0G2JVR0;uniprot:Q66HJ7			
Il1b	GeneProduct	ensembl:ENSRNOG00000004649		ensembl:ENSRNOG00000004649	ncbigene:24494		uniprot:Q5BKB0			
Zfp36	GeneProduct	ensembl:ENSRNOG00000058388		ensembl:ENSRNOG00000058388	ncbigene:79426		uniprot:G3V8K6			
Nos2	GeneProduct	ensembl:ENSRNOG00000057443		ensembl:ENSRNOG00000057443	ncbigene:24599		uniprot:M0RDG2;uniprot:F1LSH9			
Tnf	GeneProduct	ensembl:ENSRNOG00000000837								
Nr4a1	GeneProduct	ensembl:ENSRNOG00000007607		ensembl:ENSRNOG00000007607			uniprot:P22829;uniprot:A0A0G2JY86			
Il4	GeneProduct	ensembl:ENSRNOG00000007624		ensembl:ENSRNOG00000007624	ncbigene:287287		uniprot:P20096			
Btg2	GeneProduct	ensembl:ENSRNOG00000003300		ensembl:ENSRNOG00000003300	ncbigene:29619		uniprot:P27049			
Btg2	GeneProduct	ensembl:ENSRNOG00000003300		ensembl:ENSRNOG00000003300	ncbigene:29619		uniprot:P27049			
Cdk2	GeneProduct	ensembl:ENSRNOG00000006469		ensembl:ENSRNOG00000006469			uniprot:Q6P751			
Nos1	GeneProduct	ensembl:ENSRNOG00000001130		ensembl:ENSRNOG00000001130	ncbigene:24598		uniprot:F1LQL1;uniprot:D3ZEW7			
Il2	GeneProduct	ensembl:ENSRNOG00000017348		ensembl:ENSRNOG00000017348	ncbigene:116562		uniprot:P17108			
Tnf	GeneProduct	ensembl:ENSRNOG00000000837								
Il6	GeneProduct	ensembl:ENSRNOG00000010278		ensembl:ENSRNOG00000010278	ncbigene:24498		uniprot:P20607			
Tlr4	GeneProduct	ensembl:ENSRNOG00000010522		ensembl:ENSRNOG00000010522	ncbigene:29260		uniprot:G3V7D8			
Fos	GeneProduct	ensembl:ENSRNOG00000008015		ensembl:ENSRNOG00000008015	ncbigene:314322		uniprot:P12841			
Il1b	GeneProduct	ensembl:ENSRNOG00000004649		ensembl:ENSRNOG00000004649	ncbigene:24494		uniprot:Q5BKB0			
Tgfb1	GeneProduct	ensembl:ENSRNOG00000020652		ensembl:ENSRNOG00000020652	ncbigene:59086		uniprot:P17246			
Tlr4	GeneProduct	ensembl:ENSRNOG00000010522		ensembl:ENSRNOG00000010522	ncbigene:29260		uniprot:G3V7D8			
Tnf	GeneProduct	ensembl:ENSRNOG00000000837								
