Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
CHUK	Protein	ensembl:ENSBTAG00000007591	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:1147	ensembl:ENSBTAG00000007591	ncbigene:281073		uniprot:A0A3Q1MBB2;uniprot:Q95KV1			
IKBKG	Protein	ensembl:ENSBTAG00000006268	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:8517	ensembl:ENSBTAG00000006268	ncbigene:281855		uniprot:Q95KU9			
NFKB1	Protein	ensembl:ENSBTAG00000020270	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:4790	ensembl:ENSBTAG00000020270	ncbigene:616115		uniprot:F1MKW9;uniprot:A0A3Q1LGS4			
REL	Protein	ensembl:ENSBTAG00000015386	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:5966	ensembl:ENSBTAG00000015386	ncbigene:509135		uniprot:F1MJH6			
RELA	Protein	ensembl:ENSBTAG00000013895	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:5970	ensembl:ENSBTAG00000013895	ncbigene:508233		uniprot:A1XG22;uniprot:A0A3Q1LNY5			
RAF1	Protein	ensembl:ENSBTAG00000045748	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:5894	ensembl:ENSBTAG00000045748	ncbigene:521196		uniprot:A7E3S4			
MAP3K7	Protein	ensembl:ENSBTAG00000002625	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6885	ensembl:ENSBTAG00000002625	ncbigene:529146		uniprot:A0A3Q1NDP1;uniprot:A0A3Q1LPM7;uniprot:A2VDU3			
HRAS	Protein	ensembl:ENSBTAG00000046644	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:3265	ensembl:ENSBTAG00000046644	ncbigene:100298939		uniprot:A0A3Q1LKB7;uniprot:G3N1U2;uniprot:G3MXH2			
CREB1	Protein	ensembl:ENSBTAG00000005474	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:1385	ensembl:ENSBTAG00000005474	ncbigene:281713		uniprot:Q0V7N6			
RAC2	Protein	ensembl:ENSBTAG00000011043	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:5880	ensembl:ENSBTAG00000011043	ncbigene:327671		uniprot:B0JYN9;uniprot:Q9TU25			
HCLS1	Protein	ensembl:ENSBTAG00000001009	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:3059	ensembl:ENSBTAG00000001009	ncbigene:508445		uniprot:Q3SYW3			
CAMK2A	Protein	ensembl:ENSBTAG00000020087	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:815	ensembl:ENSBTAG00000020087	ncbigene:530719		uniprot:A0A3Q1LJZ2;uniprot:A0A3Q1LUJ3;uniprot:Q08E45;uniprot:A0A3Q1MB42;uniprot:A0A3Q1MKC7			
TIEG2	Protein	ensembl:ENSBTAG00000046218	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:8462	ensembl:ENSBTAG00000046218	ncbigene:616730		uniprot:A0A3Q1LSF2;uniprot:G3MWM1			
