Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
NAD	Metabolite	wikidata:Q12499775						wikidata:Q12499775	chebi:13389;chebi:13389	
NADP	Metabolite	wikidata:Q26987754						wikidata:Q26987754	chebi:18009;chebi:18009	inchikey:XJLXINKUBYWONI-NNYOXOHSSA-O
PGE2	Metabolite	wikidata:Q416554						wikidata:Q416554	chebi:15551;chebi:15551	inchikey:XEYBRNLFEZDVAW-ARSRFYASSA-N
O2- radical	Metabolite	chebi:61073						wikidata:Q74509640	chebi:61073;chebi:61073	
Sorbitol	Metabolite	wikidata:Q245280						wikidata:Q245280	chebi:17924;chebi:17924	inchikey:FBPFZTCFMRRESA-JGWLITMVSA-N
ADP	Metabolite	wikidata:Q185253						wikidata:Q185253	chebi:16761;chebi:16761	inchikey:XTWYTFMLZFPYCI-KQYNXXCUSA-N
NADPH	Metabolite	wikidata:Q26841327						wikidata:Q26841327	chebi:16474;chebi:16474	inchikey:ACFIXJIJDZMPPO-NNYOXOHSSA-N
Na+	Metabolite	wikidata:Q31541104								
AGE	Metabolite	chebi:84123						wikidata:Q2556837	chebi:84123;chebi:84123	
ATP	Metabolite	wikidata:Q80863						wikidata:Q80863	chebi:15422;chebi:15422	inchikey:ZKHQWZAMYRWXGA-KQYNXXCUSA-N
NADH	Metabolite	wikidata:Q26987453						wikidata:Q26987453	chebi:16908;chebi:16908	inchikey:BOPGDPNILDQYTO-NNYOXOHSSA-N
Fructose	Metabolite	wikidata:Q61738075						wikidata:Q61738075	chebi:28757;chebi:28757	
O2- radical	Metabolite	chebi:61073						wikidata:Q74509640	chebi:61073;chebi:61073	
glucose	Metabolite	wikidata:Q37525						wikidata:Q37525	chebi:17234;chebi:17234	
glucose	Metabolite	wikidata:Q37525						wikidata:Q37525	chebi:17234;chebi:17234	
glucose	Metabolite	wikidata:Q37525						wikidata:Q37525	chebi:17234;chebi:17234	
ROS	Metabolite	chebi:26523						wikidata:Q424361	chebi:26523;chebi:26523	
Ca2+	Metabolite	chebi:29108						wikidata:Q23905776	chebi:29108;chebi:29108	inchikey:BHPQYMZQTOCNFJ-UHFFFAOYSA-N
K+	Metabolite	chebi:29103						wikidata:Q15901933	chebi:29103;chebi:29103	inchikey:NPYPAHLBTDXSSS-UHFFFAOYSA-N
K+	Metabolite	chebi:29103						wikidata:Q15901933	chebi:29103;chebi:29103	inchikey:NPYPAHLBTDXSSS-UHFFFAOYSA-N
Na+	Metabolite	wikidata:Q31541104								
Na+	Metabolite	wikidata:Q31541104								
K+	Metabolite	chebi:29103						wikidata:Q15901933	chebi:29103;chebi:29103	inchikey:NPYPAHLBTDXSSS-UHFFFAOYSA-N
ROS	Metabolite	chebi:26523						wikidata:Q424361	chebi:26523;chebi:26523	
e-	Metabolite	chebi:10545						wikidata:Q2225	chebi:10545;chebi:10545	
NO	Metabolite	chebi:16480						wikidata:Q207843	chebi:16480;chebi:16480	inchikey:MWUXSHHQAYIFBG-UHFFFAOYSA-N
AGE	Metabolite	chebi:84123						wikidata:Q2556837	chebi:84123;chebi:84123	
ROS	Metabolite	chebi:26523						wikidata:Q424361	chebi:26523;chebi:26523	
PRKCQ	GeneProduct	ncbigene:5588		ensembl:ENSG00000065675	ncbigene:5588	hgnc.symbol:PRKCQ	uniprot:Q04759			
PRKCZ	GeneProduct	ncbigene:5590		ensembl:ENSG00000067606	ncbigene:5590	hgnc.symbol:PRKCZ	uniprot:D6RCN4;uniprot:E9PBE1;uniprot:Q05513;uniprot:D6RBD4;uniprot:D6RGG1;uniprot:D6RJG4;uniprot:F2Z2H9;uniprot:D6RC84;uniprot:F2Z3C5;uniprot:D6RAU1;uniprot:D6REZ8;uniprot:D6RD31;uniprot:D6RAN5;uniprot:D6RG01;uniprot:D6RDM0;uniprot:J3KRP7			
MMP7	GeneProduct	ncbigene:4316		ensembl:ENSG00000137673	ncbigene:4316	hgnc.symbol:MMP7	uniprot:P09237			
MMP28	GeneProduct	ncbigene:79148		ensembl:ENSG00000271447	ncbigene:79148	hgnc.symbol:MMP28	uniprot:A0A087WZ56;uniprot:B3KV06;uniprot:A0A087X1Y9;uniprot:Q9H239;uniprot:C0H5X0			
PRKCD	GeneProduct	ncbigene:5580		ensembl:ENSG00000163932	ncbigene:5580	hgnc.symbol:PRKCD	uniprot:A0A494C125;uniprot:A0A494C1T7;uniprot:A0A494BZX2;uniprot:C9JZU8;uniprot:C9K0E3;uniprot:Q05655;uniprot:C9J9P1;uniprot:A0A024R328			
MMP15	GeneProduct	ncbigene:4324		ensembl:ENSG00000102996	ncbigene:4324	hgnc.symbol:MMP15	uniprot:P51511;uniprot:H3BT97;uniprot:A0A024R6U8			
MMP16	GeneProduct	ncbigene:4325		ensembl:ENSG00000156103	ncbigene:4325	hgnc.symbol:MMP16	uniprot:P51512;uniprot:E5RJA7			
