Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
H2O	Metabolite	hmdb:HMDB0002111							chebi:15377;chebi:15377	inchikey:XLYOFNOQVPJJNP-UHFFFAOYSA-N
C1S	GeneProduct	ensembl:ENSBTAG00000004840	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:716	ensembl:ENSBTAG00000004840	ncbigene:767827		uniprot:F1MJ12;uniprot:A0A3Q1M7Q5			
C1QB	GeneProduct	ensembl:ENSBTAG00000011196	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:713	ensembl:ENSBTAG00000011196	ncbigene:617435		uniprot:A0A3B0J267;uniprot:Q2KIV9			
C1R	GeneProduct	ensembl:ENSBTAG00000037743	HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000159403	ensembl:ENSBTAG00000037743	ncbigene:112446756		uniprot:F1N0N3			
C1QA	GeneProduct	ensembl:ENSBTAG00000007153	update: C1QA HUMAN</br>HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:712	ensembl:ENSBTAG00000007153	ncbigene:534961		uniprot:Q5E9E3			
C1QC	GeneProduct	ensembl:ENSBTAG00000011193	update C1QC HUMAN</br>HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:714	ensembl:ENSBTAG00000011193	ncbigene:509968		uniprot:A0A3B0IZF8			
C8A	GeneProduct	ensembl:ENSBTAG00000003774	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:731	ensembl:ENSBTAG00000003774	ncbigene:527391		uniprot:F1MX87;uniprot:A0A3Q1LSP4			
MASP1	GeneProduct	ensembl:ENSBTAG00000012467	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:5648	ensembl:ENSBTAG00000012467	ncbigene:522347		uniprot:F1MVS9;uniprot:A0A3Q1MG08			
C2	GeneProduct	ensembl:ENSBTAG00000007450	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:717	ensembl:ENSBTAG00000007450	ncbigene:515440		uniprot:Q3SYW2;uniprot:A0A3S5ZPC6			
C3	GeneProduct	ensembl:ENSBTAG00000017280	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:718	ensembl:ENSBTAG00000017280	ncbigene:280677		uniprot:A0A3Q1M2B2;uniprot:A0A3Q1MGT0;uniprot:Q2UVX4;uniprot:A0A3Q1MHV6			
C9	GeneProduct	ensembl:ENSBTAG00000016149	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:735	ensembl:ENSBTAG00000016149	ncbigene:526766		uniprot:A0A3Q1MU98;uniprot:Q3MHN2			
C8B	GeneProduct	ensembl:ENSBTAG00000003775	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:732	ensembl:ENSBTAG00000003775	ncbigene:513217		uniprot:F1N102			
C6	GeneProduct	ensembl:ENSBTAG00000014177	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:729	ensembl:ENSBTAG00000014177	ncbigene:507749		uniprot:A0A3Q1LM32;uniprot:F1MM86			
C4B	GeneProduct	ensembl:ENSBTAG00000006864	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:721	ensembl:ENSBTAG00000006864	ncbigene:107131209		uniprot:F1MVK1			
CD55	GeneProduct	ensembl:ENSBTAG00000006984	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:1604	ensembl:ENSBTAG00000006984	ncbigene:518609		uniprot:A0A3Q1LQX2;uniprot:G3X6M2;uniprot:G3X6M3;uniprot:G5E685			
C4A	GeneProduct	ensembl:ENSBTAG00000006864	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:720	ensembl:ENSBTAG00000006864	ncbigene:107131209		uniprot:F1MVK1			
C7	GeneProduct	ensembl:ENSBTAG00000011766	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:730	ensembl:ENSBTAG00000011766	ncbigene:507339		uniprot:F1N045;uniprot:A0A3Q1MP40;uniprot:A0A3Q1LI40			
C5	GeneProduct	ensembl:ENSBTAG00000012210	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:727	ensembl:ENSBTAG00000012210	ncbigene:512045		uniprot:F1MY85			
