Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
e-	Metabolite	chebi:10545						wikidata:Q2225	chebi:10545;chebi:10545	
L-cysteine	Metabolite	chebi:17561						wikidata:Q186474	chebi:17561;chebi:17561	inchikey:XUJNEKJLAYXESH-REOHCLBHSA-N
Fe	Metabolite	chebi:18248						wikidata:Q677	chebi:18248;chebi:18248	inchikey:XEEYBQQBJWHFJM-UHFFFAOYSA-N
[4Fe-4S] cluster	Metabolite	chebi:49883						wikidata:Q27104734	chebi:49883;chebi:49883	inchikey:VGDWTWWMYPIWQM-UHFFFAOYSA-N
S	Metabolite	chebi:26833						wikidata:Q106570791	chebi:26833;chebi:26833	
Fe	Metabolite	chebi:18248						wikidata:Q677	chebi:18248;chebi:18248	inchikey:XEEYBQQBJWHFJM-UHFFFAOYSA-N
Fe	Metabolite	chebi:18248						wikidata:Q677	chebi:18248;chebi:18248	inchikey:XEEYBQQBJWHFJM-UHFFFAOYSA-N
Fe	Metabolite	chebi:18248						wikidata:Q677	chebi:18248;chebi:18248	inchikey:XEEYBQQBJWHFJM-UHFFFAOYSA-N
[4Fe-4S] cluster	Metabolite	chebi:49883						wikidata:Q27104734	chebi:49883;chebi:49883	inchikey:VGDWTWWMYPIWQM-UHFFFAOYSA-N
NFS1	GeneProduct	ncbigene:9054		ensembl:ENSG00000244005	ncbigene:9054	hgnc.symbol:NFS1	uniprot:F2Z2E7;uniprot:Q8WV90;uniprot:F8WER8;uniprot:Q5QP19;uniprot:A2A2M1;uniprot:Q9Y697;uniprot:F8WB23			
LYRM4	GeneProduct	ncbigene:57128		ensembl:ENSG00000214113	ncbigene:57128	hgnc.symbol:LYRM4	uniprot:C9JRX8;uniprot:Q9HD34;uniprot:H7C4Q5;uniprot:C9JY28;uniprot:F5H189;uniprot:C9J799			
ISCU	GeneProduct	ncbigene:23479		ensembl:ENSG00000136003	ncbigene:23479	hgnc.symbol:ISCU	uniprot:A0A024RBI3;uniprot:F5H672;uniprot:Q9H1K1;uniprot:B3KQ30;uniprot:F5H5N2;uniprot:B4DNC9			
FXN	GeneProduct	ncbigene:2395		ensembl:ENSG00000165060	ncbigene:2395	hgnc.symbol:FXN	uniprot:A0A0S2Z3Q8;uniprot:C9JAX1;uniprot:A0A0S2Z3G4;uniprot:Q16595			
FDX1	GeneProduct	ncbigene:2230		ensembl:ENSG00000137714	ncbigene:2230	hgnc.symbol:FDX1	uniprot:P10109			
FDXR	GeneProduct	ncbigene:2232		ensembl:ENSG00000161513	ncbigene:2232	hgnc.symbol:FDXR	uniprot:J3QSF9;uniprot:P22570;uniprot:A0A0A0MTN9;uniprot:J3KTA3;uniprot:J3KRG8;uniprot:J3QQX3;uniprot:A0A0C4DFN8;uniprot:A0A0C4DGN7;uniprot:J3QKZ8;uniprot:A0A0A0MTR6;uniprot:J3KS64;uniprot:J3QQW7;uniprot:A0A0A0MT64;uniprot:A0A0A0MSZ4			
ABCB7	GeneProduct	ncbigene:22		ensembl:ENSG00000131269	ncbigene:22	hgnc.symbol:ABCB7	uniprot:A0A590UJS8;uniprot:A0A0S2Z2Z3;uniprot:O75027;uniprot:A0A2R8Y473;uniprot:A0A2R8Y3N2;uniprot:A0A087WW65;uniprot:A0A5F9ZA98;uniprot:E9PJR8;uniprot:A0A2R8YF35;uniprot:B4DGL8;uniprot:E9PNQ5			
HSPA9	GeneProduct	ncbigene:3313		ensembl:ENSG00000113013	ncbigene:3313	hgnc.symbol:HSPA9	uniprot:A0A3B3ITI4;uniprot:H0Y8K0;uniprot:A0A384P5G6;uniprot:D6RDH7;uniprot:P38646;uniprot:D6RCD7;uniprot:H0Y8S0			
HSCB	GeneProduct	ncbigene:150274		ensembl:ENSG00000100209	ncbigene:150274	hgnc.symbol:HSCB	uniprot:B0QYH2;uniprot:A0A384NYJ4;uniprot:Q8IWL3;uniprot:F8WBY7			
GLRX5	GeneProduct	ncbigene:51218		ensembl:ENSG00000182512	ncbigene:51218	hgnc.symbol:GLRX5	uniprot:Q86SX6;uniprot:H0YJM6;uniprot:A0A384MDT9			
NUBP2	GeneProduct	ncbigene:10101		ensembl:ENSG00000095906	ncbigene:10101	hgnc.symbol:NUBP2	uniprot:H3BMW1;uniprot:B7Z6P0;uniprot:H3BQE5;uniprot:H3BQR2;uniprot:Q9Y5Y2;uniprot:H3BRK5;uniprot:H3BNS4;uniprot:H3BRE1;uniprot:H3BNF0			
NUBP1	GeneProduct	ncbigene:4682		ensembl:ENSG00000103274	ncbigene:4682	hgnc.symbol:NUBP1	uniprot:I3L531;uniprot:I3L3A0;uniprot:P53384;uniprot:I3L518			
NARF	GeneProduct	ncbigene:26502		ensembl:ENSG00000141562	ncbigene:26502	hgnc.symbol:NARF	uniprot:J3QSD9;uniprot:J3KTG5;uniprot:J3KRH7;uniprot:E9PH27;uniprot:J3QLT6;uniprot:Q9UHQ1;uniprot:E7EP87;uniprot:J3QL28;uniprot:J3KS03;uniprot:J3QRB0;uniprot:A0A088AWN8;uniprot:J3KT43;uniprot:J3KTP5;uniprot:J3KS48			
CIAO1	GeneProduct	ncbigene:4682		ensembl:ENSG00000103274	ncbigene:4682	hgnc.symbol:NUBP1	uniprot:I3L531;uniprot:I3L3A0;uniprot:P53384;uniprot:I3L518			
CIAO2B	GeneProduct	ncbigene:51647		ensembl:ENSG00000166595	ncbigene:51647	hgnc.symbol:CIAO2B	uniprot:J3QLT9;uniprot:J3KS95;uniprot:H3BNV7;uniprot:Q9Y3D0			
FXN	GeneProduct	ncbigene:2395		ensembl:ENSG00000165060	ncbigene:2395	hgnc.symbol:FXN	uniprot:A0A0S2Z3Q8;uniprot:C9JAX1;uniprot:A0A0S2Z3G4;uniprot:Q16595			
NFU1	GeneProduct	ncbigene:27247		ensembl:ENSG00000169599	ncbigene:27247	hgnc.symbol:NFU1	uniprot:H7C537;uniprot:F8WAV1;uniprot:F8W9P7;uniprot:Q9UMS0;uniprot:F8WET4;uniprot:C9J8Q1			
NFS1	GeneProduct	ncbigene:9054		ensembl:ENSG00000244005	ncbigene:9054	hgnc.symbol:NFS1	uniprot:F2Z2E7;uniprot:Q8WV90;uniprot:F8WER8;uniprot:Q5QP19;uniprot:A2A2M1;uniprot:Q9Y697;uniprot:F8WB23			
ISCU	GeneProduct	ncbigene:23479		ensembl:ENSG00000136003	ncbigene:23479	hgnc.symbol:ISCU	uniprot:A0A024RBI3;uniprot:F5H672;uniprot:Q9H1K1;uniprot:B3KQ30;uniprot:F5H5N2;uniprot:B4DNC9			
ISCU	GeneProduct	ncbigene:23479		ensembl:ENSG00000136003	ncbigene:23479	hgnc.symbol:ISCU	uniprot:A0A024RBI3;uniprot:F5H672;uniprot:Q9H1K1;uniprot:B3KQ30;uniprot:F5H5N2;uniprot:B4DNC9			
