Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
IL2	GeneProduct	hgnc.symbol:IL2	""	ensembl:ENSG00000109471	ncbigene:3558	hgnc.symbol:IL2	uniprot:Q0GK43;uniprot:P60568								
BCL2	GeneProduct	hgnc.symbol:BCL2	""	ensembl:ENSG00000171791	ncbigene:596	hgnc.symbol:BCL2	uniprot:A0A7I2V3S7;uniprot:P10415;uniprot:A0A024R2B3;uniprot:A0A024R2C4;uniprot:A0A7I2V5Q7;uniprot:A0A7I2V4W1;uniprot:A0A7I2V5Q9								
TRA	GeneProduct	hgnc:12027	""												
CD80	GeneProduct	hgnc.symbol:CD80	""	ensembl:ENSG00000121594	ncbigene:941	hgnc.symbol:CD80	uniprot:P33681;uniprot:A0N0P2								
CD3E	GeneProduct	hgnc.symbol:CD3E	""	ensembl:ENSG00000198851	ncbigene:916	hgnc.symbol:CD3E	uniprot:P07766;uniprot:E9PSH8								
MALAT1	GeneProduct	ncbigene:378938	""	ensembl:ENSG00000251562	ncbigene:378938	hgnc.symbol:MALAT1									
CD247	GeneProduct	hgnc.symbol:CD247	""	ensembl:ENSG00000198821	ncbigene:919	hgnc.symbol:CD247	uniprot:P20963;uniprot:A9Y844								
CD3G	GeneProduct	hgnc.symbol:CD3G	""	ensembl:ENSG00000160654	ncbigene:917	hgnc.symbol:CD3G	uniprot:P09693;uniprot:J3KNA5;uniprot:A0A3B3IUD8;uniprot:B0YIY5;uniprot:A8MUH3								
CD28	GeneProduct	hgnc.symbol:CD28	""	ensembl:ENSG00000178562	ncbigene:940	hgnc.symbol:CD28	uniprot:P10747								
CD3D	GeneProduct	hgnc.symbol:CD3D	""	ensembl:ENSG00000167286	ncbigene:915	hgnc.symbol:CD3D	uniprot:B0YIY4;uniprot:E9PMT5;uniprot:P04234								
CD27	GeneProduct	hgnc.symbol:CD27	""	ensembl:ENSG00000139193	ncbigene:939	hgnc.symbol:CD27	uniprot:P26842								
CD43	GeneProduct	hgnc.symbol:SPN	""	ensembl:ENSG00000197471	ncbigene:6693	hgnc.symbol:SPN	uniprot:C9JUK7;uniprot:A0A024R629;uniprot:P16150								
TRB	GeneProduct	hgnc:12155	""												
CD86	GeneProduct	hgnc.symbol:CD86	""	ensembl:ENSG00000114013	ncbigene:942	hgnc.symbol:CD86	uniprot:P42081;uniprot:H7C4F8;uniprot:C9JXS1								
