Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Malate	Metabolite	chebi:25115	""						chebi:25115						
Oxaloacetate	Metabolite	chebi:16452	""					wikidata:Q27101912	chebi:16452	inchikey:KHPXUQMNIQBQEV-UHFFFAOYSA-L	pubchem.compound:164550	chemspider:144251		kegg.compound:C00036	
NAD+	Metabolite	chebi:15846	""					wikidata:Q26987253	chebi:15846	inchikey:BAWFJGJZGIEFAR-NNYOXOHSSA-O	pubchem.compound:5893	chemspider:5682	hmdb:HMDB0000902	kegg.compound:C00003	
SIRT1	GeneProduct	ensembl:ENSG00000096717	""	ensembl:ENSG00000096717	ncbigene:23411	hgnc.symbol:SIRT1	uniprot:A0A024QZQ1;uniprot:E9PC49;uniprot:Q96EB6;uniprot:B0QZ35								
MTOR	GeneProduct	ensembl:ENSG00000198793	""	ensembl:ENSG00000198793	ncbigene:2475	hgnc.symbol:MTOR	uniprot:A0A8V8TR74;uniprot:A0A8V8TQ52;uniprot:A0A8V8TQP2;uniprot:A0A8V8TRG9;uniprot:A0A8V8TQN3;uniprot:A0A8V8TQM6;uniprot:P42345								
RPS6KB1	GeneProduct	ensembl:ENSG00000108443	""	ensembl:ENSG00000108443	ncbigene:6198	hgnc.symbol:RPS6KB1	uniprot:K7EIM2;uniprot:K7ER06;uniprot:K7EMM2;uniprot:P23443								
MAPK3	GeneProduct	ensembl:ENSG00000102882	""	ensembl:ENSG00000102882	ncbigene:5595	hgnc.symbol:MAPK3	uniprot:B3KR49;uniprot:E9PBK7;uniprot:P27361;uniprot:E9PQW4;uniprot:H0YEX6;uniprot:E9PJF0;uniprot:L7RXH5;uniprot:E9PRH7;uniprot:H0YDH9								
PMAIP1	GeneProduct	ensembl:ENSG00000141682	""	ensembl:ENSG00000141682	ncbigene:5366	hgnc.symbol:PMAIP1	uniprot:A0A0S2Z490;uniprot:Q13794;uniprot:A0A0S2Z4V2								
MDH1	GeneProduct	ensembl:ENSG00000014641	""	ensembl:ENSG00000014641	ncbigene:4190	hgnc.symbol:MDH1	uniprot:C9IZI0;uniprot:B8ZZ51;uniprot:V9HWF2;uniprot:P40925;uniprot:B9A041;uniprot:C9JRL4;uniprot:C9JLV6;uniprot:F8WFC2;uniprot:A0A5K1VW95;uniprot:C9JF79								
RPTOR	GeneProduct	ensembl:ENSG00000141564	""	ensembl:ENSG00000141564	ncbigene:57521	hgnc.symbol:RPTOR	uniprot:I3L436;uniprot:A0A8V8TMD9;uniprot:Q8N122;uniprot:I3L2I3								
MLST8	GeneProduct	ensembl:ENSG00000167965	""	ensembl:ENSG00000167965	ncbigene:64223	hgnc.symbol:MLST8	uniprot:A0A0A0MR05;uniprot:H3BR25;uniprot:H3BR38;uniprot:Q9BVC4;uniprot:H3BN58;uniprot:H3BPU5;uniprot:I3L2E7;uniprot:H3BPT1;uniprot:H3BSZ4;uniprot:H3BQ74;uniprot:H3BM50								
PRKAA1	GeneProduct	ensembl:ENSG00000132356	""	ensembl:ENSG00000132356	ncbigene:5562	hgnc.symbol:PRKAA1	uniprot:Q96E92;uniprot:Q13131								
PRKAA2	GeneProduct	ensembl:ENSG00000162409	""	ensembl:ENSG00000162409	ncbigene:5563	hgnc.symbol:PRKAA2	uniprot:P54646								
PRKAB1	GeneProduct	ensembl:ENSG00000111725	""	ensembl:ENSG00000111725	ncbigene:5564	hgnc.symbol:PRKAB1	uniprot:Q9Y478;uniprot:F5H610;uniprot:A0A024RBN1;uniprot:F5H2X8;uniprot:F5H4Y8								
PRKAB2	GeneProduct	ensembl:ENSG00000131791	""	ensembl:ENSG00000131791	ncbigene:5565	hgnc.symbol:PRKAB2	uniprot:O43741								
PRKAG1	GeneProduct	ensembl:ENSG00000181929	""	ensembl:ENSG00000181929	ncbigene:5571	hgnc.symbol:PRKAG1	uniprot:H0YIC9;uniprot:F8VYZ8;uniprot:H0YHF8;uniprot:F8VSL2;uniprot:F8VYY9;uniprot:P54619;uniprot:F8VZX1;uniprot:F8VQQ1;uniprot:F8W046;uniprot:F8VVA3;uniprot:F8VRY2;uniprot:A0A024R125;uniprot:F8VPF5;uniprot:F8VSH3								
PRKAG2	GeneProduct	ensembl:ENSG00000106617	""	ensembl:ENSG00000106617	ncbigene:51422	hgnc.symbol:PRKAG2	uniprot:A0A494C026;uniprot:A0A494C1R6;uniprot:F8WDB5;uniprot:A0A090N8Q6;uniprot:A0A494C155;uniprot:A0A494C188;uniprot:F8WAY3;uniprot:A0A494C068;uniprot:Q9UGJ0;uniprot:A0A494C1K7;uniprot:E9PGP6;uniprot:A0A384MDZ2;uniprot:F8WDA1;uniprot:A0A494C0H7;uniprot:A0A494C094								
PRKAG3	GeneProduct	ensembl:ENSG00000115592	""	ensembl:ENSG00000115592	ncbigene:53632	hgnc.symbol:PRKAG3	uniprot:B4DUK8;uniprot:C9JIC7;uniprot:Q9UGI9								
PARP2	GeneProduct	ensembl:ENSG00000129484	""	ensembl:ENSG00000129484	ncbigene:10038	hgnc.symbol:PARP2	uniprot:H0YH02;uniprot:G3V167;uniprot:Q9UGN5;uniprot:E9PJ27								
PPARGC1A	GeneProduct	ensembl:ENSG00000109819	"'PGC1a' in source"	ensembl:ENSG00000109819	ncbigene:10891	hgnc.symbol:PPARGC1A	uniprot:A0A087WTJ3;uniprot:A0A087WVW3;uniprot:D6RBF3;uniprot:A0A024R9Q9;uniprot:Q9UBK2								
