Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
L-Hydroxyproline	Metabolite	kegg.compound:C01157	""					wikidata:Q27102938	chebi:58419;chebi:18095;chebi:18240	inchikey:PMMYEEVYMWASQN-DMTCNVIQSA-N;inchikey:PMMYEEVYMWASQN-BKLSDQPFSA-N	pubchem.compound:5810;pubchem.compound:45266637;pubchem.compound:69248	chemspider:5605;chemspider:62461	hmdb:HMDB0000725	kegg.compound:C01157	
NO	Metabolite	kegg.compound:C00533	""					wikidata:Q207843	chebi:16480	inchikey:MWUXSHHQAYIFBG-UHFFFAOYSA-N	pubchem.compound:145068	chemspider:127983	hmdb:HMDB0003378	kegg.compound:C00533	
Vegfa	Protein	uniprot:Q00731	""	ensembl:ENSMUSG00000023951	ncbigene:22339		uniprot:F8WH10;uniprot:Q00731;uniprot:F8WH81;uniprot:E9Q4N8;uniprot:E9Q4N9								
PDRN	Protein	uniprot:P37913	"Polydeoxyribonucleotide (PDRN)</br>Protein-ID might be incorrect, as the manuscript does not specify the compound for treatment"												
Nos3	Protein	uniprot:P70313	""	ensembl:ENSMUSG00000028978	ncbigene:18127		uniprot:E9Q9X4;uniprot:P70313								
EPO	Protein	uniprot:P01588	""												
Lama1	Protein	uniprot:P19137	""	ensembl:ENSMUSG00000032796	ncbigene:16772		uniprot:P19137								
Fn1	Protein	uniprot:P02751	""												
Col1a1	Protein	uniprot:P11087	""	ensembl:ENSMUSG00000001506	ncbigene:12842		uniprot:P11087								
Tnf	Protein	uniprot:P06804	""	ensembl:ENSMUSG00000024401	ncbigene:21926		uniprot:P06804;uniprot:A0A0R4J210;uniprot:Q3U593								
Hbegf	Protein	uniprot:Q06186	""	ensembl:ENSMUSG00000024486	ncbigene:15200		uniprot:Q5FW64;uniprot:Q06186								
Tgfb1	Protein	uniprot:P04202	""	ensembl:ENSMUSG00000002603	ncbigene:21803		uniprot:Q3UNK5;uniprot:P04202;uniprot:E9Q6I6								
Pecam1	Protein	uniprot:Q08481	""	ensembl:ENSMUSG00000020717	ncbigene:18613		uniprot:B1ARA9;uniprot:B1ARB3;uniprot:Q08481								
Tgfbrap1	Protein	uniprot:Q3UR70	""	ensembl:ENSMUSG00000070939	ncbigene:73122		uniprot:A0A087WQF3;uniprot:Q3UR70;uniprot:A0A087WQX7;uniprot:A0A087WR01								
Nos2	Protein	uniprot:P29477	""	ensembl:ENSMUSG00000020826	ncbigene:18126		uniprot:A0A1L1STZ4;uniprot:P29477								
Flii	Protein	uniprot:Q9JJ28	""	ensembl:ENSMUSG00000002812	ncbigene:14248		uniprot:Q9JJ28								
Acta1	Protein	uniprot:P68134	""	ensembl:ENSMUSG00000031972	ncbigene:11459		uniprot:P68134;uniprot:A0A1D5RM20								
Gja1	Protein	uniprot:P23242	""	ensembl:ENSMUSG00000050953	ncbigene:14609		uniprot:P23242;uniprot:A0A654ICD2;uniprot:A0A1W2P8A3;uniprot:A0A1W2P793								
Prodh2	Protein	uniprot:Q8VCZ9	"Hydroxyproline"	ensembl:ENSMUSG00000036892	ncbigene:56189		uniprot:D3Z5H4;uniprot:D3YV12;uniprot:D6RET3;uniprot:Q8VCZ9;uniprot:F7CED2;uniprot:F6ZBU4								
Nlrp3	Protein	uniprot:Q8R4B8	""	ensembl:ENSMUSG00000032691	ncbigene:216799		uniprot:Q5SXI6;uniprot:Q8R4B8								
TP53	Protein	uniprot:Q9WUR6	"Cavia Percellus"												
CCND1	Protein	uniprot:A0A286XN48	"Cavia Percellus"												
