Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
DNA	Metabolite	chebi:16991	""					wikidata:Q7430	chebi:16991					kegg.compound:C00039	
Triciribine	Metabolite	wikidata:Q25326616	""					wikidata:Q25326616	chebi:65310	inchikey:HOGVTUZUJGHKPL-HTVVRFAVSA-N	pubchem.compound:65399	chemspider:58865			
Ca²⁺	Metabolite	chebi:29108	""					wikidata:Q23905776	chebi:29108	inchikey:BHPQYMZQTOCNFJ-UHFFFAOYSA-N	pubchem.compound:271	chemspider:266	hmdb:HMDB0000464	kegg.compound:C00076	
infliximab	Metabolite	wikidata:Q415264	""					wikidata:Q415264							
4,9-Anhydrotetrodotoxin	Metabolite	pubchem.substance:107878	""												
2-bromopalmitate	Metabolite	chebi:118417	""					wikidata:Q27205537	chebi:118417	inchikey:WWBREHKQUAGTED-HJOGWXRNSA-N	pubchem.compound:54640302				
-COOH	Metabolite	chebi:46883	""					wikidata:Q909913	chebi:46883						
cannabidiol	Metabolite	chebi:69478	""					wikidata:Q422917	chebi:69478	inchikey:QHMBSVQNZZTUGM-ZWKOTPCHSA-N	pubchem.compound:644019	chemspider:559095		kegg.compound:C07578	lipidmaps:LMPK13120005;lipidmaps:LMPK13120001
GSK inhibitors	Metabolite	chebi:91092	""						chebi:91092						
camrelizumab	Metabolite	wikidata:Q60785565	""					wikidata:Q60785565							
SCN4A	GeneProduct	ensembl:ENSG00000007314	""	ensembl:ENSG00000007314	ncbigene:6329	hgnc.symbol:SCN4A	uniprot:P35499								
SCN3A	GeneProduct	ensembl:ENSG00000153253	""	ensembl:ENSG00000153253	ncbigene:6328	hgnc.symbol:SCN3A	uniprot:A0A994J5P2;uniprot:Q9NY46;uniprot:A0A1W2PQ58;uniprot:A0A590UJW3;uniprot:A0A1W2PSB2;uniprot:C9JBM7;uniprot:A0A590UJH3;uniprot:E7EUE6;uniprot:A0A1W2PRD1								
SCN10A	GeneProduct	ensembl:ENSG00000185313	""	ensembl:ENSG00000185313	ncbigene:6336	hgnc.symbol:SCN10A	uniprot:A0A590UJM0;uniprot:A0A2R8Y6J6;uniprot:Q9Y5Y9								
SCN8A	GeneProduct	ensembl:ENSG00000196876	""	ensembl:ENSG00000196876	ncbigene:6334	hgnc.symbol:SCN8A	uniprot:A0A590UJP2;uniprot:A0A1W2PQI5;uniprot:A0A590UK68;uniprot:A0A1B0GVD4;uniprot:A0A1B0GVM8;uniprot:Q9UQD0;uniprot:F8W0Q0;uniprot:A0A590UK43								
SCN7A	GeneProduct	ensembl:ENSG00000136546	""	ensembl:ENSG00000136546	ncbigene:6332	hgnc.symbol:SCN7A	uniprot:Q01118;uniprot:A0A494C195;uniprot:F8WD82;uniprot:C9JW43								
SCN2A	GeneProduct	ensembl:ENSG00000136531	""	ensembl:ENSG00000136531	ncbigene:6326	hgnc.symbol:SCN2A	uniprot:A0A1B0GW67;uniprot:A0A669KBL5;uniprot:F6U291;uniprot:Q99250;uniprot:A0A1B0GTS6;uniprot:A0A0D9SGG2;uniprot:A0A1B0GW40;uniprot:A0A669KBM3;uniprot:A0A1B0GTX0;uniprot:A0A1B0GWA6;uniprot:A0A669KAR0								
SCN5A	GeneProduct	ensembl:ENSG00000183873	""	ensembl:ENSG00000183873	ncbigene:6331	hgnc.symbol:SCN5A	uniprot:Q14524;uniprot:E9PHB6;uniprot:K4DIA1;uniprot:A3EY21;uniprot:E9PG18;uniprot:A0A0A0MT39;uniprot:H9KVD2								
RNF121	GeneProduct	ensembl:ENSG00000137522	""	ensembl:ENSG00000137522	ncbigene:55298	hgnc.symbol:RNF121	uniprot:E9PN80;uniprot:C9JQY5;uniprot:Q9H920;uniprot:E9PKE9;uniprot:G3V148;uniprot:F8WDV7;uniprot:H0YEH6;uniprot:E9PLR7;uniprot:E9PRV6								
SCN1B	GeneProduct	ensembl:ENSG00000105711	""	ensembl:ENSG00000105711	ncbigene:6324	hgnc.symbol:SCN1B	uniprot:B4DI92;uniprot:A0A6Q8PGS1;uniprot:Q07699;uniprot:A0A1W2PR05;uniprot:A0A6Q8PHF7;uniprot:A0A1W2PS68								
SCN9A	GeneProduct	ensembl:ENSG00000169432	""	ensembl:ENSG00000169432	ncbigene:6335	hgnc.symbol:SCN9A	uniprot:A0A590UK23;uniprot:Q15858;uniprot:A0A2R8Y7G0;uniprot:A0A2R8YCX9;uniprot:A0A590UJB2;uniprot:A0A0C4DG82;uniprot:H7C064								
