Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
ATP	Metabolite	hmdb:HMDB0000538	""						chebi:15422	inchikey:ZKHQWZAMYRWXGA-KQYNXXCUSA-N	pubchem.compound:5957	chemspider:5742	hmdb:HMDB0000538	kegg.compound:C00002	
POLE	GeneProduct	ensembl:ENSG00000177084	""	ensembl:ENSG00000177084	ncbigene:5426	hgnc.symbol:POLE	uniprot:A0A5F9ZI42;uniprot:Q07864;uniprot:A0A5F9ZHD6;uniprot:A0A087WW42;uniprot:A0A087WX51;uniprot:F5H1D6;uniprot:A0A8V8TQW1;uniprot:F5H7E4;uniprot:A0A8V8TQH1								
EXO1	GeneProduct	ensembl:ENSG00000174371	""	ensembl:ENSG00000174371	ncbigene:9156	hgnc.symbol:EXO1	uniprot:E5RHK1;uniprot:Q9UQ84;uniprot:H0YAZ2;uniprot:E5RGY3;uniprot:Q5T398;uniprot:Q5T397;uniprot:Q5T399								
POLD1	GeneProduct	ensembl:ENSG00000062822	""	ensembl:ENSG00000062822	ncbigene:5424	hgnc.symbol:POLD1	uniprot:A0A2R8Y705;uniprot:M0QZR8;uniprot:A0A087WYJ2;uniprot:A0A2R8Y7K6;uniprot:M0R2B7;uniprot:A0A024R4F4;uniprot:M0QXE6;uniprot:M0QXQ2;uniprot:M0R2J2;uniprot:P28340								
LIG1	GeneProduct	ensembl:ENSG00000105486	""	ensembl:ENSG00000105486	ncbigene:3978	hgnc.symbol:LIG1	uniprot:B4E135;uniprot:A0A8V8TNZ9;uniprot:A0A8V8TP03;uniprot:A0A8V8TQQ3;uniprot:F5GZ28;uniprot:A0A8V8TQC8;uniprot:P18858;uniprot:A0A8V8TPH8;uniprot:A0A8V8TPB0;uniprot:M0R254;uniprot:M0R0Q7;uniprot:A0A8V8TPA5;uniprot:A0A8V8TQC4;uniprot:A0A8V8TQQ7;uniprot:A0A8V8TPH4								
POLD2	GeneProduct	ensembl:ENSG00000106628	""	ensembl:ENSG00000106628	ncbigene:5425	hgnc.symbol:POLD2	uniprot:A0A8V8TN02;uniprot:P49005;uniprot:A0A8V8TMJ0;uniprot:A0A8V8TMK0;uniprot:A0A8V8TPA6;uniprot:C9JHC7;uniprot:A0A8V8TNY7;uniprot:A0A087WWF6;uniprot:A0A8V8TMZ6;uniprot:C9JLE1;uniprot:A0A8V8TPA1;uniprot:A0A8V8TPB6;uniprot:A0A8V8TMJ5;uniprot:C9IZD2;uniprot:A0A8V8TN07;uniprot:H7C1B3								
POLD3	GeneProduct	ensembl:ENSG00000077514	""	ensembl:ENSG00000077514	ncbigene:10714	hgnc.symbol:POLD3	uniprot:E9PM91;uniprot:E9PNC0;uniprot:A0A024R5M8;uniprot:E9PRK3;uniprot:H0YD46;uniprot:H0YEX7;uniprot:Q15054								
POLD4	GeneProduct	ensembl:ENSG00000175482	""	ensembl:ENSG00000175482	ncbigene:57804	hgnc.symbol:POLD4	uniprot:Q9HCU8;uniprot:E9PL15;uniprot:A0A024R5D7								
RFC1	GeneProduct	ensembl:ENSG00000035928	""	ensembl:ENSG00000035928	ncbigene:5981	hgnc.symbol:RFC1	uniprot:H0Y9P8;uniprot:D6RAD2;uniprot:P35251;uniprot:H0Y8U4;uniprot:E0CX09								
MSH6	GeneProduct	ensembl:ENSG00000116062	""	ensembl:ENSG00000116062	ncbigene:2956	hgnc.symbol:MSH6	uniprot:F8W7G9;uniprot:A0A494C0M1;uniprot:A0A8V8TPR2;uniprot:P52701;uniprot:A0A8V8TQW9;uniprot:A0A8V8TQJ0;uniprot:F8WAX8;uniprot:C9J7Y7;uniprot:C9JH55;uniprot:A0A8V8TPJ4;uniprot:C9J8Y8								
MSH2	GeneProduct	ensembl:ENSG00000095002	""	ensembl:ENSG00000095002	ncbigene:4436	hgnc.symbol:MSH2	uniprot:A0A2R8YFH0;uniprot:A0A2R8Y7S8;uniprot:A0A2R8Y6P0;uniprot:E9PHA6;uniprot:A0A2R8Y713;uniprot:A0A2R8YG02;uniprot:P43246								
PCNA	GeneProduct	ensembl:ENSG00000132646	""	ensembl:ENSG00000132646	ncbigene:5111	hgnc.symbol:PCNA	uniprot:P12004								
RFC2	GeneProduct	ensembl:ENSG00000049541	""	ensembl:ENSG00000049541	ncbigene:5982	hgnc.symbol:RFC2	uniprot:H7C5Q7;uniprot:F8WC37;uniprot:H7C5P4;uniprot:H7C5S7;uniprot:P35250;uniprot:Q75MT5;uniprot:A0A087WVY3;uniprot:F8WDC9;uniprot:H7C5P1;uniprot:H7C5A0;uniprot:H7C596;uniprot:H7C5G4								
RFC3	GeneProduct	ensembl:ENSG00000133119	""	ensembl:ENSG00000133119	ncbigene:5983	hgnc.symbol:RFC3	uniprot:A0A024RDQ8;uniprot:P40938;uniprot:A0A087X270								
RFC4	GeneProduct	ensembl:ENSG00000163918	""	ensembl:ENSG00000163918	ncbigene:5984	hgnc.symbol:RFC4	uniprot:C9JZI1;uniprot:C9JGY5;uniprot:C9J8M3;uniprot:H7C1P0;uniprot:P35249;uniprot:F8WE44;uniprot:C9JXZ7;uniprot:C9JW34								
