ID	Database	Citation
831811	Pubmed	"The production and repair of double strand breaks in cells from normal humans and from patients with ataxia telangiectasia. Lehman AR, Stevens S. Biochim Biophys Acta. 1977 Jan 3;474(1):49–60.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/831811"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/831811"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/831811"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
1332913	Pubmed	"Structure of the Drosophila melanogaster gene encoding cyclin A. Takahisa M, Togashi S, Ueda R, Mikuni M, Tsurumura S, Kondo K, et al. Gene. 1992 Nov 16;121(2):343–6.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/1332913"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/1332913"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/1332913"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
1393148	Pubmed	"Cyclin B is associated with centrosomes in Drosophila mitotic cells. Debec A, Montmory C. Biol Cell. 1992;75(2):121–6.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/1393148"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/1393148"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/1393148"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
1531147	Pubmed	"Cyclins A and B associate with chromatin and the polar regions of spindles, respectively, and do not undergo complete degradation at anaphase in syncytial Drosophila embryos. Maldonado-Codina G, Glover DM. J Cell Biol. 1992 Feb;116(4):967–76.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/1531147"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/1531147"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/1531147"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
1578192	Pubmed	"Evolution of DNA damage in irradiated cells. Hahnfeldt P, Sachs RK, Hlatky LR. J Math Biol. 1992;30(5):493–511.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/1578192"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/1578192"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/1578192"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
1811480	Pubmed	"DNA damage and repair. Ward JF. Basic Life Sci. 1991;58:403–15; discussion 415-21.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/1811480"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/1811480"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/1811480"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
1840259	Pubmed	"Exploring the role of Drosophila cyclin A in the regulation of S phase. Lehner CF, Yakubovich N, O’Farrell PH. Cold Spring Harb Symp Quant Biol. 1991;56:465–75.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/1840259"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/1840259"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/1840259"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
2050703	Pubmed	"Characterization of a cDNA encoding the 70-kDa single-stranded DNA-binding subunit of human replication protein A and the role of the protein in DNA replication. Erdile LF, Heyer WD, Kolodner R, Kelly TJ. J Biol Chem. 1991 Jun 25;266(18):12090–8.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/2050703"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/2050703"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/2050703"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
2139805	Pubmed	"The roles of Drosophila cyclins A and B in mitotic control. Lehner CF, O’Farrell PH. Cell. 1990 May 4;61(3):535–47.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/2139805"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/2139805"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/2139805"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
2142452	Pubmed	"The A- and B-type cyclins of Drosophila are accumulated and destroyed in temporally distinct events that define separable phases of the G2-M transition. Whitfield WG, Gonzalez C, Maldonado-Codina G, Glover DM. EMBO J. 1990 Aug;9(8):2563–72.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/2142452"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/2142452"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/2142452"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
