Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
ThPP	Metabolite	kegg.compound:C00068	""					wikidata:Q415003	chebi:9532	inchikey:AYEKOFBPNLCAJY-UHFFFAOYSA-O	pubchem.compound:1132	chemspider:1100	hmdb:HMDB0001372	kegg.compound:C00068	
Pyruvate	Metabolite	kegg.compound:C00022	""					wikidata:Q213580	chebi:32816;chebi:15361	inchikey:LCTONWCANYUPML-UHFFFAOYSA-N	pubchem.compound:1060	chemspider:1031	hmdb:HMDB0000243	kegg.compound:C00022	lipidmaps:LMFA01060077
Isocitrate	Metabolite	kegg.compound:C00311	""					wikidata:Q288927	chebi:30887	inchikey:ODBLHEXUDAPZAU-UHFFFAOYSA-N	pubchem.compound:1198	chemspider:1161	hmdb:HMDB0000193	kegg.compound:C00311	
Acetyl-CoA	Metabolite	kegg.compound:C00024	""					wikidata:Q715317	chebi:15351	inchikey:ZSLZBFCDCINBPY-ZSJPKINUSA-N	pubchem.compound:444493	chemspider:392413	hmdb:HMDB0001206	kegg.compound:C00024	lipidmaps:LMFA07050281
2-Hydroxy-ethyl-ThPP	Metabolite	kegg.compound:C05125	""					wikidata:Q27105387	chebi:978	inchikey:RRUVJGASJONMDY-UHFFFAOYSA-O	pubchem.compound:440568	chemspider:389468	hmdb:HMDB0003904	kegg.compound:C05125	
Oxalosuccinate	Metabolite	kegg.compound:C05379	""					wikidata:Q424172	chebi:44712;chebi:7815	inchikey:UFSCUAXLTRFIDC-UHFFFAOYSA-N;inchikey:UFSCUAXLTRFIDC-REOHCLBHSA-N	pubchem.compound:972	chemspider:947;chemspider:4593408	hmdb:HMDB0003974;hmdb:HMDB0304444	kegg.compound:C05379	
Citrate	Metabolite	kegg.compound:C00158	""					wikidata:Q159683	chebi:16947;chebi:30769	inchikey:KRKNYBCHXYNGOX-UHFFFAOYSA-N	pubchem.compound:19782904;pubchem.compound:311;pubchem.compound:88113319	chemspider:305	hmdb:HMDB0000094	kegg.compound:C00158	
Succinate	Metabolite	kegg.compound:C00042	""					wikidata:Q213050	chebi:15741	inchikey:KDYFGRWQOYBRFD-UHFFFAOYSA-N	pubchem.compound:1110;pubchem.compound:1738118;pubchem.compound:21952380	chemspider:1078	hmdb:HMDB0000254	kegg.compound:C00042	lipidmaps:LMFA01170043
Oxaloacetate	Metabolite	kegg.compound:C00036	""					wikidata:Q408658	chebi:30744;chebi:16452	inchikey:KHPXUQMNIQBQEV-UHFFFAOYSA-N	pubchem.compound:970	chemspider:945	hmdb:HMDB0000223	kegg.compound:C00036	lipidmaps:LMFA01170061;lipidmaps:LMFA01170120
Dihydro-lipoamide-E	Metabolite	chebi:80219	""					wikidata:Q114831423	chebi:80219					kegg.compound:C15973	
Lipoamide-E	Metabolite	kegg.compound:C15972	""					wikidata:Q61963483	chebi:80218					kegg.compound:C15972	
Succinoyl-CoA	Metabolite	kegg.compound:C00091	""					wikidata:Q419560	chebi:15380	inchikey:VNOYUJKHFWYWIR-ITIYDSSPSA-N	pubchem.compound:92133	chemspider:83179	hmdb:HMDB0001022	kegg.compound:C00091	lipidmaps:LMFA07050370
Phosphoenol-pyruvate	Metabolite	kegg.compound:C00074	""					wikidata:Q412139	chebi:18021;chebi:44897	inchikey:DTBNBXWJWCWCIK-UHFFFAOYSA-N	pubchem.compound:59658623;pubchem.compound:58114173;pubchem.compound:1005	chemspider:980	hmdb:HMDB0000263	kegg.compound:C00074	
(S)-Malate	Metabolite	kegg.compound:C00149	""					wikidata:Q27104150	chebi:30797;chebi:15589	inchikey:BJEPYKJPYRNKOW-REOHCLBHSA-N	pubchem.compound:222656	chemspider:193317	hmdb:HMDB0000156	kegg.compound:C00149	
2-Oxo-glutarate	Metabolite	kegg.compound:C00026	""					wikidata:Q306140	chebi:16810;chebi:30915	inchikey:KPGXRSRHYNQIFN-UHFFFAOYSA-N	pubchem.compound:156274072;pubchem.compound:51	chemspider:50	hmdb:HMDB0000208	kegg.compound:C00026	
Fumarate	Metabolite	kegg.compound:C00122	""					wikidata:Q139857	chebi:29806;chebi:18012	inchikey:VZCYOOQTPOCHFL-OWOJBTEDSA-N	pubchem.compound:21883788;pubchem.compound:444972	chemspider:10197150	hmdb:HMDB0000134	kegg.compound:C00122	
S-Acetyldihydro-lipoamide-E	Metabolite	kegg.compound:C16255	""					wikidata:Q113380082	chebi:80404;chebi:50623	inchikey:WXCOTNFMLYTGPZ-UHFFFAOYSA-N	pubchem.compound:24906332	chemspider:21865772	hmdb:HMDB0006878	kegg.compound:C16255	
DLST	GeneProduct	ensembl:ENSBTAG00000006463	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000119689"	ensembl:ENSBTAG00000006463	ncbigene:506888		uniprot:A0A3Q1LTZ5;uniprot:F1MEQ3;uniprot:A0A3Q1MHE5								
DLD	GeneProduct	ensembl:ENSBTAG00000001908	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000091140"	ensembl:ENSBTAG00000001908	ncbigene:533910		uniprot:F1N206								
ACO1	GeneProduct	ensembl:ENSBTAG00000000555	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000122729"	ensembl:ENSBTAG00000000555	ncbigene:512995		uniprot:A0A3Q1MHC4;uniprot:F1MS05								
FH	GeneProduct	ensembl:ENSBTAG00000021688	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000091483"	ensembl:ENSBTAG00000021688	ncbigene:520260		uniprot:A0A3Q1LY08;uniprot:Q148D3;uniprot:A0A3Q1MSL5								
MDH1	GeneProduct	ensembl:ENSBTAG00000019295	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000014641"	ensembl:ENSBTAG00000019295	ncbigene:535182		uniprot:A0A452DIW4;uniprot:Q3T145								
OGDH	GeneProduct	ensembl:ENSBTAG00000006029	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000105953"	ensembl:ENSBTAG00000006029	ncbigene:534599		uniprot:Q148N0;uniprot:A0A3Q1NKS6;uniprot:A0A3Q1MVL5								
IDH1	GeneProduct	ensembl:ENSBTAG00000020527	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000138413"	ensembl:ENSBTAG00000020527	ncbigene:281235		uniprot:A0A140T8A5								
PCK1	GeneProduct	ensembl:ENSBTAG00000001936	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000124253"	ensembl:ENSBTAG00000001936	ncbigene:282855		uniprot:A0A3Q1MFR0;uniprot:F1N1Z7;uniprot:A0A3Q1MJ21;uniprot:A0A3Q1MDS5;uniprot:A0A3Q1MPH0								
ACLY	GeneProduct	ensembl:ENSBTAG00000016740	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000131473"	ensembl:ENSBTAG00000016740	ncbigene:511135		uniprot:A0A3Q1MQZ2;uniprot:Q32PF2;uniprot:A0A3Q1LSB6								
CS	GeneProduct	ensembl:ENSBTAG00000004371	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000062485"	ensembl:ENSBTAG00000004371	ncbigene:280682		uniprot:Q29RK1								
SUCLG2	GeneProduct	ensembl:ENSBTAG00000009541	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000172340"	ensembl:ENSBTAG00000009541	ncbigene:537713		uniprot:Q3MHX5								
PDHA1	GeneProduct	ensembl:ENSBTAG00000019852	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000131828"	ensembl:ENSBTAG00000019852	ncbigene:407109		uniprot:A0A3Q1MI08;uniprot:A7MB35;uniprot:A0A452DJH4								
IDH3A	GeneProduct	ensembl:ENSBTAG00000006227	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000166411"	ensembl:ENSBTAG00000006227	ncbigene:282446		uniprot:A0A3Q1MLP3;uniprot:Q148J8								
SDHA	GeneProduct	ensembl:ENSBTAG00000046019	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000073578"	ensembl:ENSBTAG00000046019	ncbigene:281480		uniprot:A0A3Q1MCH3;uniprot:G3MY67;uniprot:G5E6M7								
PC	GeneProduct	ensembl:ENSBTAG00000019700	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:5091"	ensembl:ENSBTAG00000019700	ncbigene:338471		uniprot:Q29RK2;uniprot:A0A3Q1MIX4;uniprot:A0A3Q1MIC2								
DLAT	GeneProduct	ensembl:ENSBTAG00000038327	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000150768"												
