Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
CoA(16:0)	Metabolite	cas:1763-10-6	"AKA 'Coenzyme A, S-​hexadecanoate'"					wikidata:Q28797916	chebi:15525	inchikey:MNBKLUUYKPBKDU-BBECNAHFSA-N	pubchem.compound:644109	chemspider:559149	hmdb:HMDB0001338	kegg.compound:C00154	lipidmaps:LMFA07050360
CoA	Metabolite	chebi:15346	""					wikidata:Q407635	chebi:15346	inchikey:RGJOEKWQDUBAIZ-IBOSZNHHSA-N	pubchem.compound:87642	chemspider:79067	hmdb:HMDB0001423	kegg.compound:C00010	
PA	Metabolite	lipidmaps:LMGP10010000	"aka phosphatidic acid"					wikidata:Q22083257	chebi:29089						lipidmaps:LMGP10010000
Glycerol-3-P	Metabolite	pubchem.compound:439162	""					wikidata:Q27093499	chebi:15978	inchikey:AWUCVROLDVIAJX-GSVOUGTGSA-N	pubchem.compound:439162	chemspider:388308	hmdb:HMDB0000126	kegg.compound:C00093	
1-acyl-LPA	Metabolite	lipidmaps:LMGP10050000	"aka 1-acyl-sn-glycero-3-phosphate , 1-acylglycerophosphate, lysophosphatic acid"					wikidata:Q22082936	chebi:16975					kegg.compound:C00681	lipidmaps:LMGP10050000
Choline	Metabolite	pubchem.compound:305	""					wikidata:Q193166	chebi:15354	inchikey:OEYIOHPDSNJKLS-UHFFFAOYSA-N	pubchem.compound:305	chemspider:299	hmdb:HMDB0000097	kegg.compound:C00114	
CDP-Etn	Metabolite	pubchem.compound:123727	""					wikidata:Q26997412	chebi:16732	inchikey:WVIMUEUQJFPNDK-PEBGCTIMSA-N	pubchem.compound:123727	chemspider:110296	hmdb:HMDB0001564	kegg.compound:C00570	
PE	Metabolite	lipidmaps:LMGP02010000	""					wikidata:Q22083259	chebi:16038;chebi:64674					kegg.compound:C00350	lipidmaps:LMGP02010000
Acyl-CoA	Metabolite	lipidmaps:LMFA07050000	""					wikidata:Q2699537	chebi:17984					kegg.compound:C00040	lipidmaps:LMFA07050000
DAG	Metabolite	lipidmaps:LMGL02010000	""					wikidata:Q22082904	chebi:17815					kegg.compound:C00641	lipidmaps:LMGL02010000
CDP-DAG	Metabolite	lipidmaps:LMGP13010000	""					wikidata:Q22082940	chebi:17962					kegg.compound:C00269	lipidmaps:LMGP13010000
PGP	Metabolite	lipidmaps:LMGP05010000	""					wikidata:Q60560042	chebi:37393					kegg.compound:C03892	lipidmaps:LMGP05010000
PG	Metabolite	lipidmaps:LMGP04010000	""					wikidata:Q3078751	chebi:64961;chebi:17517;chebi:64716						lipidmaps:LMGP04010000
CL	Metabolite	lipidmaps:LMGP12010000	""					wikidata:Q183453	chebi:28494					kegg.compound:C05980	lipidmaps:LMGP12010000
PI	Metabolite	lipidmaps:LMGP06010000	""					wikidata:Q33605680	chebi:16749					kegg.compound:C01194	lipidmaps:LMGP06010000
PC	Metabolite	lipidmaps:LMGP01010000	""					wikidata:Q22082951	chebi:57643					kegg.compound:C00157	lipidmaps:LMGP01010000
Choline-P	Metabolite	pubchem.compound:135437	""					wikidata:Q7187582		inchikey:YHHSONZFOIEMCP-UHFFFAOYSA-N	pubchem.compound:135437	chemspider:119298			
CDP-Choline	Metabolite	pubchem.compound:13804	""					wikidata:Q28529682	chebi:16436	inchikey:RZZPDXZPRHQOCG-OJAKKHQRSA-N	pubchem.compound:76963096;pubchem.compound:11583971;pubchem.compound:13804	chemspider:13207	hmdb:HMDB0001413	kegg.compound:C00307	
PS	Metabolite	lipidmaps:LMGP03010000	""					wikidata:Q22083042	chebi:11750					kegg.compound:C02737	lipidmaps:LMGP03010000
1-acyl-LPC	Metabolite	lipidmaps:LMGP01050000	""					wikidata:Q59903045							lipidmaps:LMGP01050000
PE-Me	Metabolite	lipidmaps:LMGP0201AA00	""					wikidata:Q60312700	chebi:64596						lipidmaps:LMGP0201AA00
PE-Me2	Metabolite	lipidmaps:LMGP0201AB00	""					wikidata:Q60559324	chebi:17152					kegg.compound:C04308	lipidmaps:LMGP0201AB00
Etn-P	Metabolite	pubchem.compound:1015	""					wikidata:Q418826	chebi:17553	inchikey:SUHOOTKUPISOBE-UHFFFAOYSA-N	pubchem.compound:1015;pubchem.compound:5232324	chemspider:990	hmdb:HMDB0000224	kegg.compound:C00346	
Etn	Metabolite	pubchem.compound:700	""					wikidata:Q410387	chebi:16000	inchikey:HZAXFHJVJLSVMW-UHFFFAOYSA-N	pubchem.compound:700	chemspider:13835336	hmdb:HMDB0000149	kegg.compound:C00189	
TAG	Metabolite	lipidmaps:LMGL03010000	""					wikidata:Q186319	chebi:17855;chebi:64615					kegg.compound:C00422	lipidmaps:LMGL03010000
2-acyl-PA	Metabolite	lipidmaps:LMGP1005AA00	""					wikidata:Q39904301	chebi:17936					kegg.compound:C03974	lipidmaps:LMGP1005AA00
1-acyl-PE	Metabolite	lipidmaps:LMGP02050000	""					wikidata:Q66817678	chebi:29017					kegg.compound:C04438	lipidmaps:LMGP02050000
CoA(18:0)	Metabolite	cas:362-66-3	"AKA 'Coenzyme A, S-​octadecanoate'"					wikidata:Q15427851	chebi:15541	inchikey:SIARJEKBADXQJG-LFZQUHGESA-N	pubchem.compound:94140	chemspider:84957	hmdb:HMDB0001114	kegg.compound:C00412	lipidmaps:LMFA07050369
CoA(20:0)	Metabolite	cas:15895-27-9	"AKA 'Coenzyme A, S-​eicosanoate'"					wikidata:Q27098079	chebi:15527	inchikey:JYLSVNBJLYCSSW-IBYUJNRCSA-N	pubchem.compound:3081439	chemspider:2339044	hmdb:HMDB0004258	kegg.compound:C02041	lipidmaps:LMFA07050329
LPG	Metabolite	lipidmaps:LMGP04050000	"AKA 'Lysyl-phosphatidylglycerol'  (not part of LipidMaps ontology)"					wikidata:Q110289847	chebi:64845						lipidmaps:LMGP04050000
LPI	Metabolite	lipidmaps:LMGP06050000	"AKA 'Lysophosphatidylinositol' (not part of LipidMaps ontology)"					wikidata:Q110785401							lipidmaps:LMGP06050000
LPC	Metabolite	lipidmaps:LMGP01050000	"AKA '1-acyl-sn-glycero-3-phosphocholine'"					wikidata:Q59903045							lipidmaps:LMGP01050000
LPS	Metabolite	lipidmaps:LMGP03050000	"AKA '1-acyl-sn-glycero-3-phospho-serine',(not part of LipidMaps ontology)"					wikidata:Q3269787	chebi:52603						lipidmaps:LMGP03050000
LPE	Metabolite	lipidmaps:LMGP02050000	"AKA '1-acyl-sn-glycero-3-phosphoethanolamine'"					wikidata:Q66817678	chebi:29017					kegg.compound:C04438	lipidmaps:LMGP02050000
Gpam	GeneProduct	ncbigene:14732	""	ensembl:ENSMUSG00000024978	ncbigene:14732		uniprot:A0A494BAR5;uniprot:A0A494BA32;uniprot:Q61586								
PPap2a	GeneProduct	ncbigene:19012	""	ensembl:ENSMUSG00000021759	ncbigene:19012		uniprot:Q61469								
