Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
phosphate	Metabolite	cas:14265-44-2	""					wikidata:Q177811	chebi:26078;chebi:18367	inchikey:NBIIXXVUZAFLBC-UHFFFAOYSA-K;inchikey:NBIIXXVUZAFLBC-UHFFFAOYSA-N	pubchem.compound:1004;pubchem.compound:1061	chemspider:979;chemspider:1032	hmdb:HMDB0001429	kegg.compound:C00009	
L-methionine	Metabolite	cas:63-68-3	""					wikidata:Q106345486;wikidata:Q22124685	chebi:16643;chebi:57844	inchikey:FFEARJCKVFRZRR-BYPYZUCNSA-N	pubchem.compound:6137	chemspider:5907	hmdb:HMDB0000696	kegg.compound:C00073	
homocysteine	Metabolite	cas:6027-13-0	""					wikidata:Q26992833;wikidata:Q106345493	chebi:58199;chebi:17588	inchikey:FFFHZYDWPBMWHY-VKHMYHEASA-N	pubchem.compound:6971015;pubchem.compound:91552	chemspider:82666	hmdb:HMDB0000742	kegg.compound:C00155	
adenosine	Metabolite	cas:58-61-7	""					wikidata:Q190012	chebi:16335	inchikey:OIRDTQYFTABQOQ-KQYNXXCUSA-N	pubchem.compound:60961	chemspider:54923	hmdb:HMDB0000050	kegg.compound:C00212	
diphosphate	Metabolite	cas:2466-09-3	""					wikidata:Q411092	chebi:29888	inchikey:XPPKVPWEQAFLFU-UHFFFAOYSA-N	pubchem.compound:1023;pubchem.compound:21961011	chemspider:996	hmdb:HMDB0000250	kegg.compound:C00013	
ATP	Metabolite	cas:1927-31-7	""					wikidata:Q201090	chebi:16284	inchikey:SUYVUBYJARFZHO-RRKCRQDMSA-N	pubchem.compound:15993	chemspider:15194	hmdb:HMDB0001532	kegg.compound:C00131	
S-adenosyl-L-methionine	Metabolite	chebi:59789	""					wikidata:Q56071634;wikidata:Q106314841	chebi:15414;chebi:59789	inchikey:MEFKEPWMEQBLKI-AIRLBKTGSA-O	pubchem.compound:34756;pubchem.compound:24762165		hmdb:HMDB0001185		
S-adenosyl-L-homocysteine	Metabolite	chebi:57856	""					wikidata:Q106345616;wikidata:Q307434	chebi:16680;chebi:57856	inchikey:ZJUKTBDSGOFHSH-WFMPWKQPSA-N	pubchem.compound:25246222;pubchem.compound:439155	chemspider:388301	hmdb:HMDB0000939	kegg.compound:C00021	
H+	Metabolite	chebi:15378	""					wikidata:Q506710	chebi:15378	inchikey:GPRLSGONYQIRFK-UHFFFAOYSA-N	pubchem.compound:1038	chemspider:1010	hmdb:HMDB0059597	kegg.compound:C00080	
H2O	Metabolite	chebi:15377	""					wikidata:Q283	chebi:15377	inchikey:XLYOFNOQVPJJNP-UHFFFAOYSA-N	pubchem.compound:22247451;pubchem.compound:962	chemspider:937	hmdb:HMDB0002111	kegg.compound:C00001	
SAM1	GeneProduct	sgd:S000004170	""	ensembl:YLR180W	ncbigene:850877		uniprot:P10659								
SAH1	GeneProduct	sgd:S000000845	""	ensembl:YER043C	ncbigene:856766		uniprot:P39954								
SAM2	GeneProduct	sgd:S000002910	""	ensembl:YDR502C	ncbigene:852113		uniprot:P19358								
