Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
IL2RA	GeneProduct	ensembl:ENSBTAG00000020892	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000134460"	ensembl:ENSBTAG00000020892	ncbigene:281861		uniprot:A0A3S5ZPS0;uniprot:A2VE30								
HRAS	GeneProduct	ensembl:ENSBTAG00000046644	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000174775"	ensembl:ENSBTAG00000046644	ncbigene:100298939		uniprot:G3N1U2								
STAT5B	Protein	ensembl:ENSBTAG00000010125	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6777"	ensembl:ENSBTAG00000010125	ncbigene:282376		uniprot:A0A140T878								
STAT3	Protein	ensembl:ENSBTAG00000021523	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6774"	ensembl:ENSBTAG00000021523	ncbigene:508541		uniprot:F1MX38								
STAT1	Protein	ensembl:ENSBTAG00000007867	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6772"	ensembl:ENSBTAG00000007867	ncbigene:510814		uniprot:A0A3Q1ME65;uniprot:E1BPP7;uniprot:A0A3S5ZPJ6								
MAPK1	Protein	ensembl:ENSBTAG00000010312	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:5594"	ensembl:ENSBTAG00000010312	ncbigene:327672		uniprot:P46196								
AKT1	Protein	ensembl:ENSBTAG00000017636	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:207"	ensembl:ENSBTAG00000017636	ncbigene:280991		uniprot:A0A3Q1MJ77;uniprot:G3X7B5								
CBL	Protein	ensembl:ENSBTAG00000006817	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:867"	ensembl:ENSBTAG00000006817	ncbigene:527418		uniprot:E1BJS3;uniprot:A0A3Q1LN00								
MAP2K2	Protein	ensembl:ENSBTAG00000024450	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:5605"	ensembl:ENSBTAG00000024450	ncbigene:510434		uniprot:Q17QH2;uniprot:A0A3S5ZPX3								
SHC1	Protein	ensembl:ENSBTAG00000019838	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6464"	ensembl:ENSBTAG00000019838	ncbigene:507196		uniprot:E1B716;uniprot:Q0IIE2								
FYN	Protein	ensembl:ENSBTAG00000011851	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:2534"	ensembl:ENSBTAG00000011851	ncbigene:527263		uniprot:A0JNB0								
IL2	Protein	ensembl:ENSBTAG00000020883	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:3558"	ensembl:ENSBTAG00000020883	ncbigene:280822		uniprot:P05016								
CRKL	Protein	ensembl:ENSBTAG00000045548	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:1399"	ensembl:ENSBTAG00000045548			uniprot:G3N016								
