Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
GMP	Metabolite	cas:85-32-5	""					wikidata:Q422473	chebi:17345	inchikey:RQFCJASXJCIDSX-UUOKFMHZSA-N	pubchem.compound:6804	chemspider:6545	hmdb:HMDB0001397	kegg.compound:C00144	
AMP	Metabolite	hmdb:HMDB0003540	""						chebi:28931	inchikey:LNQVTSROQXJCDD-KQYNXXCUSA-N	pubchem.compound:41211	chemspider:37610	hmdb:HMDB0003540	kegg.compound:C01367	
Spermidine	Metabolite	cas:124-20-9	""					wikidata:Q418834	chebi:16610	inchikey:ATHGHQPFGPMSJY-UHFFFAOYSA-N	pubchem.compound:1102	chemspider:1071	hmdb:HMDB0001257	kegg.compound:C00315	
Uric Acid	Metabolite	cas:69-93-2	""					wikidata:Q105522	chebi:46814;chebi:46817;chebi:46823;chebi:46811;chebi:17775;chebi:62589	inchikey:LEHOTFFKMJEONL-UHFFFAOYSA-N	pubchem.compound:1175	chemspider:1142	hmdb:HMDB0000289	kegg.compound:C00366	
Adenine	Metabolite	cas:73-24-5	""					wikidata:Q15277	chebi:16708	inchikey:GFFGJBXGBJISGV-UHFFFAOYSA-N	pubchem.compound:190	chemspider:185	hmdb:HMDB0000034	kegg.compound:C00147	
Putrescine	Metabolite	cas:110-60-1	""					wikidata:Q410190	chebi:17148	inchikey:KIDHWZJUCRJVML-UHFFFAOYSA-N	pubchem.compound:1045	chemspider:13837702	hmdb:HMDB0001414	kegg.compound:C02896;kegg.compound:C00134	
Xanthine monophosphate	Metabolite	cas:69-89-6	""					wikidata:Q50980	chebi:17712;chebi:48517	inchikey:LRFVTYWOQMYALW-UHFFFAOYSA-N	pubchem.compound:1188	chemspider:1151	hmdb:HMDB0000292	kegg.compound:C00385	
Hypoxanthine	Metabolite	cas:68-94-0	""					wikidata:Q410305	chebi:17368	inchikey:FDGQSTZJBFJUBT-UHFFFAOYSA-N	pubchem.compound:135398638;pubchem.compound:790	chemspider:768	hmdb:HMDB0000157	kegg.compound:C00262	
Guanine	Metabolite	cas:73-40-5	""					wikidata:Q169313	chebi:16235	inchikey:UYTPUPDQBNUYGX-UHFFFAOYSA-N	pubchem.compound:764;pubchem.compound:135398634	chemspider:744	hmdb:HMDB0000132	kegg.compound:C00242	
PRPP	Metabolite	cas:97-55-2	""					wikidata:Q24301308	chebi:48956	inchikey:PQGCEDQWHSBAJP-SOOFDHNKSA-N	pubchem.compound:23616411	chemspider:21865616			
AICAR	Metabolite	cas:3031-94-5	""					wikidata:Q2817102	chebi:18406	inchikey:NOTGFIUVDGNKRI-UUOKFMHZSA-N	pubchem.compound:65110	chemspider:58620	hmdb:HMDB0001517	kegg.compound:C04677	
Spermine	Metabolite	cas:71-44-3	""					wikidata:Q424597	chebi:15746	inchikey:PFNFFQXMRSDOHW-UHFFFAOYSA-N	pubchem.compound:1103	chemspider:1072	hmdb:HMDB0001256	kegg.compound:C00750	
IMP	Metabolite	chebi:17202	""					wikidata:Q27074273;wikidata:Q255933	chebi:17202	inchikey:GRSZFWQUAKGDAV-KQYNXXCUSA-N;inchikey:GRSZFWQUAKGDAV-UHFFFAOYSA-N	pubchem.compound:135402036;pubchem.compound:135398640;pubchem.compound:8582;pubchem.compound:797	chemspider:21427514;chemspider:8264;chemspider:21231978;chemspider:775	hmdb:HMDB0257686;hmdb:HMDB0000175	kegg.compound:C00130	
Adenylosuccinate	Metabolite	chebi:15919	""					wikidata:Q2823236	chebi:15919	inchikey:OFBHPPMPBOJXRT-DPXQIYNJSA-N	pubchem.compound:440122	chemspider:389122		kegg.compound:C03794	
Ornithine	Metabolite	cas:70-26-8	""					wikidata:Q410198	chebi:15729	inchikey:AHLPHDHHMVZTML-BYPYZUCNSA-N	pubchem.compound:88747248;pubchem.compound:6262	chemspider:6026	hmdb:HMDB0000214	kegg.compound:C00077	
Ribose	Metabolite	cas:50-69-1	""					wikidata:Q27120759	chebi:47014	inchikey:PYMYPHUHKUWMLA-LMVFSUKVSA-N	pubchem.compound:5311110	chemspider:4470639		kegg.compound:C00121	
SAICAR	Metabolite	cas:3031-95-6	""					wikidata:Q3502778	chebi:18319	inchikey:NAQGHJTUZRHGAC-ZZZDFHIKSA-N	pubchem.compound:160666	chemspider:141175	hmdb:HMDB0000797	kegg.compound:C04823	
PRPS2	GeneProduct	ensembl:ENSBTAG00000047997	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:5634"	ensembl:ENSBTAG00000047997	ncbigene:537688		uniprot:A0A3Q1MUC0;uniprot:G3MY14;uniprot:F6RJ91;uniprot:A0A3Q1MHS1								
POLD1	GeneProduct	ensembl:ENSBTAG00000011083	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:5424"	ensembl:ENSBTAG00000011083	ncbigene:281990		uniprot:E1BNZ6								
RRM1	GeneProduct	ensembl:ENSBTAG00000013111	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6240"	ensembl:ENSBTAG00000013111	ncbigene:505537		uniprot:F1MSF1;uniprot:A0A3Q1MGI8								
IMPDH1	GeneProduct	ensembl:ENSBTAG00000000296	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:3614"	ensembl:ENSBTAG00000000296	ncbigene:504305		uniprot:A0JNA3;uniprot:A0A140T827								
OAZ1	GeneProduct	ensembl:ENSBTAG00000018522	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:4946"	ensembl:ENSBTAG00000018522	ncbigene:506973		uniprot:F1MR31								
SAT1	GeneProduct	ensembl:ENSBTAG00000017363	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6303"	ensembl:ENSBTAG00000017363	ncbigene:508861		uniprot:Q3T0Q0;uniprot:F7VJJ0								
