Label	Type	ID	Database	
si:dkey-40c11.1	GeneProduct	ENSDARG00000031345	Ensembl
pkn1b	GeneProduct	ENSDARG00000062748	Ensembl
cfl2	GeneProduct	ENSDARG00000014106	Ensembl
rhpn2	GeneProduct	ENSDARG00000014577	Ensembl
rhoab	GeneProduct	ENSDARG00000094673	Ensembl
pfn1	GeneProduct	ENSDARG00000088091	Ensembl
arhgef1b	GeneProduct	ENSDARG00000055837	Ensembl
cyfip1	GeneProduct	ENSDARG00000044345	Ensembl
gna13a	GeneProduct	ENSDARG00000073765	Ensembl
iqgap2	GeneProduct	ENSDARG00000060010	Ensembl
iqgap1	GeneProduct	ENSDARG00000078888	Ensembl
pik3cd	GeneProduct	ENSDARG00000003250	Ensembl
arhgdig	GeneProduct	ENSDARG00000004034	Ensembl
pik3cb	GeneProduct	ENSDARG00000075253	Ensembl
sh3rf1	GeneProduct	ENSDARG00000070470	Ensembl
limk1a	GeneProduct	ENSDARG00000103467	Ensembl
mybphb	GeneProduct	ENSDARG00000003081	Ensembl
rac1b	GeneProduct	ENSDARG00000087954	Ensembl
tnk2a	GeneProduct	ENSDARG00000090646	Ensembl
PAK3	GeneProduct		
pip4k2ab	GeneProduct	ENSDARG00000063544	Ensembl
mapk10	GeneProduct	ENSDARG00000102730	Ensembl
calm1b	GeneProduct	ENSDARG00000034187	Ensembl
waslb	GeneProduct	ENSDARG00000006283	Ensembl
pik3r2	GeneProduct	ENSDARG00000018060	Ensembl
PPP1CC	GeneProduct	ENSDARG00000099226	Ensembl
wasa	GeneProduct	ENSDARG00000015149	Ensembl
map3k4	GeneProduct	ENSDARG00000104835	Ensembl
myl1	GeneProduct	ENSDARG00000014196	Ensembl
citb	GeneProduct	ENSDARG00000088825	Ensembl
ARHGDIG	GeneProduct		
rock1	GeneProduct	ENSDARG00000058993	Ensembl
DIAPH1	GeneProduct		
pik3ca	GeneProduct	ENSDARG00000075456	Ensembl
cdc42l2	GeneProduct	ENSDARG00000057869	Ensembl
rps6kb1a	GeneProduct	ENSDARG00000018399	Ensembl
rock2a	GeneProduct	ENSDARG00000017500	Ensembl
CFL1	GeneProduct		
