Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
IP3	Metabolite	hmdb:HMDB0001143	""						chebi:18228	inchikey:MMWCIQZXVOZEGG-MLQGYMEPSA-N	pubchem.compound:439455	chemspider:388561	hmdb:HMDB0001143	kegg.compound:C01243	
Ca²⁺	Metabolite	hmdb:HMDB0000464	""						chebi:29108	inchikey:BHPQYMZQTOCNFJ-UHFFFAOYSA-N	pubchem.compound:271	chemspider:266	hmdb:HMDB0000464	kegg.compound:C00076	
DAG	Metabolite	kegg.compound:C00165	""					wikidata:Q161466	chebi:18035					kegg.compound:C00165	lipidmaps:LMGL0201
cAMP	Metabolite	hmdb:HMDB0000058	""						chebi:17489	inchikey:IVOMOUWHDPKRLL-KQYNXXCUSA-N	pubchem.compound:6076	chemspider:5851	hmdb:HMDB0000058	kegg.compound:C00575	
PRKAR2B	GeneProduct	ncbigene:475887	""	ensembl:ENSCAFG00845026498	ncbigene:475887		uniprot:A0A8I3S5Y6;uniprot:A0A8C0YXX8;uniprot:A0A8I3S5X1;uniprot:A0A8I3PT74;uniprot:A0A8C0SJF6								
PDE7B	GeneProduct	ncbigene:483996	""	ensembl:ENSCAFG00845005425	ncbigene:483996	hgnc.symbol:PDE7B	uniprot:A0A8I3MZG4;uniprot:A0A8C0Q4W3;uniprot:A0A8I3MVT6;uniprot:A0A8I3RSP8;uniprot:A0A8I3RSN0;uniprot:A0A8I3MZY1;uniprot:A0A8C0RV48								
ADCY3	GeneProduct	ncbigene:482994	""	ensembl:ENSCAFG00845025117	ncbigene:482994	hgnc.symbol:ADCY3	uniprot:A0A8C0Q761;uniprot:A0A8I3PTT1								
ADCY5	GeneProduct	ncbigene:403859	""	ensembl:ENSCAFG00845024171	ncbigene:403859		uniprot:A0A8I3S4F1;uniprot:A0A8I3S8L1;uniprot:A0A8I3PHQ6;uniprot:A0A8I3PM67								
GNG11	GeneProduct	ncbigene:610002	""												
AKAP8	GeneProduct	ncbigene:474362	""	ensembl:ENSCAFG00845017790	ncbigene:474362		uniprot:A0A8I3NYP9								
PPP3CC	GeneProduct	ncbigene:609027	""	ensembl:ENSCAFG00845022916	ncbigene:609027	hgnc.symbol:PPP3CC	uniprot:A0A8I3PHM0;uniprot:A0A8I3PND0;uniprot:A0A8I3PMP3;uniprot:A0A8I3PD21;uniprot:A0A8I3PUK7;uniprot:A0A8I3PV94;uniprot:A0A8C0TID8								
AKAP1	GeneProduct	ncbigene:480567	""	ensembl:ENSCAFG00845018531	ncbigene:480567		uniprot:A0A8C0TW23;uniprot:A0A8I3P454								
PRKAR1B	GeneProduct	ncbigene:480805	""	ensembl:ENSCAFG00845009813	ncbigene:480805	hgnc.symbol:PRKAR1B	uniprot:A0A8C0QNQ3;uniprot:A0A8I3NCW7								
GNAS	GeneProduct	ncbigene:403943	""	ensembl:ENSCAFG00845013733	ncbigene:403943		uniprot:A0A8I3RXQ8;uniprot:A0A8I3S0G6;uniprot:A0A8C0T3K1;uniprot:A0A8I3NFU9;uniprot:A0A8I3NR61;uniprot:A0A8C0P585;uniprot:A0A8I3RXS2;uniprot:A0A8C0T493;uniprot:A0A8C0NMX5;uniprot:A0A8C0T935;uniprot:A0A8I3NLL6;uniprot:A0A8C0T5P7								
PRKCD	GeneProduct	ncbigene:494005	""	ensembl:ENSCAFG00845028762	ncbigene:494005		uniprot:A0A8I3Q187;uniprot:A0A8C0T441;uniprot:A0A8I3PZJ7;uniprot:A0A8C0RU27								
GNB3	GeneProduct	ncbigene:403511	""	ensembl:ENSCAFG00845027447	ncbigene:403511		uniprot:A0A8C0P2R0;uniprot:A0A8I3Q2N0;uniprot:A0A8I3PY64;uniprot:A0A8C0TQF1								
