Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Rhoa	GeneProduct	ncbigene:11848		ensembl:ENSMUSG00000007815	ncbigene:11848		uniprot:A0A0A6YXF6;uniprot:Q9QUI0;uniprot:A0A0A6YWJ1;uniprot:Q4VAE6			
Rtkn	GeneProduct	ncbigene:20166		ensembl:ENSMUSG00000034930	ncbigene:20166		uniprot:Q8C6B2;uniprot:D3YXC9;uniprot:D3Z7S7;uniprot:A0A1D5RLJ9;uniprot:D3Z4N1			
Itgb4	GeneProduct	ncbigene:192897		ensembl:ENSMUSG00000020758	ncbigene:192897		uniprot:A2A863;uniprot:A2A864			
Fyn	GeneProduct	ncbigene:14360		ensembl:ENSMUSG00000019843	ncbigene:14360		uniprot:D3YVZ0;uniprot:D3YZ57;uniprot:D3YZA2;uniprot:P39688			
Clca3	GeneProduct	ncbigene:23844		ensembl:ENSMUSG00000028255	ncbigene:23844		uniprot:Q9D7Z6			
Ptk2	GeneProduct	ncbigene:14083		ensembl:ENSMUSG00000022607	ncbigene:14083		uniprot:P34152;uniprot:A0A2I3BR46;uniprot:Q2VQT9;uniprot:A0A2I3BRG7;uniprot:A0A2I3BQ85;uniprot:A0A2I3BPK4;uniprot:A0A5F8MPY3			
Itga6	GeneProduct	ncbigene:16403		ensembl:ENSMUSG00000027111	ncbigene:16403		uniprot:A0A5F8MPB5;uniprot:Q61739;uniprot:Q8CC06;uniprot:F6VSK8			
Rpsa	GeneProduct	ncbigene:16785		ensembl:ENSMUSG00000032518	ncbigene:16785		uniprot:P14206;uniprot:A0A1L1SRW0;uniprot:A0A1L1SUK3			
Vim	GeneProduct	ncbigene:22352		ensembl:ENSMUSG00000026728	ncbigene:22352		uniprot:P20152;uniprot:A0A0A6YWC8;uniprot:Q5FWJ3;uniprot:A2AKJ2			
Clca5	GeneProduct	ncbigene:229933		ensembl:ENSMUSG00000036960	ncbigene:229933		uniprot:Q8BG22			
Grb2	GeneProduct	ncbigene:14784		ensembl:ENSMUSG00000059923	ncbigene:14784		uniprot:Q60631;uniprot:B1AT95;uniprot:Q3U5I5;uniprot:B1AT92			
Dst	GeneProduct	ncbigene:13518		ensembl:ENSMUSG00000026131	ncbigene:13518		uniprot:A0A5F8MPU9;uniprot:Q91ZU6;uniprot:S4R2C6;uniprot:E9Q9X1;uniprot:A0A087WRB8;uniprot:S4R2A8;uniprot:A0A0A6YXR1;uniprot:A0A571BGG5;uniprot:S4R1Y6;uniprot:A0A1D5RLZ3;uniprot:A0A0A6YX28;uniprot:A0A087WPR7;uniprot:A0A087WSP0;uniprot:S4R1P5			
Erbb2ip	GeneProduct	ncbigene:59079		ensembl:ENSMUSG00000021709	ncbigene:59079		uniprot:B2RUK2;uniprot:B2RUJ2;uniprot:Q80TH2;uniprot:B7ZNX6			
Erbb2	GeneProduct	ncbigene:13866		ensembl:ENSMUSG00000062312	ncbigene:13866		uniprot:P70424			
Pik3r1	GeneProduct	ncbigene:18708		ensembl:ENSMUSG00000041417	ncbigene:18708		uniprot:Q80UI5;uniprot:A0A087WQM2;uniprot:P26450;uniprot:P70305			
Pik3r2	GeneProduct	ncbigene:18709		ensembl:ENSMUSG00000031834	ncbigene:18709		uniprot:O08908;uniprot:F6R2V5;uniprot:F7CB91			
Pik3r3	GeneProduct	ncbigene:18710		ensembl:ENSMUSG00000028698	ncbigene:18710		uniprot:B1AUF8;uniprot:Q3UXE9;uniprot:Q64143;uniprot:B1AUG0			
Pik3ca	GeneProduct	ncbigene:18706		ensembl:ENSMUSG00000027665	ncbigene:18706		uniprot:P42337;uniprot:D3YY41			
Pik3cb	GeneProduct	ncbigene:74769		ensembl:ENSMUSG00000032462	ncbigene:74769		uniprot:S4R1S1;uniprot:D3Z2Z7;uniprot:Q8BTI9			
Pik3cg	GeneProduct	ncbigene:30955		ensembl:ENSMUSG00000020573	ncbigene:30955		uniprot:Q9JHG7;uniprot:A0A1W2P8F6			
Pik3cd	GeneProduct	ncbigene:18707		ensembl:ENSMUSG00000039936	ncbigene:18707		uniprot:B1AS26;uniprot:B1AS27;uniprot:B0QZL5;uniprot:B1AS28;uniprot:O35904;uniprot:B1AS24;uniprot:B1AS25;uniprot:Q3TBW3;uniprot:Q8CI98;uniprot:Q3T9Y0;uniprot:Q3UDT3			
Col17a1	GeneProduct	ncbigene:12821		ensembl:ENSMUSG00000025064	ncbigene:12821		uniprot:Q07563			
Shc1	GeneProduct	ncbigene:20416		ensembl:ENSMUSG00000042626	ncbigene:20416		uniprot:D3Z2I8;uniprot:D3YXZ9;uniprot:D3YZV5;uniprot:D3Z5U6;uniprot:P98083			
Mst1r	GeneProduct	ncbigene:19882		ensembl:ENSMUSG00000032584	ncbigene:19882		uniprot:A0A0A6YXY9;uniprot:Q62190			
Sfn	GeneProduct	ncbigene:55948		ensembl:ENSMUSG00000047281	ncbigene:55948		uniprot:O70456			
Lama1	GeneProduct	ncbigene:16772		ensembl:ENSMUSG00000032796	ncbigene:16772		uniprot:P19137			
Lamb1-1	GeneProduct	ncbigene:16777		ensembl:ENSMUSG00000002900	ncbigene:16777		uniprot:E9Q339;uniprot:E9QN70;uniprot:P02469			
Lamc1	GeneProduct	ncbigene:226519		ensembl:ENSMUSG00000026478	ncbigene:226519		uniprot:F6SFQ3;uniprot:F8VQJ3;uniprot:F6TLW1			
Lama5	GeneProduct	ncbigene:16776		ensembl:ENSMUSG00000015647	ncbigene:16776		uniprot:Q61001			
