Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
11β,18,21-trihydroxy-5β-pregnan-3,20-dione	Metabolite	lipidmaps:LMST02030277	""					wikidata:Q113583177		inchikey:MAMISHQLTABTQS-HLQMJBJHSA-N	pubchem.compound:171118655				lipidmaps:LMST02030277
Tetrahydrocorticosterone	Metabolite	lipidmaps:LMST02030100	""					wikidata:Q7706543	chebi:9481	inchikey:RHQQHZQUAMFINJ-DTDWNVJFSA-N	pubchem.compound:65553	chemspider:17215927	hmdb:HMDB0000268		lipidmaps:LMST02030100
5beta-Dihydrocorticosterone	Metabolite	lipidmaps:LMST02030280	""					wikidata:Q27105111	chebi:86381	inchikey:CTTOFMJLOGMZRN-BBWLNIHDSA-N	pubchem.compound:21145110	chemspider:20015999	hmdb:HMDB0006757	kegg.compound:C05475	lipidmaps:LMST02030280
Tetrahydroaldosterone	Metabolite	lipidmaps:LMST02030275	""					wikidata:Q27105492	chebi:1684	inchikey:YWTDWORQGPLRLL-RXKIGOLRSA-N	pubchem.compound:13847328	chemspider:20015998	hmdb:HMDB0006753	kegg.compound:C05474	lipidmaps:LMST02030275
3alpha,11beta,18,21-tetrahydroxy-5beta-pregnan-20-one	Metabolite	lipidmaps:LMST02030278	""					wikidata:Q113583178		inchikey:HCCUWLZXNRCUSV-RXKIGOLRSA-N	pubchem.compound:101680033				lipidmaps:LMST02030278
Allotetrahydrocorticosterone	Metabolite	lipidmaps:LMST02030142	""					wikidata:Q27161514	chebi:89328	inchikey:RHQQHZQUAMFINJ-NZTKVECHSA-N	pubchem.compound:101790	chemspider:91970	hmdb:HMDB0000449		lipidmaps:LMST02030142
5beta-pregnan-21-ol-3,11,20-trione	Metabolite	lipidmaps:LMST02030285	""					wikidata:Q27266630		inchikey:ZDUVZJUTJOBJHS-XYEQKYNMSA-N	pubchem.compound:254632	chemspider:223203			lipidmaps:LMST02030285
18-Hydroxycorticosterone	Metabolite	lipidmaps:LMST02030091	""					wikidata:Q3597767	chebi:16485	inchikey:HFSXHZZDNDGLQN-ZVIOFETBSA-N	pubchem.compound:11222	chemspider:10748	hmdb:HMDB0000319	kegg.compound:C01124	lipidmaps:LMST02030091
Aldosterone	Metabolite	lipidmaps:LMST02030026	""					wikidata:Q184564	chebi:27584	inchikey:PQSUYGKTWSAVDQ-ZVIOFETBSA-N	pubchem.compound:5839	chemspider:5633	hmdb:HMDB0000037	kegg.compound:C01780	lipidmaps:LMST02030026
5alpha-pregnan-21-ol-3,11,20-trione	Metabolite	lipidmaps:LMST02030286	""					wikidata:Q107839038		inchikey:ZDUVZJUTJOBJHS-RRSMVVDXSA-N	pubchem.compound:70355236				lipidmaps:LMST02030286
5beta-dihydrodeoxycorticosterone	Metabolite	lipidmaps:LMST02030282	""					wikidata:Q3792004	chebi:86384	inchikey:USPYDUPOCUYHQL-VEVMSBRDSA-N	pubchem.compound:257630	chemspider:226020	hmdb:HMDB0062609		lipidmaps:LMST02030282
5beta-dihydrodeoxycorticosterone	Metabolite	lipidmaps:LMST02030283	""					wikidata:Q113583260		inchikey:CYKYBWRSLLXBOW-DATPGIFZSA-N	pubchem.compound:9974162				lipidmaps:LMST02030283
18-Hydroxy-11-dehydrotetrahydrocorticosterone	Metabolite	lipidmaps:LMST02030279	""					wikidata:Q82980264	chebi:175682	inchikey:UQRPWWKJWZFNAE-GMPOBFAFSA-N	pubchem.compound:193431				lipidmaps:LMST02030279
11-Dehydrocorticosterone	Metabolite	lipidmaps:LMST02030284	""					wikidata:Q27105083	chebi:78600	inchikey:FUFLCEKSBBHCMO-KJQYFISQSA-N	pubchem.compound:5311364	chemspider:4470861	hmdb:HMDB0004029	kegg.compound:C05490	lipidmaps:LMST02030284
Aldosterone 18-glucuronide	Metabolite	lipidmaps:LMST05010062	""					wikidata:Q27160659	chebi:88734	inchikey:OMRIQCUHVVBJKI-ACOLCOCVSA-N	pubchem.compound:160706	chemspider:141209	hmdb:HMDB0010345		lipidmaps:LMST05010062
Corticosterone	Metabolite	lipidmaps:LMST02030186	""					wikidata:Q422543	chebi:16827	inchikey:OMFXVFTZEKFJBZ-HJTSIMOOSA-N	pubchem.compound:5753	chemspider:5550	hmdb:HMDB0001547	kegg.compound:C02140	lipidmaps:LMST02030186
Alfadolone	Metabolite	lipidmaps:LMST02030287	""					wikidata:Q4721853		inchikey:XWYBFXIUISNTQG-VKMGZQQJSA-N	pubchem.compound:9798416	chemspider:7974182			lipidmaps:LMST02030287
