Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
O₂	Metabolite	hmdb:HMDB0001377	""						chebi:15379	inchikey:MYMOFIZGZYHOMD-UHFFFAOYSA-N	pubchem.compound:977	chemspider:952	hmdb:HMDB0001377	kegg.compound:C00007	
H⁺	Metabolite	chebi:15378	""					wikidata:Q506710	chebi:15378	inchikey:GPRLSGONYQIRFK-UHFFFAOYSA-N	pubchem.compound:1038	chemspider:1010	hmdb:HMDB0059597	kegg.compound:C00080	
ATP	Metabolite	kegg.compound:C00002	""					wikidata:Q80863	chebi:15422	inchikey:ZKHQWZAMYRWXGA-KQYNXXCUSA-N	pubchem.compound:5957	chemspider:5742	hmdb:HMDB0000538	kegg.compound:C00002	
Succinate	Metabolite	kegg.compound:C00042	""					wikidata:Q213050	chebi:15741	inchikey:KDYFGRWQOYBRFD-UHFFFAOYSA-N	pubchem.compound:1110;pubchem.compound:1738118;pubchem.compound:21952380	chemspider:1078	hmdb:HMDB0000254	kegg.compound:C00042	lipidmaps:LMFA01170043
e-	Metabolite	kegg.compound:C05359	""					wikidata:Q2225	chebi:10545					kegg.compound:C05359	
FADH2	Metabolite	kegg.compound:C01352	""					wikidata:Q27102690	chebi:17877	inchikey:YPZRHBJKEMOYQH-UYBVJOGSSA-N	pubchem.compound:446013	chemspider:393487	hmdb:HMDB0001197	kegg.compound:C01352	
FAD	Metabolite	kegg.compound:C00016	""					wikidata:Q28746	chebi:16238	inchikey:VWWQXMAJTJZDQX-UYBVJOGSSA-N	pubchem.compound:643975	chemspider:559059	hmdb:HMDB0001248	kegg.compound:C00016	
NAD+	Metabolite	kegg.compound:C00003	""					wikidata:Q26987253	chebi:15846;chebi:44215	inchikey:BAWFJGJZGIEFAR-NNYOXOHSSA-O;inchikey:BAWFJGJZGIEFAR-NNYOXOHSSA-N	pubchem.compound:5892;pubchem.compound:5893	chemspider:5682	hmdb:HMDB0000902	kegg.compound:C00003	
H₂O	Metabolite	hmdb:HMDB0002111	""						chebi:15377	inchikey:XLYOFNOQVPJJNP-UHFFFAOYSA-N	pubchem.compound:962	chemspider:937	hmdb:HMDB0002111	kegg.compound:C00001	
Cytochrome C	Metabolite	kegg.compound:C00524	""					wikidata:Q5201348	chebi:18070					kegg.compound:C02416;kegg.compound:C00524	
NADH	Metabolite	kegg.compound:C00004	""					wikidata:Q26987453	chebi:16908	inchikey:BOPGDPNILDQYTO-NNYOXOHSSA-N	pubchem.compound:439153	chemspider:903;chemspider:388299	hmdb:HMDB0001487	kegg.compound:C00004	
Ubiquinone	Metabolite	hmdb:HMDB0002012	""						chebi:46234	inchikey:SOECUQMRSRVZQQ-UHFFFAOYSA-N	pubchem.compound:4462	chemspider:4307	hmdb:HMDB0002012	kegg.compound:C00399	
ATP5A1	GeneProduct	ensembl:ENSBTAG00000002507	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:498"	ensembl:ENSBTAG00000002507	ncbigene:282578		uniprot:F1MLB8								
NDUFB6	GeneProduct	ensembl:ENSBTAG00000005907	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:4712"	ensembl:ENSBTAG00000005907	ncbigene:327665		uniprot:Q02367								
ATP5I	GeneProduct	ensembl:ENSBTAG00000047845	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:521"	ensembl:ENSBTAG00000047845			uniprot:G3MXE1								
SLC25A5	GeneProduct	ensembl:ENSBTAG00000046037	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:292"	ensembl:ENSBTAG00000046037	ncbigene:282479		uniprot:Q8SQH5;uniprot:A0A3Q1MF55								
COX15	GeneProduct	ensembl:ENSBTAG00000045703	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:1355"	ensembl:ENSBTAG00000045703	ncbigene:517811		uniprot:A0A3Q1LNK0;uniprot:Q08DG6;uniprot:A0A3Q1MTM4;uniprot:A0A3Q1M5Q2								
COX6B1	GeneProduct	ensembl:ENSBTAG00000026650	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:1340"	ensembl:ENSBTAG00000026650			uniprot:E1BAV7								
UQCR10	GeneProduct	ensembl:ENSBTAG00000000913	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:29796"												
COX6C	GeneProduct	ensembl:ENSBTAG00000014130	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:1345"	ensembl:ENSBTAG00000014130	ncbigene:614700		uniprot:P04038								
ATP5J2	GeneProduct	ensembl:ENSBTAG00000002094	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:9551"	ensembl:ENSBTAG00000002094	ncbigene:506492		uniprot:A0A3Q1ML66;uniprot:Q28851								
ATP5O	GeneProduct	ensembl:ENSBTAG00000018278	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:539"	ensembl:ENSBTAG00000018278	ncbigene:281640		uniprot:A0A3Q1MVM8;uniprot:P13621								
ATP5G2	GeneProduct	ensembl:ENSBTAG00000005735	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:517"	ensembl:ENSBTAG00000005735	ncbigene:337887		uniprot:A0A452DI29								
NDUFC1	GeneProduct	ensembl:ENSBTAG00000039582	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:4717"	ensembl:ENSBTAG00000039582	ncbigene:282289		uniprot:A0A3Q1LRE5;uniprot:Q02376								
ATP5B	GeneProduct	ensembl:ENSBTAG00000013315	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:506"	ensembl:ENSBTAG00000013315	ncbigene:327675		uniprot:A0A452DII8								
NDUFA8	GeneProduct	ensembl:ENSBTAG00000004295	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:4702"	ensembl:ENSBTAG00000004295	ncbigene:327710		uniprot:P42029								
UQCR11	GeneProduct	ensembl:ENSBTAG00000008692	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:10975"	ensembl:ENSBTAG00000008692	ncbigene:281570		uniprot:P07552								
NDUFA3	GeneProduct	ensembl:ENSBTAG00000007754	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:4696"	ensembl:ENSBTAG00000007754	ncbigene:338064		uniprot:Q02371								
SLC25A14	GeneProduct	ensembl:ENSBTAG00000016263	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:9016"	ensembl:ENSBTAG00000016263	ncbigene:513415		uniprot:Q2KIJ0								
NDUFV2	GeneProduct	ensembl:ENSBTAG00000004871	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:4729"	ensembl:ENSBTAG00000004871	ncbigene:282290		uniprot:P04394								
NDUFA6	GeneProduct	ensembl:ENSBTAG00000009509	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:4700"	ensembl:ENSBTAG00000009509	ncbigene:327670		uniprot:A0A452DIB4								
MT-CO2	GeneProduct	ensembl:ENSBTAG00000043556	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:4513"	ensembl:ENSBTAG00000043556	ncbigene:3283880		uniprot:Q6QTG8;uniprot:P68530;uniprot:Q7JAT3								
NDUFB9	GeneProduct	ensembl:ENSBTAG00000020405	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:4715"	ensembl:ENSBTAG00000020405	ncbigene:327660		uniprot:Q02369								
NDUFS6	GeneProduct	ensembl:ENSBTAG00000009914	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:4726"	ensembl:ENSBTAG00000009914	ncbigene:327691		uniprot:P23934;uniprot:A8YXY4								
UQCRFS1	GeneProduct	ensembl:ENSBTAG00000046786	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:7386"	ensembl:ENSBTAG00000046786	ncbigene:287020		uniprot:P13272								
NDUFA2	GeneProduct	ensembl:ENSBTAG00000009274	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:4695"	ensembl:ENSBTAG00000009274			uniprot:F1MB80								
MT-ND4L	GeneProduct	ensembl:ENSBTAG00000043559	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:4539"	ensembl:ENSBTAG00000043559	ncbigene:3283885		uniprot:P03902;uniprot:Q7JAS8;uniprot:Q6QTG3								
ATP8	GeneProduct	ensembl:ENSBTAG00000043564	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:4509"	ensembl:ENSBTAG00000043564	ncbigene:3283881		uniprot:Q6QTG7;uniprot:P03929;uniprot:Q7JAT2								
NDUFS5	GeneProduct	ensembl:ENSBTAG00000010232	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:4725"	ensembl:ENSBTAG00000010232	ncbigene:338057		uniprot:Q02379								
COX5A	GeneProduct	ensembl:ENSBTAG00000017267	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:9377"	ensembl:ENSBTAG00000017267	ncbigene:444878		uniprot:P00426								
UQCRC2	GeneProduct	ensembl:ENSBTAG00000021651	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:7385"	ensembl:ENSBTAG00000021651	ncbigene:282394		uniprot:P23004								
ATP5J	GeneProduct	ensembl:ENSBTAG00000000605	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:522"	ensembl:ENSBTAG00000000605	ncbigene:282690		uniprot:P02721;uniprot:A0A452DJ42								
SDHB	GeneProduct	ensembl:ENSBTAG00000008314	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:6390"	ensembl:ENSBTAG00000008314	ncbigene:286840		uniprot:A0A3Q1LZ07;uniprot:A0A452DI87								
COX1	GeneProduct	ensembl:ENSBTAG00000043561	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:4512"	ensembl:ENSBTAG00000043561	ncbigene:3283879		uniprot:Q6QTG9;uniprot:A0A493ULV5								
COX7A2L	GeneProduct	ensembl:ENSBTAG00000000705	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:9167"	ensembl:ENSBTAG00000000705	ncbigene:540225		uniprot:Q3T061								
NDUFS7	GeneProduct	ensembl:ENSBTAG00000019419	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:374291"	ensembl:ENSBTAG00000019419	ncbigene:338079		uniprot:P42026								
COX6A1	GeneProduct	ensembl:ENSBTAG00000008020	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:1337"	ensembl:ENSBTAG00000008020											
SLC25A27	GeneProduct	ensembl:ENSBTAG00000016302	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:9481"	ensembl:ENSBTAG00000016302	ncbigene:536813		uniprot:E1BME0								
NDUFS4	GeneProduct	ensembl:ENSBTAG00000003728	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:4724"	ensembl:ENSBTAG00000003728	ncbigene:327680		uniprot:Q02375								
COX7A1	GeneProduct	ensembl:ENSBTAG00000014878	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:1346"	ensembl:ENSBTAG00000014878	ncbigene:338086		uniprot:A0A452DIM9								
COX4I1	GeneProduct	ensembl:ENSBTAG00000016079	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:1327"	ensembl:ENSBTAG00000016079	ncbigene:281090		uniprot:P00423								
SLC25A6	GeneProduct	ensembl:ENSBTAG00000047418	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:293"	ensembl:ENSBTAG00000047418	ncbigene:282480		uniprot:A0A3Q1LTX1;uniprot:P32007								
ATP5L	GeneProduct	ensembl:ENSBTAG00000007332	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:10632"	ensembl:ENSBTAG00000007332	ncbigene:515696		uniprot:A0A0N4STN0								
NDUFB1	GeneProduct	ensembl:ENSBTAG00000015156	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:4707"	ensembl:ENSBTAG00000015156	ncbigene:327690		uniprot:Q24JZ0								
UCP3	GeneProduct	ensembl:ENSBTAG00000005259	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:7352"	ensembl:ENSBTAG00000005259	ncbigene:281563		uniprot:O77792								
UQCRH	GeneProduct	ensembl:ENSBTAG00000009603	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:7388"	ensembl:ENSBTAG00000009603	ncbigene:613899		uniprot:P00126;uniprot:A0A452DIC1								
NDUFA9	GeneProduct	ensembl:ENSBTAG00000005465	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:4704"	ensembl:ENSBTAG00000005465	ncbigene:404188		uniprot:P34943								
NDUFB3	GeneProduct	ensembl:ENSBTAG00000012760	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:4709"	ensembl:ENSBTAG00000012760	ncbigene:338073		uniprot:Q02365								
ATP5G1	GeneProduct	ensembl:ENSBTAG00000018339	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:516"	ensembl:ENSBTAG00000018339	ncbigene:338053		uniprot:P32876								
NDUFB4	GeneProduct	ensembl:ENSBTAG00000015892	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:4710"	ensembl:ENSBTAG00000015892	ncbigene:327706		uniprot:P48305								
COX7A2	GeneProduct	ensembl:ENSBTAG00000005096	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:1347"	ensembl:ENSBTAG00000005096	ncbigene:327688		uniprot:A0A140T857								
ND6	GeneProduct	ensembl:ENSBTAG00000043546	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:4541"	ensembl:ENSBTAG00000043546	ncbigene:3283888		uniprot:P03924;uniprot:Q6QTG0;uniprot:Q7JAS5								
ATP5S	GeneProduct	ensembl:ENSBTAG00000015202	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:27109"	ensembl:ENSBTAG00000015202	ncbigene:493709		uniprot:A0A3Q1LSK5;uniprot:P22027								
SDHA	GeneProduct	ensembl:ENSBTAG00000046019	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:6389"	ensembl:ENSBTAG00000046019	ncbigene:281480		uniprot:A0A3Q1MCH3;uniprot:G3MY67;uniprot:G5E6M7								
ND2	GeneProduct	ensembl:ENSBTAG00000043571	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:4536"	ensembl:ENSBTAG00000043571	ncbigene:3283878		uniprot:Q6QTH0;uniprot:A0A493ULV3								
NDUFAB1	GeneProduct	ensembl:ENSBTAG00000006391	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:4706"	ensembl:ENSBTAG00000006391	ncbigene:327702		uniprot:G3X6L0								
COX7B	GeneProduct	ensembl:ENSBTAG00000034174	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:1349"												
UQCRQ	GeneProduct	ensembl:ENSBTAG00000009479	"Homology Mapping from Homo sapiens to Bos taurus: Original ID = L:27089"	ensembl:ENSBTAG00000009479	ncbigene:286885		uniprot:A0A452DJA3;uniprot:Q95JC3								
